county_fips,county_name,calendar_month,analysis_year,threshold_value_f,n_reference_values,window_method,definition_id,percentile,reference_method
48141,El Paso,3,2019,61.4094885272125,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,4,2019,68.77074916104999,1200,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,5,2019,77.371290452025,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,6,2019,83.87648887919164,1200,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,7,2019,85.5428003027805,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,8,2019,84.34038849490425,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,9,2019,79.5593812624,1200,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,10,2019,70.166603237125,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,11,2019,57.66539902184999,1200,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,12,2019,48.380176690725,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,1,2020,47.9298485745,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,2,2020,54.409931281575005,1158,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,3,2020,61.427352073625,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,4,2020,68.84918997209999,1230,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,5,2020,77.279602239475,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,6,2020,83.85315162825202,1230,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,7,2020,85.51992825044123,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,8,2020,84.46393982211418,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,9,2020,79.63622400499997,1230,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,10,2020,70.2318482005,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,11,2020,57.68146881134999,1230,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,12,2020,48.43918129625,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,1,2021,48.03515186822499,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,2,2021,54.35907635520001,1187,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,3,2021,61.4784740506775,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,4,2021,68.9176125234,1260,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,5,2021,77.38447676747498,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,6,2021,83.82755865053892,1260,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,7,2021,85.54938872001192,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,8,2021,84.52500519536405,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,9,2021,79.63765417339998,1260,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,10,2021,70.190614665175,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,11,2021,57.91130452045,1260,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,12,2021,48.37078641405001,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,1,2022,47.898552233400004,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,2,2022,54.206329789899996,1215,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,3,2022,61.478321165379995,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,4,2022,68.988826164775,1290,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,5,2022,77.39015897199998,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,6,2022,83.87416528606704,1290,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,7,2022,85.54288402756416,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,8,2022,84.49821879489441,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,9,2022,79.683261603,1290,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,10,2022,70.2244360043,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,11,2022,57.91331421695,1290,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,12,2022,48.597995868800005,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,1,2023,47.8850347035375,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,2,2023,54.149467210100006,1243,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,3,2023,61.4460846821,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,4,2023,69.17325667182499,1320,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,5,2023,77.41616032367502,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,6,2023,83.87648887919164,1320,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,7,2023,85.54347010104972,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,8,2023,84.50195547546194,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,9,2023,79.61492214499998,1320,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,10,2023,70.22500295495,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,11,2023,57.91130452045,1320,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,12,2023,48.80307191315,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,1,2024,48.041779467599994,1395,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,2,2024,54.141289976500005,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,3,2024,61.4481222708,1395,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,4,2024,69.18860873957497,1350,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,5,2024,77.41716180615002,1395,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,6,2024,83.8976673303069,1350,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,7,2024,85.59763376866745,1395,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,8,2024,84.56979613449369,1395,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,9,2024,79.7266623621473,1350,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,10,2024,70.25757834391999,1395,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,11,2024,58.0861026075,1350,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,12,2024,48.9324123507,1395,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,1,2025,48.14753751712501,1426,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,2,2025,54.18316064255,1300,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,3,2025,61.4195867319375,1426,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,4,2025,69.20129586626248,1380,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,5,2025,77.41872200950002,1426,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,6,2025,84.0371261405828,1380,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,7,2025,85.62394976094612,1426,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,8,2025,84.62814076264591,1426,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,9,2025,79.73750177895059,1380,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,10,2025,70.3525512531875,1426,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,11,2025,58.07748760750001,1380,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48141,El Paso,12,2025,48.97029580087501,1426,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),1,2015,62.47637037025001,1116,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),2,2015,66.0622037414,1017,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),3,2015,71.4566748475,1116,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),4,2015,76.35725915177501,1080,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),5,2015,85.74212750268298,1116,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),6,2015,93.66237016975596,1080,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),7,2015,96.03967943034783,1116,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),8,2015,97.46650041829118,1116,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),9,2015,91.53371747078589,1080,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),10,2015,79.667846372375,1116,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),11,2015,71.46787646862501,1080,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),12,2015,65.3619315345,1116,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),1,2016,62.3014677026,1147,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),2,2016,65.9582906847,1045,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),3,2016,71.4617609656,1147,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),4,2016,76.513872588875,1110,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),5,2016,85.69926162017434,1147,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),6,2016,93.58764550708379,1110,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),7,2016,96.14563950467907,1147,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),8,2016,97.5233553399126,1147,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),9,2016,91.4212419687038,1110,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),10,2016,79.65705212104999,1147,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),11,2016,71.474552761425,1110,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),12,2016,65.53604452649999,1147,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),1,2017,62.274355614325,1178,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),2,2017,66.06177105145,1074,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),3,2017,71.5329345067,1178,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),4,2017,76.5153036743,1140,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),5,2017,85.65842184975335,1178,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),6,2017,93.66937320350841,1140,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),7,2017,96.51230928593728,1178,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),8,2017,97.65093468365532,1178,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),9,2017,91.69485033792867,1140,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),10,2017,79.7640278575,1178,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),11,2017,71.49478574774999,1140,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),12,2017,65.65099888745,1178,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),1,2018,62.6348531881,1209,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),2,2018,66.59005493195001,1102,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),3,2018,71.68487319750001,1209,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),4,2018,76.5500764892,1170,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),5,2018,85.63970658350337,1209,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),6,2018,93.78949706111226,1170,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),7,2018,96.63439077628507,1209,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),8,2018,97.8719126652846,1209,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),9,2018,91.67272960994801,1170,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),10,2018,79.8797670041,1209,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),11,2018,71.64417481589999,1170,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),12,2018,65.6097235259,1209,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),1,2019,62.46075484285,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),2,2019,66.727224968225,1130,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),3,2019,71.79818135434999,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),4,2019,76.50474240935,1200,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),5,2019,85.65014182938717,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),6,2019,93.89827995679181,1200,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),7,2019,96.585728669816,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),8,2019,97.89152199891241,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),9,2019,91.61115039141903,1200,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),10,2019,80.01236042000001,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),11,2019,71.62658174289999,1200,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),12,2019,65.53698690224999,1240,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),1,2020,62.40183540775,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),2,2020,66.79446939274999,1158,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),3,2020,71.80119185449999,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),4,2020,76.48745271795,1230,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),5,2020,85.8108715004519,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),6,2020,93.91821562867365,1230,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),7,2020,96.61712070343421,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),8,2020,97.99354667170358,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),9,2020,91.67272960994801,1230,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),10,2020,80.2446397445,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),11,2020,71.64417481589997,1230,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),12,2020,65.44322691049999,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),1,2021,62.504296062675,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),2,2021,66.73653717755,1187,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),3,2021,72.107699388175,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),4,2021,76.50474240934999,1260,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),5,2021,85.827534439544,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),6,2021,93.92581254904533,1260,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),7,2021,96.69518377511079,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),8,2021,98.07084333758796,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),9,2021,91.75288006086261,1260,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),10,2021,80.19328146289999,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),11,2021,71.7672084214,1260,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),12,2021,65.3644455031,1302,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),1,2022,62.66042463670001,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),2,2022,66.85841902495,1215,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),3,2022,72.1125037834,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),4,2022,76.513872588875,1290,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),5,2022,85.79658898123009,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),6,2022,94.0206890014887,1290,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),7,2022,96.73453962401105,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),8,2022,98.22918002892541,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),9,2022,91.83071598198894,1290,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),10,2022,80.316739508,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),11,2022,71.64417481589997,1290,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),12,2022,65.7771510076,1333,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),1,2023,62.606466965725,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),2,2023,66.8154568165,1243,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),3,2023,72.10341532352501,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),4,2023,76.63762072214999,1320,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),5,2023,85.91795746798263,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),6,2023,94.19006933967829,1320,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),7,2023,96.87412035463763,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),8,2023,98.14200695777134,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),9,2023,91.7390590497,1320,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),10,2023,80.144203431875,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),11,2023,71.7672084214,1320,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),12,2023,66.07869841659999,1364,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),1,2024,62.79790661055001,1395,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
48201,Harris (Houston),2,2024,67.02642899674998,1271,calendar_month_bucket,relMeanHI_p85_2d_walkforward,85,walk_forward_1979_to_Yminus1
