run_id,county_fips,ehf_assessment_period_start,ehf_assessment_period_end,event_duration_days,event_id,onset_year,seq,event_definition_type
7622.0,48343,2022-08-02,2022-08-06,5,48_343_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
7623.0,48343,2022-08-17,2022-08-17,1,48_343_2022_006_EHF_TX_WALKFORWARD,2022,6,positive_ehf_assessment_period
7624.0,48343,2023-06-29,2023-06-29,1,48_343_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
7625.0,48343,2023-07-20,2023-07-20,1,48_343_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
7626.0,48343,2023-07-29,2023-07-30,2,48_343_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
7627.0,48343,2023-08-02,2023-08-07,6,48_343_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
7628.0,48343,2023-08-10,2023-08-15,6,48_343_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
7629.0,48343,2023-08-19,2023-08-28,10,48_343_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
7630.0,48343,2023-09-06,2023-09-08,3,48_343_2023_007_EHF_TX_WALKFORWARD,2023,7,positive_ehf_assessment_period
7631.0,48343,2024-07-01,2024-07-01,1,48_343_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
7632.0,48343,2024-07-04,2024-07-05,2,48_343_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
7633.0,48343,2024-08-16,2024-08-16,1,48_343_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
7634.0,48343,2024-08-18,2024-08-19,2,48_343_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
7635.0,48343,2025-07-30,2025-07-31,2,48_343_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
7636.0,48343,2025-08-17,2025-08-19,3,48_343_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
7637.0,48345,2015-08-08,2015-08-09,2,48_345_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
7638.0,48345,2016-07-08,2016-07-10,3,48_345_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
7639.0,48345,2016-07-12,2016-07-15,4,48_345_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
7640.0,48345,2016-07-23,2016-07-26,4,48_345_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
7641.0,48345,2016-08-04,2016-08-04,1,48_345_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
7642.0,48345,2016-08-06,2016-08-08,3,48_345_2016_005_EHF_TX_WALKFORWARD,2016,5,positive_ehf_assessment_period
7643.0,48345,2017-06-16,2017-06-18,3,48_345_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
7644.0,48345,2017-06-30,2017-07-01,2,48_345_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
7645.0,48345,2017-07-21,2017-07-24,4,48_345_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
7646.0,48345,2018-06-02,2018-06-02,1,48_345_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
7647.0,48345,2018-06-08,2018-06-08,1,48_345_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
7648.0,48345,2018-06-29,2018-06-30,2,48_345_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
7649.0,48345,2018-07-18,2018-07-24,7,48_345_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
7650.0,48345,2018-08-26,2018-09-02,8,48_345_2018_005_EHF_TX_WALKFORWARD,2018,5,positive_ehf_assessment_period
7651.0,48345,2019-07-19,2019-07-22,4,48_345_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
7652.0,48345,2019-08-03,2019-08-04,2,48_345_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
7653.0,48345,2019-08-08,2019-08-13,6,48_345_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
7654.0,48345,2019-08-18,2019-08-22,5,48_345_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
7655.0,48345,2020-06-29,2020-07-04,6,48_345_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
7656.0,48345,2020-07-10,2020-07-21,12,48_345_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
7657.0,48345,2020-08-09,2020-08-17,9,48_345_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
7658.0,48345,2021-06-26,2021-06-26,1,48_345_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
7659.0,48345,2021-08-10,2021-08-12,3,48_345_2021_002_EHF_TX_WALKFORWARD,2021,2,positive_ehf_assessment_period
7660.0,48345,2021-08-26,2021-08-26,1,48_345_2021_003_EHF_TX_WALKFORWARD,2021,3,positive_ehf_assessment_period
7661.0,48345,2021-09-04,2021-09-04,1,48_345_2021_004_EHF_TX_WALKFORWARD,2021,4,positive_ehf_assessment_period
7662.0,48345,2022-05-10,2022-05-11,2,48_345_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
7663.0,48345,2022-05-20,2022-05-20,1,48_345_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
7664.0,48345,2022-05-30,2022-05-31,2,48_345_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
7665.0,48345,2022-06-12,2022-06-18,7,48_345_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
7666.0,48345,2022-06-25,2022-06-26,2,48_345_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
7667.0,48345,2022-07-03,2022-07-30,28,48_345_2022_006_EHF_TX_WALKFORWARD,2022,6,positive_ehf_assessment_period
7668.0,48345,2022-08-02,2022-08-10,9,48_345_2022_007_EHF_TX_WALKFORWARD,2022,7,positive_ehf_assessment_period
7669.0,48345,2022-08-16,2022-08-16,1,48_345_2022_008_EHF_TX_WALKFORWARD,2022,8,positive_ehf_assessment_period
7670.0,48345,2023-06-29,2023-06-30,2,48_345_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
7671.0,48345,2023-07-13,2023-07-15,3,48_345_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
7672.0,48345,2023-07-19,2023-07-21,3,48_345_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
7673.0,48345,2023-07-26,2023-08-08,14,48_345_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
7674.0,48345,2023-08-12,2023-08-14,3,48_345_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
7675.0,48345,2023-08-19,2023-08-27,9,48_345_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
7676.0,48345,2024-06-26,2024-07-05,10,48_345_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
7677.0,48345,2024-07-16,2024-07-17,2,48_345_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
7678.0,48345,2024-07-31,2024-08-04,5,48_345_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
7679.0,48345,2024-08-07,2024-08-10,4,48_345_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
7680.0,48345,2024-08-13,2024-08-27,15,48_345_2024_005_EHF_TX_WALKFORWARD,2024,5,positive_ehf_assessment_period
7681.0,48345,2025-07-21,2025-07-23,3,48_345_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
7682.0,48345,2025-08-08,2025-08-11,4,48_345_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
7683.0,48347,2015-07-27,2015-07-27,1,48_347_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
7684.0,48347,2015-08-07,2015-08-13,7,48_347_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
7685.0,48347,2016-07-13,2016-07-13,1,48_347_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
7686.0,48347,2016-07-25,2016-07-25,1,48_347_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
7687.0,48347,2016-08-04,2016-08-08,5,48_347_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
7688.0,48347,2016-08-12,2016-08-12,1,48_347_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
7689.0,48347,2017-07-26,2017-07-29,4,48_347_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
7690.0,48347,2017-08-13,2017-08-14,2,48_347_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
7691.0,48347,2018-07-20,2018-07-25,6,48_347_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
7692.0,48347,2018-08-18,2018-08-21,4,48_347_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
7693.0,48347,2019-08-13,2019-08-13,1,48_347_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
7694.0,48347,2019-08-20,2019-08-21,2,48_347_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
7695.0,48347,2020-08-15,2020-08-16,2,48_347_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
7696.0,48347,2022-06-11,2022-06-17,7,48_347_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
7697.0,48347,2022-06-23,2022-06-26,4,48_347_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
7698.0,48347,2022-07-06,2022-07-14,9,48_347_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
7699.0,48347,2022-07-18,2022-07-22,5,48_347_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
7700.0,48347,2022-07-24,2022-08-05,13,48_347_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
7701.0,48347,2022-08-13,2022-08-17,5,48_347_2022_006_EHF_TX_WALKFORWARD,2022,6,positive_ehf_assessment_period
7702.0,48347,2023-06-19,2023-06-21,3,48_347_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
7703.0,48347,2023-06-27,2023-07-01,5,48_347_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
7704.0,48347,2023-07-12,2023-07-23,12,48_347_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
7705.0,48347,2023-07-29,2023-08-16,19,48_347_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
7706.0,48347,2023-08-19,2023-08-28,10,48_347_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
7707.0,48347,2023-09-07,2023-09-08,2,48_347_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
7708.0,48347,2024-07-01,2024-07-01,1,48_347_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
7709.0,48347,2024-08-20,2024-08-20,1,48_347_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
7710.0,48347,2025-07-22,2025-07-22,1,48_347_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
7711.0,48347,2025-07-25,2025-08-01,8,48_347_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
7712.0,48347,2025-08-09,2025-08-12,4,48_347_2025_003_EHF_TX_WALKFORWARD,2025,3,positive_ehf_assessment_period
7713.0,48347,2025-08-16,2025-08-21,6,48_347_2025_004_EHF_TX_WALKFORWARD,2025,4,positive_ehf_assessment_period
7714.0,48349,2015-07-22,2015-07-23,2,48_349_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
7715.0,48349,2015-07-25,2015-08-01,8,48_349_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
7716.0,48349,2015-08-05,2015-08-15,11,48_349_2015_003_EHF_TX_WALKFORWARD,2015,3,positive_ehf_assessment_period
7717.0,48349,2015-09-07,2015-09-08,2,48_349_2015_004_EHF_TX_WALKFORWARD,2015,4,positive_ehf_assessment_period
7718.0,48349,2016-07-21,2016-07-26,6,48_349_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
7719.0,48349,2016-08-01,2016-08-14,14,48_349_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
7720.0,48349,2017-07-22,2017-07-23,2,48_349_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
7721.0,48349,2017-07-28,2017-07-30,3,48_349_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
7722.0,48349,2017-08-13,2017-08-17,5,48_349_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
7723.0,48349,2017-08-21,2017-08-22,2,48_349_2017_004_EHF_TX_WALKFORWARD,2017,4,positive_ehf_assessment_period
7724.0,48349,2018-06-25,2018-06-25,1,48_349_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
7725.0,48349,2018-07-02,2018-07-04,3,48_349_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
7726.0,48349,2018-07-16,2018-07-31,16,48_349_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
7727.0,48349,2018-08-08,2018-08-09,2,48_349_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
7728.0,48349,2018-08-17,2018-08-21,5,48_349_2018_005_EHF_TX_WALKFORWARD,2018,5,positive_ehf_assessment_period
7729.0,48349,2018-08-26,2018-08-29,4,48_349_2018_006_EHF_TX_WALKFORWARD,2018,6,positive_ehf_assessment_period
7730.0,48349,2019-08-08,2019-08-23,16,48_349_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
7731.0,48349,2019-08-26,2019-08-27,2,48_349_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
7732.0,48349,2020-07-14,2020-07-16,3,48_349_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
7733.0,48349,2020-08-10,2020-08-17,8,48_349_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
7734.0,48349,2020-08-30,2020-09-01,3,48_349_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
7735.0,48349,2022-06-12,2022-06-15,4,48_349_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
7736.0,48349,2022-06-21,2022-06-28,8,48_349_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
7737.0,48349,2022-07-04,2022-07-15,12,48_349_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
7738.0,48349,2022-07-18,2022-08-18,32,48_349_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
7739.0,48349,2023-06-21,2023-06-21,1,48_349_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
7740.0,48349,2023-06-27,2023-06-30,4,48_349_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
7741.0,48349,2023-07-11,2023-07-23,13,48_349_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
7742.0,48349,2023-07-26,2023-08-16,22,48_349_2023_004_EHF_TX_WALKFORWARD,2023,4,positive_ehf_assessment_period
7743.0,48349,2023-08-19,2023-08-29,11,48_349_2023_005_EHF_TX_WALKFORWARD,2023,5,positive_ehf_assessment_period
7744.0,48349,2023-09-05,2023-09-10,6,48_349_2023_006_EHF_TX_WALKFORWARD,2023,6,positive_ehf_assessment_period
7745.0,48349,2024-06-28,2024-07-05,8,48_349_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
7746.0,48349,2024-07-17,2024-07-17,1,48_349_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
7747.0,48349,2024-08-09,2024-08-10,2,48_349_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
7748.0,48349,2024-08-14,2024-08-25,12,48_349_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
7749.0,48349,2025-08-01,2025-08-02,2,48_349_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
7750.0,48349,2025-08-19,2025-08-20,2,48_349_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
7751.0,48351,2015-07-18,2015-08-01,15,48_351_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
7752.0,48351,2015-08-03,2015-08-14,12,48_351_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
7753.0,48351,2016-06-16,2016-06-18,3,48_351_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
7754.0,48351,2016-06-27,2016-06-28,2,48_351_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
7755.0,48351,2016-07-05,2016-07-09,5,48_351_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
7756.0,48351,2016-07-13,2016-07-26,14,48_351_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
7757.0,48351,2016-07-31,2016-08-13,14,48_351_2016_005_EHF_TX_WALKFORWARD,2016,5,positive_ehf_assessment_period
7758.0,48351,2016-09-02,2016-09-02,1,48_351_2016_006_EHF_TX_WALKFORWARD,2016,6,positive_ehf_assessment_period
7759.0,48351,2016-09-19,2016-09-20,2,48_351_2016_007_EHF_TX_WALKFORWARD,2016,7,positive_ehf_assessment_period
7760.0,48351,2017-07-21,2017-07-21,1,48_351_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
7761.0,48351,2017-07-28,2017-07-29,2,48_351_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
7762.0,48351,2017-08-12,2017-08-15,4,48_351_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
7763.0,48351,2017-08-17,2017-08-22,6,48_351_2017_004_EHF_TX_WALKFORWARD,2017,4,positive_ehf_assessment_period
7764.0,48351,2018-07-16,2018-07-25,10,48_351_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
7765.0,48351,2018-07-29,2018-07-29,1,48_351_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
7766.0,48351,2018-08-17,2018-08-22,6,48_351_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
7767.0,48351,2019-06-22,2019-06-23,2,48_351_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
7768.0,48351,2019-07-07,2019-07-12,6,48_351_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
7769.0,48351,2019-07-18,2019-07-18,1,48_351_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
7770.0,48351,2019-08-07,2019-08-19,13,48_351_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
7771.0,48351,2019-08-28,2019-08-28,1,48_351_2019_005_EHF_TX_WALKFORWARD,2019,5,positive_ehf_assessment_period
7772.0,48351,2019-09-06,2019-09-07,2,48_351_2019_006_EHF_TX_WALKFORWARD,2019,6,positive_ehf_assessment_period
7773.0,48351,2020-07-01,2020-07-02,2,48_351_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
7774.0,48351,2020-07-10,2020-07-18,9,48_351_2020_002_EHF_TX_WALKFORWARD,2020,2,positive_ehf_assessment_period
7775.0,48351,2020-08-12,2020-08-18,7,48_351_2020_003_EHF_TX_WALKFORWARD,2020,3,positive_ehf_assessment_period
7776.0,48351,2020-08-30,2020-09-04,6,48_351_2020_004_EHF_TX_WALKFORWARD,2020,4,positive_ehf_assessment_period
7777.0,48351,2020-09-12,2020-09-12,1,48_351_2020_005_EHF_TX_WALKFORWARD,2020,5,positive_ehf_assessment_period
7778.0,48351,2021-07-25,2021-07-27,3,48_351_2021_001_EHF_TX_WALKFORWARD,2021,1,positive_ehf_assessment_period
7779.0,48351,2021-07-31,2021-08-02,3,48_351_2021_002_EHF_TX_WALKFORWARD,2021,2,positive_ehf_assessment_period
7780.0,48351,2021-08-24,2021-08-26,3,48_351_2021_003_EHF_TX_WALKFORWARD,2021,3,positive_ehf_assessment_period
7781.0,48351,2021-09-01,2021-09-03,3,48_351_2021_004_EHF_TX_WALKFORWARD,2021,4,positive_ehf_assessment_period
7782.0,48351,2021-09-05,2021-09-05,1,48_351_2021_005_EHF_TX_WALKFORWARD,2021,5,positive_ehf_assessment_period
7783.0,48351,2022-06-10,2022-06-29,20,48_351_2022_001_EHF_TX_WALKFORWARD,2022,1,positive_ehf_assessment_period
7784.0,48351,2022-07-04,2022-07-05,2,48_351_2022_002_EHF_TX_WALKFORWARD,2022,2,positive_ehf_assessment_period
7785.0,48351,2022-07-08,2022-07-13,6,48_351_2022_003_EHF_TX_WALKFORWARD,2022,3,positive_ehf_assessment_period
7786.0,48351,2022-07-17,2022-07-22,6,48_351_2022_004_EHF_TX_WALKFORWARD,2022,4,positive_ehf_assessment_period
7787.0,48351,2022-07-26,2022-07-26,1,48_351_2022_005_EHF_TX_WALKFORWARD,2022,5,positive_ehf_assessment_period
7788.0,48351,2022-07-31,2022-07-31,1,48_351_2022_006_EHF_TX_WALKFORWARD,2022,6,positive_ehf_assessment_period
7789.0,48351,2022-08-02,2022-08-05,4,48_351_2022_007_EHF_TX_WALKFORWARD,2022,7,positive_ehf_assessment_period
7790.0,48351,2022-08-17,2022-08-18,2,48_351_2022_008_EHF_TX_WALKFORWARD,2022,8,positive_ehf_assessment_period
7791.0,48351,2023-06-14,2023-07-05,22,48_351_2023_001_EHF_TX_WALKFORWARD,2023,1,positive_ehf_assessment_period
7792.0,48351,2023-07-09,2023-08-29,52,48_351_2023_002_EHF_TX_WALKFORWARD,2023,2,positive_ehf_assessment_period
7793.0,48351,2023-09-04,2023-09-09,6,48_351_2023_003_EHF_TX_WALKFORWARD,2023,3,positive_ehf_assessment_period
7794.0,48351,2024-05-27,2024-05-27,1,48_351_2024_001_EHF_TX_WALKFORWARD,2024,1,positive_ehf_assessment_period
7795.0,48351,2024-06-24,2024-06-26,3,48_351_2024_002_EHF_TX_WALKFORWARD,2024,2,positive_ehf_assessment_period
7796.0,48351,2024-06-29,2024-07-06,8,48_351_2024_003_EHF_TX_WALKFORWARD,2024,3,positive_ehf_assessment_period
7797.0,48351,2024-07-31,2024-08-10,11,48_351_2024_004_EHF_TX_WALKFORWARD,2024,4,positive_ehf_assessment_period
7798.0,48351,2024-08-13,2024-08-25,13,48_351_2024_005_EHF_TX_WALKFORWARD,2024,5,positive_ehf_assessment_period
7799.0,48351,2025-07-23,2025-07-25,3,48_351_2025_001_EHF_TX_WALKFORWARD,2025,1,positive_ehf_assessment_period
7800.0,48351,2025-07-29,2025-07-30,2,48_351_2025_002_EHF_TX_WALKFORWARD,2025,2,positive_ehf_assessment_period
7801.0,48351,2025-08-09,2025-08-10,2,48_351_2025_003_EHF_TX_WALKFORWARD,2025,3,positive_ehf_assessment_period
7802.0,48351,2025-08-17,2025-08-18,2,48_351_2025_004_EHF_TX_WALKFORWARD,2025,4,positive_ehf_assessment_period
7803.0,48351,2025-08-20,2025-08-20,1,48_351_2025_005_EHF_TX_WALKFORWARD,2025,5,positive_ehf_assessment_period
7804.0,48353,2015-07-27,2015-07-29,3,48_353_2015_001_EHF_TX_WALKFORWARD,2015,1,positive_ehf_assessment_period
7805.0,48353,2015-08-06,2015-08-12,7,48_353_2015_002_EHF_TX_WALKFORWARD,2015,2,positive_ehf_assessment_period
7806.0,48353,2015-08-14,2015-08-14,1,48_353_2015_003_EHF_TX_WALKFORWARD,2015,3,positive_ehf_assessment_period
7807.0,48353,2016-07-04,2016-07-10,7,48_353_2016_001_EHF_TX_WALKFORWARD,2016,1,positive_ehf_assessment_period
7808.0,48353,2016-07-12,2016-07-16,5,48_353_2016_002_EHF_TX_WALKFORWARD,2016,2,positive_ehf_assessment_period
7809.0,48353,2016-07-20,2016-07-20,1,48_353_2016_003_EHF_TX_WALKFORWARD,2016,3,positive_ehf_assessment_period
7810.0,48353,2016-07-22,2016-07-26,5,48_353_2016_004_EHF_TX_WALKFORWARD,2016,4,positive_ehf_assessment_period
7811.0,48353,2016-08-01,2016-08-13,13,48_353_2016_005_EHF_TX_WALKFORWARD,2016,5,positive_ehf_assessment_period
7812.0,48353,2017-06-18,2017-06-19,2,48_353_2017_001_EHF_TX_WALKFORWARD,2017,1,positive_ehf_assessment_period
7813.0,48353,2017-07-22,2017-07-24,3,48_353_2017_002_EHF_TX_WALKFORWARD,2017,2,positive_ehf_assessment_period
7814.0,48353,2017-07-28,2017-07-30,3,48_353_2017_003_EHF_TX_WALKFORWARD,2017,3,positive_ehf_assessment_period
7815.0,48353,2018-05-28,2018-06-03,7,48_353_2018_001_EHF_TX_WALKFORWARD,2018,1,positive_ehf_assessment_period
7816.0,48353,2018-06-08,2018-06-08,1,48_353_2018_002_EHF_TX_WALKFORWARD,2018,2,positive_ehf_assessment_period
7817.0,48353,2018-06-13,2018-06-14,2,48_353_2018_003_EHF_TX_WALKFORWARD,2018,3,positive_ehf_assessment_period
7818.0,48353,2018-06-24,2018-07-05,12,48_353_2018_004_EHF_TX_WALKFORWARD,2018,4,positive_ehf_assessment_period
7819.0,48353,2018-07-14,2018-07-25,12,48_353_2018_005_EHF_TX_WALKFORWARD,2018,5,positive_ehf_assessment_period
7820.0,48353,2018-07-28,2018-07-30,3,48_353_2018_006_EHF_TX_WALKFORWARD,2018,6,positive_ehf_assessment_period
7821.0,48353,2018-08-04,2018-08-05,2,48_353_2018_007_EHF_TX_WALKFORWARD,2018,7,positive_ehf_assessment_period
7822.0,48353,2018-08-25,2018-08-31,7,48_353_2018_008_EHF_TX_WALKFORWARD,2018,8,positive_ehf_assessment_period
7823.0,48353,2019-06-22,2019-06-23,2,48_353_2019_001_EHF_TX_WALKFORWARD,2019,1,positive_ehf_assessment_period
7824.0,48353,2019-07-18,2019-07-22,5,48_353_2019_002_EHF_TX_WALKFORWARD,2019,2,positive_ehf_assessment_period
7825.0,48353,2019-08-02,2019-08-04,3,48_353_2019_003_EHF_TX_WALKFORWARD,2019,3,positive_ehf_assessment_period
7826.0,48353,2019-08-07,2019-08-15,9,48_353_2019_004_EHF_TX_WALKFORWARD,2019,4,positive_ehf_assessment_period
7827.0,48353,2019-08-17,2019-08-22,6,48_353_2019_005_EHF_TX_WALKFORWARD,2019,5,positive_ehf_assessment_period
7828.0,48353,2019-08-27,2019-08-28,2,48_353_2019_006_EHF_TX_WALKFORWARD,2019,6,positive_ehf_assessment_period
7829.0,48353,2020-06-29,2020-07-01,3,48_353_2020_001_EHF_TX_WALKFORWARD,2020,1,positive_ehf_assessment_period
