county_fips,seq,ehf_support_start_date,ehf_support_end_date,support_duration_days,event_definition_type,event_id
48279,27,2019-08-25,2019-08-27,3,merged_thermal_support_interval,48_279_2019_027_EHF_TX_WALKFORWARD_SUPPORT
48279,28,2020-06-04,2020-06-08,5,merged_thermal_support_interval,48_279_2020_028_EHF_TX_WALKFORWARD_SUPPORT
48279,29,2020-06-27,2020-07-05,9,merged_thermal_support_interval,48_279_2020_029_EHF_TX_WALKFORWARD_SUPPORT
48279,30,2020-07-08,2020-07-21,14,merged_thermal_support_interval,48_279_2020_030_EHF_TX_WALKFORWARD_SUPPORT
48279,31,2020-08-05,2020-08-17,13,merged_thermal_support_interval,48_279_2020_031_EHF_TX_WALKFORWARD_SUPPORT
48279,32,2020-08-28,2020-08-31,4,merged_thermal_support_interval,48_279_2020_032_EHF_TX_WALKFORWARD_SUPPORT
48279,33,2021-06-08,2021-06-14,7,merged_thermal_support_interval,48_279_2021_033_EHF_TX_WALKFORWARD_SUPPORT
48279,34,2021-06-19,2021-06-21,3,merged_thermal_support_interval,48_279_2021_034_EHF_TX_WALKFORWARD_SUPPORT
48279,35,2021-06-23,2021-06-26,4,merged_thermal_support_interval,48_279_2021_035_EHF_TX_WALKFORWARD_SUPPORT
48279,36,2021-08-08,2021-08-12,5,merged_thermal_support_interval,48_279_2021_036_EHF_TX_WALKFORWARD_SUPPORT
48279,37,2022-06-10,2022-06-18,9,merged_thermal_support_interval,48_279_2022_037_EHF_TX_WALKFORWARD_SUPPORT
48279,38,2022-06-23,2022-06-26,4,merged_thermal_support_interval,48_279_2022_038_EHF_TX_WALKFORWARD_SUPPORT
48279,39,2022-07-01,2022-08-08,39,merged_thermal_support_interval,48_279_2022_039_EHF_TX_WALKFORWARD_SUPPORT
48279,40,2023-06-20,2023-06-24,5,merged_thermal_support_interval,48_279_2023_040_EHF_TX_WALKFORWARD_SUPPORT
48279,41,2023-06-25,2023-06-30,6,merged_thermal_support_interval,48_279_2023_041_EHF_TX_WALKFORWARD_SUPPORT
48279,42,2023-07-11,2023-07-16,6,merged_thermal_support_interval,48_279_2023_042_EHF_TX_WALKFORWARD_SUPPORT
48279,43,2023-07-17,2023-07-22,6,merged_thermal_support_interval,48_279_2023_043_EHF_TX_WALKFORWARD_SUPPORT
48279,44,2023-07-24,2023-07-30,7,merged_thermal_support_interval,48_279_2023_044_EHF_TX_WALKFORWARD_SUPPORT
48279,45,2023-08-01,2023-08-14,14,merged_thermal_support_interval,48_279_2023_045_EHF_TX_WALKFORWARD_SUPPORT
48279,46,2023-08-17,2023-08-24,8,merged_thermal_support_interval,48_279_2023_046_EHF_TX_WALKFORWARD_SUPPORT
48279,47,2024-06-05,2024-06-10,6,merged_thermal_support_interval,48_279_2024_047_EHF_TX_WALKFORWARD_SUPPORT
48279,48,2024-06-16,2024-06-19,4,merged_thermal_support_interval,48_279_2024_048_EHF_TX_WALKFORWARD_SUPPORT
48279,49,2024-06-24,2024-07-05,12,merged_thermal_support_interval,48_279_2024_049_EHF_TX_WALKFORWARD_SUPPORT
48279,50,2024-07-14,2024-07-18,5,merged_thermal_support_interval,48_279_2024_050_EHF_TX_WALKFORWARD_SUPPORT
48279,51,2024-07-29,2024-08-05,8,merged_thermal_support_interval,48_279_2024_051_EHF_TX_WALKFORWARD_SUPPORT
48279,52,2024-08-06,2024-08-10,5,merged_thermal_support_interval,48_279_2024_052_EHF_TX_WALKFORWARD_SUPPORT
48279,53,2024-08-11,2024-08-27,17,merged_thermal_support_interval,48_279_2024_053_EHF_TX_WALKFORWARD_SUPPORT
48279,54,2025-06-20,2025-06-23,4,merged_thermal_support_interval,48_279_2025_054_EHF_TX_WALKFORWARD_SUPPORT
48279,55,2025-07-19,2025-07-23,5,merged_thermal_support_interval,48_279_2025_055_EHF_TX_WALKFORWARD_SUPPORT
48279,56,2025-08-06,2025-08-11,6,merged_thermal_support_interval,48_279_2025_056_EHF_TX_WALKFORWARD_SUPPORT
48281,1,2015-07-20,2015-08-01,13,merged_thermal_support_interval,48_281_2015_001_EHF_TX_WALKFORWARD_SUPPORT
48281,2,2015-08-03,2015-08-15,13,merged_thermal_support_interval,48_281_2015_002_EHF_TX_WALKFORWARD_SUPPORT
48281,3,2015-09-06,2015-09-08,3,merged_thermal_support_interval,48_281_2015_003_EHF_TX_WALKFORWARD_SUPPORT
48281,4,2016-07-02,2016-07-09,8,merged_thermal_support_interval,48_281_2016_004_EHF_TX_WALKFORWARD_SUPPORT
48281,5,2016-07-11,2016-07-16,6,merged_thermal_support_interval,48_281_2016_005_EHF_TX_WALKFORWARD_SUPPORT
48281,6,2016-07-20,2016-07-26,7,merged_thermal_support_interval,48_281_2016_006_EHF_TX_WALKFORWARD_SUPPORT
48281,7,2016-07-30,2016-08-13,15,merged_thermal_support_interval,48_281_2016_007_EHF_TX_WALKFORWARD_SUPPORT
48281,8,2017-07-19,2017-07-24,6,merged_thermal_support_interval,48_281_2017_008_EHF_TX_WALKFORWARD_SUPPORT
48281,9,2017-07-26,2017-07-31,6,merged_thermal_support_interval,48_281_2017_009_EHF_TX_WALKFORWARD_SUPPORT
48281,10,2018-06-01,2018-06-03,3,merged_thermal_support_interval,48_281_2018_010_EHF_TX_WALKFORWARD_SUPPORT
48281,11,2018-06-22,2018-06-25,4,merged_thermal_support_interval,48_281_2018_011_EHF_TX_WALKFORWARD_SUPPORT
48281,12,2018-06-26,2018-07-04,9,merged_thermal_support_interval,48_281_2018_012_EHF_TX_WALKFORWARD_SUPPORT
48281,13,2018-07-14,2018-07-31,18,merged_thermal_support_interval,48_281_2018_013_EHF_TX_WALKFORWARD_SUPPORT
48281,14,2018-08-16,2018-08-21,6,merged_thermal_support_interval,48_281_2018_014_EHF_TX_WALKFORWARD_SUPPORT
48281,15,2018-08-22,2018-08-30,9,merged_thermal_support_interval,48_281_2018_015_EHF_TX_WALKFORWARD_SUPPORT
48281,16,2019-07-29,2019-08-03,6,merged_thermal_support_interval,48_281_2019_016_EHF_TX_WALKFORWARD_SUPPORT
48281,17,2019-08-05,2019-08-23,19,merged_thermal_support_interval,48_281_2019_017_EHF_TX_WALKFORWARD_SUPPORT
48281,18,2019-08-24,2019-08-27,4,merged_thermal_support_interval,48_281_2019_018_EHF_TX_WALKFORWARD_SUPPORT
48281,19,2020-07-08,2020-07-18,11,merged_thermal_support_interval,48_281_2020_019_EHF_TX_WALKFORWARD_SUPPORT
48281,20,2020-08-05,2020-08-18,14,merged_thermal_support_interval,48_281_2020_020_EHF_TX_WALKFORWARD_SUPPORT
48281,21,2020-08-27,2020-09-02,7,merged_thermal_support_interval,48_281_2020_021_EHF_TX_WALKFORWARD_SUPPORT
48281,22,2022-06-08,2022-06-18,11,merged_thermal_support_interval,48_281_2022_022_EHF_TX_WALKFORWARD_SUPPORT
48281,23,2022-06-19,2022-06-27,9,merged_thermal_support_interval,48_281_2022_023_EHF_TX_WALKFORWARD_SUPPORT
48281,24,2022-07-03,2022-07-14,12,merged_thermal_support_interval,48_281_2022_024_EHF_TX_WALKFORWARD_SUPPORT
48281,25,2022-07-16,2022-08-11,27,merged_thermal_support_interval,48_281_2022_025_EHF_TX_WALKFORWARD_SUPPORT
48281,26,2022-08-15,2022-08-17,3,merged_thermal_support_interval,48_281_2022_026_EHF_TX_WALKFORWARD_SUPPORT
48281,27,2023-06-14,2023-07-01,18,merged_thermal_support_interval,48_281_2023_027_EHF_TX_WALKFORWARD_SUPPORT
48281,28,2023-07-07,2023-08-29,54,merged_thermal_support_interval,48_281_2023_028_EHF_TX_WALKFORWARD_SUPPORT
48281,29,2023-09-02,2023-09-11,10,merged_thermal_support_interval,48_281_2023_029_EHF_TX_WALKFORWARD_SUPPORT
48281,30,2023-09-22,2023-09-25,4,merged_thermal_support_interval,48_281_2023_030_EHF_TX_WALKFORWARD_SUPPORT
48281,31,2024-06-25,2024-07-05,11,merged_thermal_support_interval,48_281_2024_031_EHF_TX_WALKFORWARD_SUPPORT
48281,32,2024-08-02,2024-08-04,3,merged_thermal_support_interval,48_281_2024_032_EHF_TX_WALKFORWARD_SUPPORT
48281,33,2024-08-06,2024-08-25,20,merged_thermal_support_interval,48_281_2024_033_EHF_TX_WALKFORWARD_SUPPORT
48281,34,2025-08-17,2025-08-19,3,merged_thermal_support_interval,48_281_2025_034_EHF_TX_WALKFORWARD_SUPPORT
48283,1,2015-07-16,2015-07-31,16,merged_thermal_support_interval,48_283_2015_001_EHF_TX_WALKFORWARD_SUPPORT
48283,2,2015-08-02,2015-08-16,15,merged_thermal_support_interval,48_283_2015_002_EHF_TX_WALKFORWARD_SUPPORT
48283,3,2015-08-17,2015-08-19,3,merged_thermal_support_interval,48_283_2015_003_EHF_TX_WALKFORWARD_SUPPORT
48283,4,2015-08-22,2015-08-26,5,merged_thermal_support_interval,48_283_2015_004_EHF_TX_WALKFORWARD_SUPPORT
48283,5,2015-09-02,2015-09-10,9,merged_thermal_support_interval,48_283_2015_005_EHF_TX_WALKFORWARD_SUPPORT
48283,6,2016-06-12,2016-06-19,8,merged_thermal_support_interval,48_283_2016_006_EHF_TX_WALKFORWARD_SUPPORT
48283,7,2016-06-26,2016-06-28,3,merged_thermal_support_interval,48_283_2016_007_EHF_TX_WALKFORWARD_SUPPORT
48283,8,2016-06-29,2016-07-25,27,merged_thermal_support_interval,48_283_2016_008_EHF_TX_WALKFORWARD_SUPPORT
48283,9,2016-08-02,2016-08-13,12,merged_thermal_support_interval,48_283_2016_009_EHF_TX_WALKFORWARD_SUPPORT
48283,10,2016-09-06,2016-09-08,3,merged_thermal_support_interval,48_283_2016_010_EHF_TX_WALKFORWARD_SUPPORT
48283,11,2016-09-16,2016-09-20,5,merged_thermal_support_interval,48_283_2016_011_EHF_TX_WALKFORWARD_SUPPORT
48283,12,2017-05-26,2017-05-28,3,merged_thermal_support_interval,48_283_2017_012_EHF_TX_WALKFORWARD_SUPPORT
48283,13,2017-06-15,2017-06-19,5,merged_thermal_support_interval,48_283_2017_013_EHF_TX_WALKFORWARD_SUPPORT
48283,14,2017-06-21,2017-06-24,4,merged_thermal_support_interval,48_283_2017_014_EHF_TX_WALKFORWARD_SUPPORT
48283,15,2017-06-29,2017-07-02,4,merged_thermal_support_interval,48_283_2017_015_EHF_TX_WALKFORWARD_SUPPORT
48283,16,2017-07-03,2017-07-05,3,merged_thermal_support_interval,48_283_2017_016_EHF_TX_WALKFORWARD_SUPPORT
48283,17,2017-07-18,2017-08-02,16,merged_thermal_support_interval,48_283_2017_017_EHF_TX_WALKFORWARD_SUPPORT
48283,18,2017-08-04,2017-08-06,3,merged_thermal_support_interval,48_283_2017_018_EHF_TX_WALKFORWARD_SUPPORT
48283,19,2017-08-12,2017-08-21,10,merged_thermal_support_interval,48_283_2017_019_EHF_TX_WALKFORWARD_SUPPORT
48283,20,2017-09-18,2017-09-22,5,merged_thermal_support_interval,48_283_2017_020_EHF_TX_WALKFORWARD_SUPPORT
48283,21,2018-05-31,2018-06-08,9,merged_thermal_support_interval,48_283_2018_021_EHF_TX_WALKFORWARD_SUPPORT
48283,22,2018-06-09,2018-06-13,5,merged_thermal_support_interval,48_283_2018_022_EHF_TX_WALKFORWARD_SUPPORT
48283,23,2018-06-28,2018-07-02,5,merged_thermal_support_interval,48_283_2018_023_EHF_TX_WALKFORWARD_SUPPORT
48283,24,2018-07-17,2018-07-25,9,merged_thermal_support_interval,48_283_2018_024_EHF_TX_WALKFORWARD_SUPPORT
48283,25,2018-07-28,2018-07-31,4,merged_thermal_support_interval,48_283_2018_025_EHF_TX_WALKFORWARD_SUPPORT
48283,26,2018-08-08,2018-08-10,3,merged_thermal_support_interval,48_283_2018_026_EHF_TX_WALKFORWARD_SUPPORT
48283,27,2018-08-27,2018-08-29,3,merged_thermal_support_interval,48_283_2018_027_EHF_TX_WALKFORWARD_SUPPORT
48283,28,2019-05-22,2019-05-25,4,merged_thermal_support_interval,48_283_2019_028_EHF_TX_WALKFORWARD_SUPPORT
48283,29,2019-06-04,2019-06-10,7,merged_thermal_support_interval,48_283_2019_029_EHF_TX_WALKFORWARD_SUPPORT
48283,30,2019-06-15,2019-06-22,8,merged_thermal_support_interval,48_283_2019_030_EHF_TX_WALKFORWARD_SUPPORT
48283,31,2019-07-04,2019-07-23,20,merged_thermal_support_interval,48_283_2019_031_EHF_TX_WALKFORWARD_SUPPORT
48283,32,2019-07-27,2019-09-04,40,merged_thermal_support_interval,48_283_2019_032_EHF_TX_WALKFORWARD_SUPPORT
48283,33,2019-09-17,2019-09-22,6,merged_thermal_support_interval,48_283_2019_033_EHF_TX_WALKFORWARD_SUPPORT
48283,34,2019-09-23,2019-09-25,3,merged_thermal_support_interval,48_283_2019_034_EHF_TX_WALKFORWARD_SUPPORT
48283,35,2019-09-26,2019-10-01,6,merged_thermal_support_interval,48_283_2019_035_EHF_TX_WALKFORWARD_SUPPORT
48283,36,2020-06-20,2020-06-22,3,merged_thermal_support_interval,48_283_2020_036_EHF_TX_WALKFORWARD_SUPPORT
48283,37,2020-06-28,2020-07-18,21,merged_thermal_support_interval,48_283_2020_037_EHF_TX_WALKFORWARD_SUPPORT
48283,38,2020-07-20,2020-07-25,6,merged_thermal_support_interval,48_283_2020_038_EHF_TX_WALKFORWARD_SUPPORT
48283,39,2020-08-09,2020-08-17,9,merged_thermal_support_interval,48_283_2020_039_EHF_TX_WALKFORWARD_SUPPORT
48283,40,2020-08-19,2020-08-21,3,merged_thermal_support_interval,48_283_2020_040_EHF_TX_WALKFORWARD_SUPPORT
48283,41,2020-08-25,2020-09-03,10,merged_thermal_support_interval,48_283_2020_041_EHF_TX_WALKFORWARD_SUPPORT
48283,42,2021-06-23,2021-06-27,5,merged_thermal_support_interval,48_283_2021_042_EHF_TX_WALKFORWARD_SUPPORT
48283,43,2021-07-30,2021-08-02,4,merged_thermal_support_interval,48_283_2021_043_EHF_TX_WALKFORWARD_SUPPORT
48283,44,2021-08-08,2021-08-12,5,merged_thermal_support_interval,48_283_2021_044_EHF_TX_WALKFORWARD_SUPPORT
48283,45,2021-08-16,2021-08-27,12,merged_thermal_support_interval,48_283_2021_045_EHF_TX_WALKFORWARD_SUPPORT
48283,46,2021-08-28,2021-09-08,12,merged_thermal_support_interval,48_283_2021_046_EHF_TX_WALKFORWARD_SUPPORT
48283,47,2021-09-17,2021-09-21,5,merged_thermal_support_interval,48_283_2021_047_EHF_TX_WALKFORWARD_SUPPORT
48283,48,2022-05-06,2022-05-11,6,merged_thermal_support_interval,48_283_2022_048_EHF_TX_WALKFORWARD_SUPPORT
48283,49,2022-05-18,2022-05-21,4,merged_thermal_support_interval,48_283_2022_049_EHF_TX_WALKFORWARD_SUPPORT
48283,50,2022-05-28,2022-05-30,3,merged_thermal_support_interval,48_283_2022_050_EHF_TX_WALKFORWARD_SUPPORT
48283,51,2022-06-04,2022-06-27,24,merged_thermal_support_interval,48_283_2022_051_EHF_TX_WALKFORWARD_SUPPORT
48283,52,2022-06-29,2022-08-13,46,merged_thermal_support_interval,48_283_2022_052_EHF_TX_WALKFORWARD_SUPPORT
48283,53,2022-08-17,2022-08-22,6,merged_thermal_support_interval,48_283_2022_053_EHF_TX_WALKFORWARD_SUPPORT
48283,54,2023-06-09,2023-07-06,28,merged_thermal_support_interval,48_283_2023_054_EHF_TX_WALKFORWARD_SUPPORT
48283,55,2023-07-08,2023-08-22,46,merged_thermal_support_interval,48_283_2023_055_EHF_TX_WALKFORWARD_SUPPORT
48283,56,2023-08-24,2023-09-01,9,merged_thermal_support_interval,48_283_2023_056_EHF_TX_WALKFORWARD_SUPPORT
48283,57,2023-09-03,2023-09-16,14,merged_thermal_support_interval,48_283_2023_057_EHF_TX_WALKFORWARD_SUPPORT
48283,58,2023-09-20,2023-09-27,8,merged_thermal_support_interval,48_283_2023_058_EHF_TX_WALKFORWARD_SUPPORT
48283,59,2024-05-20,2024-05-29,10,merged_thermal_support_interval,48_283_2024_059_EHF_TX_WALKFORWARD_SUPPORT
48283,60,2024-06-01,2024-06-18,18,merged_thermal_support_interval,48_283_2024_060_EHF_TX_WALKFORWARD_SUPPORT
48283,61,2024-06-24,2024-07-09,16,merged_thermal_support_interval,48_283_2024_061_EHF_TX_WALKFORWARD_SUPPORT
48283,62,2024-07-19,2024-07-21,3,merged_thermal_support_interval,48_283_2024_062_EHF_TX_WALKFORWARD_SUPPORT
48283,63,2024-07-28,2024-08-26,30,merged_thermal_support_interval,48_283_2024_063_EHF_TX_WALKFORWARD_SUPPORT
48283,64,2024-09-19,2024-09-21,3,merged_thermal_support_interval,48_283_2024_064_EHF_TX_WALKFORWARD_SUPPORT
48283,65,2025-05-13,2025-05-22,10,merged_thermal_support_interval,48_283_2025_065_EHF_TX_WALKFORWARD_SUPPORT
48283,66,2025-05-24,2025-05-26,3,merged_thermal_support_interval,48_283_2025_066_EHF_TX_WALKFORWARD_SUPPORT
48283,67,2025-06-03,2025-06-10,8,merged_thermal_support_interval,48_283_2025_067_EHF_TX_WALKFORWARD_SUPPORT
48283,68,2025-06-18,2025-06-20,3,merged_thermal_support_interval,48_283_2025_068_EHF_TX_WALKFORWARD_SUPPORT
48283,69,2025-07-18,2025-07-25,8,merged_thermal_support_interval,48_283_2025_069_EHF_TX_WALKFORWARD_SUPPORT
48283,70,2025-07-31,2025-08-04,5,merged_thermal_support_interval,48_283_2025_070_EHF_TX_WALKFORWARD_SUPPORT
48283,71,2025-08-07,2025-08-19,13,merged_thermal_support_interval,48_283_2025_071_EHF_TX_WALKFORWARD_SUPPORT
48283,72,2025-08-27,2025-08-31,5,merged_thermal_support_interval,48_283_2025_072_EHF_TX_WALKFORWARD_SUPPORT
48285,1,2015-07-22,2015-08-02,12,merged_thermal_support_interval,48_285_2015_001_EHF_TX_WALKFORWARD_SUPPORT
48285,2,2015-08-03,2015-08-17,15,merged_thermal_support_interval,48_285_2015_002_EHF_TX_WALKFORWARD_SUPPORT
48285,3,2015-08-22,2015-08-25,4,merged_thermal_support_interval,48_285_2015_003_EHF_TX_WALKFORWARD_SUPPORT
48285,4,2016-07-02,2016-07-09,8,merged_thermal_support_interval,48_285_2016_004_EHF_TX_WALKFORWARD_SUPPORT
48285,5,2016-07-11,2016-07-18,8,merged_thermal_support_interval,48_285_2016_005_EHF_TX_WALKFORWARD_SUPPORT
48285,6,2016-07-21,2016-07-25,5,merged_thermal_support_interval,48_285_2016_006_EHF_TX_WALKFORWARD_SUPPORT
48285,7,2016-08-01,2016-08-13,13,merged_thermal_support_interval,48_285_2016_007_EHF_TX_WALKFORWARD_SUPPORT
48285,8,2017-06-15,2017-06-23,9,merged_thermal_support_interval,48_285_2017_008_EHF_TX_WALKFORWARD_SUPPORT
48285,9,2017-06-29,2017-07-04,6,merged_thermal_support_interval,48_285_2017_009_EHF_TX_WALKFORWARD_SUPPORT
48285,10,2017-07-07,2017-07-15,9,merged_thermal_support_interval,48_285_2017_010_EHF_TX_WALKFORWARD_SUPPORT
48285,11,2017-07-17,2017-08-06,21,merged_thermal_support_interval,48_285_2017_011_EHF_TX_WALKFORWARD_SUPPORT
48285,12,2017-08-09,2017-08-24,16,merged_thermal_support_interval,48_285_2017_012_EHF_TX_WALKFORWARD_SUPPORT
48285,13,2018-05-31,2018-06-14,15,merged_thermal_support_interval,48_285_2018_013_EHF_TX_WALKFORWARD_SUPPORT
48285,14,2018-06-22,2018-06-28,7,merged_thermal_support_interval,48_285_2018_014_EHF_TX_WALKFORWARD_SUPPORT
48285,15,2018-06-30,2018-07-03,4,merged_thermal_support_interval,48_285_2018_015_EHF_TX_WALKFORWARD_SUPPORT
48285,16,2018-07-13,2018-08-01,20,merged_thermal_support_interval,48_285_2018_016_EHF_TX_WALKFORWARD_SUPPORT
48285,17,2018-08-07,2018-08-10,4,merged_thermal_support_interval,48_285_2018_017_EHF_TX_WALKFORWARD_SUPPORT
48285,18,2018-08-12,2018-09-01,21,merged_thermal_support_interval,48_285_2018_018_EHF_TX_WALKFORWARD_SUPPORT
48285,19,2019-06-18,2019-06-23,6,merged_thermal_support_interval,48_285_2019_019_EHF_TX_WALKFORWARD_SUPPORT
48285,20,2019-07-05,2019-07-23,19,merged_thermal_support_interval,48_285_2019_020_EHF_TX_WALKFORWARD_SUPPORT
48285,21,2019-07-27,2019-09-11,47,merged_thermal_support_interval,48_285_2019_021_EHF_TX_WALKFORWARD_SUPPORT
48285,22,2019-09-19,2019-09-21,3,merged_thermal_support_interval,48_285_2019_022_EHF_TX_WALKFORWARD_SUPPORT
48285,23,2019-09-27,2019-10-01,5,merged_thermal_support_interval,48_285_2019_023_EHF_TX_WALKFORWARD_SUPPORT
48285,24,2020-06-07,2020-06-09,3,merged_thermal_support_interval,48_285_2020_024_EHF_TX_WALKFORWARD_SUPPORT
48285,25,2020-06-28,2020-07-18,21,merged_thermal_support_interval,48_285_2020_025_EHF_TX_WALKFORWARD_SUPPORT
48285,26,2020-07-21,2020-07-24,4,merged_thermal_support_interval,48_285_2020_026_EHF_TX_WALKFORWARD_SUPPORT
48285,27,2020-07-30,2020-08-01,3,merged_thermal_support_interval,48_285_2020_027_EHF_TX_WALKFORWARD_SUPPORT
48285,28,2020-08-07,2020-08-21,15,merged_thermal_support_interval,48_285_2020_028_EHF_TX_WALKFORWARD_SUPPORT
48285,29,2020-08-24,2020-09-03,11,merged_thermal_support_interval,48_285_2020_029_EHF_TX_WALKFORWARD_SUPPORT
48285,30,2021-06-12,2021-06-15,4,merged_thermal_support_interval,48_285_2021_030_EHF_TX_WALKFORWARD_SUPPORT
48285,31,2021-07-30,2021-08-02,4,merged_thermal_support_interval,48_285_2021_031_EHF_TX_WALKFORWARD_SUPPORT
48285,32,2021-08-08,2021-08-11,4,merged_thermal_support_interval,48_285_2021_032_EHF_TX_WALKFORWARD_SUPPORT
48285,33,2021-08-19,2021-08-21,3,merged_thermal_support_interval,48_285_2021_033_EHF_TX_WALKFORWARD_SUPPORT
48285,34,2021-08-30,2021-09-03,5,merged_thermal_support_interval,48_285_2021_034_EHF_TX_WALKFORWARD_SUPPORT
48285,35,2021-09-18,2021-09-21,4,merged_thermal_support_interval,48_285_2021_035_EHF_TX_WALKFORWARD_SUPPORT
48285,36,2022-05-28,2022-05-30,3,merged_thermal_support_interval,48_285_2022_036_EHF_TX_WALKFORWARD_SUPPORT
48285,37,2022-06-06,2022-06-27,22,merged_thermal_support_interval,48_285_2022_037_EHF_TX_WALKFORWARD_SUPPORT
48285,38,2022-06-30,2022-08-14,46,merged_thermal_support_interval,48_285_2022_038_EHF_TX_WALKFORWARD_SUPPORT
48285,39,2022-08-15,2022-08-22,8,merged_thermal_support_interval,48_285_2022_039_EHF_TX_WALKFORWARD_SUPPORT
48285,40,2023-06-12,2023-07-05,24,merged_thermal_support_interval,48_285_2023_040_EHF_TX_WALKFORWARD_SUPPORT
48285,41,2023-07-07,2023-09-14,70,merged_thermal_support_interval,48_285_2023_041_EHF_TX_WALKFORWARD_SUPPORT
48285,42,2023-09-20,2023-09-26,7,merged_thermal_support_interval,48_285_2023_042_EHF_TX_WALKFORWARD_SUPPORT
48285,43,2024-05-24,2024-05-28,5,merged_thermal_support_interval,48_285_2024_043_EHF_TX_WALKFORWARD_SUPPORT
48285,44,2024-06-24,2024-07-06,13,merged_thermal_support_interval,48_285_2024_044_EHF_TX_WALKFORWARD_SUPPORT
48285,45,2024-07-08,2024-07-11,4,merged_thermal_support_interval,48_285_2024_045_EHF_TX_WALKFORWARD_SUPPORT
48285,46,2024-07-15,2024-07-17,3,merged_thermal_support_interval,48_285_2024_046_EHF_TX_WALKFORWARD_SUPPORT
48285,47,2024-07-29,2024-08-10,13,merged_thermal_support_interval,48_285_2024_047_EHF_TX_WALKFORWARD_SUPPORT
48285,48,2024-08-11,2024-08-25,15,merged_thermal_support_interval,48_285_2024_048_EHF_TX_WALKFORWARD_SUPPORT
48285,49,2024-09-18,2024-09-23,6,merged_thermal_support_interval,48_285_2024_049_EHF_TX_WALKFORWARD_SUPPORT
48285,50,2025-07-21,2025-07-24,4,merged_thermal_support_interval,48_285_2025_050_EHF_TX_WALKFORWARD_SUPPORT
48285,51,2025-07-31,2025-08-03,4,merged_thermal_support_interval,48_285_2025_051_EHF_TX_WALKFORWARD_SUPPORT
48285,52,2025-08-12,2025-08-20,9,merged_thermal_support_interval,48_285_2025_052_EHF_TX_WALKFORWARD_SUPPORT
48285,53,2025-09-02,2025-09-06,5,merged_thermal_support_interval,48_285_2025_053_EHF_TX_WALKFORWARD_SUPPORT
48285,54,2025-09-22,2025-09-24,3,merged_thermal_support_interval,48_285_2025_054_EHF_TX_WALKFORWARD_SUPPORT
48287,1,2015-07-27,2015-07-31,5,merged_thermal_support_interval,48_287_2015_001_EHF_TX_WALKFORWARD_SUPPORT
48287,2,2015-08-04,2015-08-16,13,merged_thermal_support_interval,48_287_2015_002_EHF_TX_WALKFORWARD_SUPPORT
48287,3,2015-08-23,2015-08-25,3,merged_thermal_support_interval,48_287_2015_003_EHF_TX_WALKFORWARD_SUPPORT
48287,4,2016-07-03,2016-07-16,14,merged_thermal_support_interval,48_287_2016_004_EHF_TX_WALKFORWARD_SUPPORT
48287,5,2016-07-22,2016-07-26,5,merged_thermal_support_interval,48_287_2016_005_EHF_TX_WALKFORWARD_SUPPORT
48287,6,2016-08-06,2016-08-13,8,merged_thermal_support_interval,48_287_2016_006_EHF_TX_WALKFORWARD_SUPPORT
48287,7,2017-06-16,2017-06-18,3,merged_thermal_support_interval,48_287_2017_007_EHF_TX_WALKFORWARD_SUPPORT
48287,8,2017-07-19,2017-07-31,13,merged_thermal_support_interval,48_287_2017_008_EHF_TX_WALKFORWARD_SUPPORT
48287,9,2017-08-11,2017-08-21,11,merged_thermal_support_interval,48_287_2017_009_EHF_TX_WALKFORWARD_SUPPORT
48287,10,2018-07-18,2018-07-25,8,merged_thermal_support_interval,48_287_2018_010_EHF_TX_WALKFORWARD_SUPPORT
48287,11,2018-07-29,2018-07-31,3,merged_thermal_support_interval,48_287_2018_011_EHF_TX_WALKFORWARD_SUPPORT
48287,12,2018-08-15,2018-08-29,15,merged_thermal_support_interval,48_287_2018_012_EHF_TX_WALKFORWARD_SUPPORT
48287,13,2019-06-21,2019-06-23,3,merged_thermal_support_interval,48_287_2019_013_EHF_TX_WALKFORWARD_SUPPORT
48287,14,2019-07-30,2019-09-01,34,merged_thermal_support_interval,48_287_2019_014_EHF_TX_WALKFORWARD_SUPPORT
48287,15,2019-09-04,2019-09-10,7,merged_thermal_support_interval,48_287_2019_015_EHF_TX_WALKFORWARD_SUPPORT
48287,16,2020-06-30,2020-07-03,4,merged_thermal_support_interval,48_287_2020_016_EHF_TX_WALKFORWARD_SUPPORT
48287,17,2020-07-04,2020-07-19,16,merged_thermal_support_interval,48_287_2020_017_EHF_TX_WALKFORWARD_SUPPORT
48287,18,2020-07-22,2020-07-25,4,merged_thermal_support_interval,48_287_2020_018_EHF_TX_WALKFORWARD_SUPPORT
48287,19,2020-08-04,2020-08-19,16,merged_thermal_support_interval,48_287_2020_019_EHF_TX_WALKFORWARD_SUPPORT
48287,20,2020-08-24,2020-09-02,10,merged_thermal_support_interval,48_287_2020_020_EHF_TX_WALKFORWARD_SUPPORT
48287,21,2022-06-09,2022-06-16,8,merged_thermal_support_interval,48_287_2022_021_EHF_TX_WALKFORWARD_SUPPORT
48287,22,2022-06-23,2022-06-27,5,merged_thermal_support_interval,48_287_2022_022_EHF_TX_WALKFORWARD_SUPPORT
48287,23,2022-07-02,2022-07-15,14,merged_thermal_support_interval,48_287_2022_023_EHF_TX_WALKFORWARD_SUPPORT
48287,24,2022-07-16,2022-08-06,22,merged_thermal_support_interval,48_287_2022_024_EHF_TX_WALKFORWARD_SUPPORT
