run_id,MHI_P90_2D__month,MHI_P90_2D__month_pm7,MHI_P90_2D__w05,MHI_P90_2D__w15,MHI_P90_3D__month,MHI_P90_3D__month_pm7,MHI_P90_3D__w05,MHI_P90_3D__w15,TMAX_P85_2D__month,TMAX_P85_2D__month_pm7,TMAX_P85_2D__w05,TMAX_P85_2D__w15,TMAX_P85_3D__month,TMAX_P85_3D__month_pm7,TMAX_P85_3D__w05,TMAX_P85_3D__w15,TMAX_P90_2D__month,TMAX_P90_2D__month_pm7,TMAX_P90_2D__w05,TMAX_P90_2D__w15,TMAX_P90_3D__month,TMAX_P90_3D__month_pm7,TMAX_P90_3D__w05,TMAX_P90_3D__w15,TMAX_P95_2D__month,TMAX_P95_2D__month_pm7,TMAX_P95_2D__w05,TMAX_P95_2D__w15,TMAX_P95_3D__month,TMAX_P95_3D__month_pm7,TMAX_P95_3D__w05,TMAX_P95_3D__w15,TMIN_P85_2D__month,TMIN_P85_2D__month_pm7,TMIN_P85_2D__w05,TMIN_P85_2D__w15,TMIN_P85_3D__month,TMIN_P85_3D__month_pm7,TMIN_P85_3D__w05,TMIN_P85_3D__w15,TMIN_P90_2D__month,TMIN_P90_2D__month_pm7,TMIN_P90_2D__w05,TMIN_P90_2D__w15,TMIN_P90_3D__month,TMIN_P90_3D__month_pm7,TMIN_P90_3D__w05,TMIN_P90_3D__w15,TMIN_P95_2D__month,TMIN_P95_2D__month_pm7,TMIN_P95_2D__w05,TMIN_P95_2D__w15,TMIN_P95_3D__month,TMIN_P95_3D__month_pm7,TMIN_P95_3D__w05,TMIN_P95_3D__w15
TMIN_P90_2D__month,0.8002125563888286,0.7952647613946102,0.8060473377956867,0.8016139963938345,0.8065013224007381,0.8062639313176377,0.8255025472011565,0.8241554115806845,0.46704833972191967,0.45496278045748506,0.45577352259043846,0.4474289047446264,0.49052500032476437,0.48410124104623825,0.48242997915896196,0.47532875586479806,0.4584048262968453,0.43122937249330184,0.44331847940714203,0.44443089643394684,0.4870616817438908,0.47003237047006896,0.4723344197318956,0.4792644513268889,0.4191439166225848,0.3883114244262662,0.44999726293841447,0.44568812789340334,0.44337287290459204,0.42852463741284613,0.48668101564039934,0.4715915759519018,0.9812182506173556,0.9765633210267122,0.9839676009393892,0.9850021795934972,0.9702223624474853,0.9647029660103136,0.9742747813248619,0.9752947664246318,1.0,0.9890899344621028,0.9897524573950717,0.9898306568105051,0.9873174618373359,0.9774912926720628,0.9806289180314637,0.978788518460765,0.9644239279219047,0.9531538782312315,0.9667145485221739,0.9574343940300146,0.947968473848431,0.9392529883940767,0.948998873593298,0.9436361829870562
TMIN_P90_2D__month_pm7,0.7794397920060002,0.7824327003962451,0.7777358324763852,0.7737726029164731,0.7900840923607472,0.7998015049089606,0.8069617078436873,0.805888350520604,0.4713047630203436,0.4562733668026968,0.4645731221079168,0.45257373389426037,0.5086016574074922,0.5004147651668548,0.5062523319740374,0.4959909500706365,0.4675185963035282,0.4369887609275421,0.4537243272554419,0.451322195616774,0.5122331980648325,0.4920950892530711,0.49786914550789846,0.502150005557654,0.4304132205170044,0.39482947203429686,0.45907396171175846,0.45355751116782606,0.4673272672230281,0.4487591404407977,0.5097215093701437,0.4933715952282301,0.9699211573475418,0.9801962814699859,0.9705748329315065,0.9733788513410806,0.9594454787341737,0.9678622062886862,0.9647859952454737,0.9671188446483134,0.9890899344621028,1.0,0.978859505943726,0.982342625241235,0.9784801151257678,0.9890155761043817,0.9727081576926443,0.9748365241953002,0.9634933678023104,0.9636864078340531,0.9639075885378507,0.9567230244756354,0.948253857705891,0.9510243747757942,0.9504493843316969,0.9476866757342274
TMIN_P90_2D__w05,0.7986699967718066,0.7917390826009284,0.8135578543010358,0.8087254256876715,0.8049537995806452,0.8033729660065143,0.8325348593961189,0.8284680974595909,0.47845683641325304,0.46598948639931087,0.46373960061529423,0.45575747146044343,0.49752449734656007,0.4897965161783605,0.48813203712860964,0.48169007638321504,0.46558898355507156,0.43920213472522973,0.45033056931375787,0.4526896136665411,0.48785353277703686,0.4717264768126806,0.4760308569626253,0.4829008558661169,0.4267397772092217,0.3966644526401847,0.45762690764711367,0.4527144113952608,0.44890670590672493,0.4333012875850112,0.49006351175354396,0.4763798103377958,0.9835701246639276,0.9744685868364532,0.9871458782216466,0.9875735495057448,0.9692647430233033,0.9593444955584314,0.9765290895205805,0.9761292930732749,0.9897524573950717,0.978859505943726,1.0,0.9958294543442249,0.9758334219773966,0.9678843721800819,0.9882981397599242,0.9821098145201067,0.9651803149883846,0.9511461324827142,0.9691223177929226,0.9602361823843515,0.949042372862584,0.9366118020162894,0.9491516767459525,0.9436798805617403
TMIN_P90_2D__w15,0.7946068411424676,0.7887788090214978,0.8075091937561852,0.8033728302158845,0.7999911389388066,0.7997587004435509,0.8267728212292836,0.8230641384481411,0.47978668344257625,0.4667258261467318,0.46603357856932887,0.4579141518525909,0.5009791041458754,0.4928586310300348,0.4918937048739437,0.48594825501340083,0.4700019278353448,0.4446999023203458,0.45477265633341396,0.45671008115888523,0.4955719371503795,0.4796979258222721,0.4815991742405412,0.48895803242187863,0.43383278445667667,0.40310287858284743,0.46330589323815335,0.4590294884054336,0.45584687798367696,0.44058041347844074,0.4968228689567955,0.4850448938023674,0.9809281570443774,0.9747701773738809,0.9848956967971471,0.9849400016791794,0.9668467180694352,0.9592715438509737,0.9746547870660325,0.9747937944607152,0.9898306568105051,0.982342625241235,0.9958294543442249,1.0,0.9769180436506775,0.9716361267887219,0.9861451637245535,0.9872596946928814,0.9697332530579197,0.9566414101407793,0.9732964414472822,0.9640873853476423,0.9546528912635714,0.9430520198826339,0.9532372811717819,0.9469386979719195
TMIN_P90_3D__month,0.7766116161997364,0.7705669354545778,0.7833490934466302,0.7784942512001526,0.7911750097126679,0.7899206234145943,0.8094503680197367,0.8097647801254841,0.44969902552140967,0.4360575007819951,0.4387072418642001,0.4305069454036458,0.4839175703256082,0.47667944809629176,0.4756359611271787,0.46927934587170894,0.4418134134005923,0.41390559096682283,0.42658427313122926,0.42772993456654784,0.481891385847041,0.4663190332759925,0.46683112133249105,0.4750132001947488,0.4042958698478776,0.3725035468154015,0.43251196895428723,0.4260166606051362,0.4396512172516241,0.42236207487181904,0.4772063303137583,0.4610661906117058,0.9692413737736085,0.966251571537707,0.9727882513553552,0.9747949791387237,0.9739185422499594,0.9715127933473918,0.9770458669091964,0.9784603819983803,0.9873174618373359,0.9784801151257678,0.9758334219773966,0.9769180436506775,1.0,0.9865785143846313,0.982926744445647,0.9824318099622251,0.9508224123741699,0.9416755827388045,0.9520325225649381,0.9438456854611342,0.9493388474920145,0.9395514011716142,0.9500836325322505,0.9462850211817065
TMIN_P90_3D__month_pm7,0.7564275129626273,0.7587534362070203,0.7553230520690547,0.7514739806194548,0.7746953338352003,0.7844935904113806,0.7912915639900044,0.7914848430838898,0.4590073594761814,0.4426245895548302,0.45262277566771475,0.44070424274611575,0.5068322660880038,0.4979259728829138,0.5036843147907841,0.4940024833127273,0.45426873587410543,0.4239275407452476,0.44065011298111856,0.4388143552937911,0.5091862844323964,0.49067284650645565,0.49458649452969333,0.5007117315915173,0.419002369822236,0.38345905686022996,0.44465205929708623,0.43661509999174936,0.466359011218457,0.44696719906923393,0.5029915979564399,0.4856812783379801,0.9600118782574029,0.9717641980530676,0.96064270372089,0.9648090400822055,0.9628397843444273,0.9736346247311831,0.9675082665495763,0.9707559792481099,0.9774912926720628,0.9890155761043817,0.9678843721800819,0.9716361267887219,0.9865785143846313,1.0,0.9757199478876523,0.9795260958621113,0.9520053723712474,0.9531413085865109,0.9518833798798283,0.9447012783819279,0.9509971050076556,0.952443932808104,0.9536562088149829,0.9522719130380519
TMIN_P90_3D__w05,0.7798785927842588,0.7737801308223368,0.7945542945724776,0.7895237514654798,0.7938789376090832,0.7926785641988738,0.8228742132117003,0.8185833142420046,0.47366400439676,0.46000078361362307,0.4618085312283599,0.4548267794625541,0.5034510258242917,0.4956326529294088,0.49470031879995985,0.49021125598925475,0.4643651380908129,0.4388637622064057,0.4458992335089416,0.4488975644714741,0.49699264185909287,0.4846315801130485,0.4819589511581753,0.4912720031086877,0.4287604463964597,0.39961311117137416,0.45413655303537226,0.4479433852839735,0.4602857929098713,0.4456493601995767,0.49537523831463337,0.48124302696980953,0.9751321092962764,0.9693183368122539,0.9778761515632854,0.9800458060589522,0.9738394317854402,0.9679070546603437,0.9808364627516228,0.9819778091267781,0.9806289180314637,0.9727081576926443,0.9882981397599242,0.9861451637245535,0.982926744445647,0.9757199478876523,1.0,0.9916204727840084,0.9533993949946703,0.9415803779526634,0.9570613002214021,0.9490907480623445,0.9538834607713854,0.9410164255822702,0.9537314883174614,0.9484111220788414
TMIN_P90_3D__w15,0.769765095456247,0.7645296297432469,0.7814843585409603,0.7769969636251551,0.7836371162775382,0.7845255174115786,0.8125655312974324,0.8094045276380176,0.4714973335362568,0.45646917098436424,0.460004858936157,0.4521745132273652,0.5049682156536183,0.4968612827585721,0.4970428035083299,0.49202003838002417,0.4655423833430705,0.4401983568928652,0.4481831225447037,0.4512453712656989,0.5035782149727625,0.490622999850326,0.4866259436611185,0.4966087861581811,0.43601274908075954,0.405962382773371,0.45922968286714855,0.4525711405102783,0.4692853029871973,0.4543244216655001,0.5033040162782586,0.49082076170803823,0.9692645092956443,0.9669731586719682,0.9722980269133663,0.9741520628238917,0.9685258315125771,0.9654036816914874,0.9754020507127478,0.9765833237852962,0.978788518460765,0.9748365241953002,0.9821098145201067,0.9872596946928814,0.9824318099622251,0.9795260958621113,0.9916204727840084,1.0,0.959946196090392,0.9503253715285547,0.9610231804362346,0.953851026669161,0.9629459092743797,0.9528672524251712,0.9600646869693095,0.9545952698603932
TMIN_P95_2D__month,0.805126798705105,0.8040116198590623,0.8106459639484576,0.8081638825878527,0.8149013314151969,0.8177190198074009,0.8365913968519479,0.8335575795181158,0.5388983562459497,0.5256840289472686,0.5276926958450604,0.5182870163935347,0.5518591378259202,0.5444692356981329,0.5465830424364091,0.5397349211462644,0.5355597908577516,0.5097439100942889,0.5209229365543117,0.5239487449619098,0.5535285939340043,0.5374683200035061,0.5402282436645163,0.5463888836507685,0.5071409713875504,0.4772539694653914,0.5336783220119237,0.5318638988133106,0.5243466093346841,0.5057030427338823,0.5640034259264338,0.5533723926482516,0.9364950134167229,0.9359453513819317,0.941354327605049,0.9414962146589436,0.9186887128039999,0.9165511731828296,0.9279138423409431,0.9287894772334485,0.9644239279219047,0.9634933678023104,0.9651803149883846,0.9697332530579197,0.9508224123741699,0.9520053723712474,0.9533993949946703,0.959946196090392,1.0,0.989535367614374,0.9872462934990559,0.9894458131935877,0.9832671206774836,0.9751841543606337,0.9697463969771598,0.9727486154112638
TMIN_P95_2D__month_pm7,0.7884298125984843,0.7952691336830383,0.7881122598150141,0.7858207210712501,0.8037878936289545,0.8142208771833844,0.8210259556501862,0.8199111170375453,0.538579442558099,0.5246251206513864,0.5320154557052454,0.5194785579318089,0.5620548633201821,0.5545216573798089,0.5623192189586712,0.5528227967522796,0.5383834753696132,0.5104874773856705,0.5262841549627605,0.5262374977801646,0.5688730136816978,0.5516758170792019,0.5589713348707265,0.5625092914349079,0.5130965451767633,0.47994489175131955,0.5362323430903105,0.5329109831555304,0.539597271513563,0.517849401044493,0.5768744257405817,0.5646509204769053,0.9237631923562655,0.9330487906762994,0.9245967945057553,0.9267049572608734,0.907520632263354,0.9144605614679155,0.9150758520246275,0.9174930434959071,0.9531538782312315,0.9636864078340531,0.9511461324827142,0.9566414101407793,0.9416755827388045,0.9531413085865109,0.9415803779526634,0.9503253715285547,0.989535367614374,1.0,0.9793880701154584,0.9823187930345152,0.9720790297157474,0.9836684514290328,0.9648614090802714,0.968615364611548
TMIN_P95_2D__w05,0.8073764504226376,0.8045265813370786,0.8146231365512553,0.8124343655864279,0.8153970424215985,0.8179183137163265,0.8401994342098756,0.837523757253439,0.5334459280205648,0.518689124019769,0.5194481284478641,0.5102178911365166,0.5464597885811306,0.5379593198381011,0.5374834357641197,0.5307388056744934,0.5250960536126569,0.4989638488620349,0.5114652755475991,0.5122905701961242,0.542070849617163,0.527215489412187,0.5298384935368916,0.5359367765397429,0.490555135688828,0.4587173364908622,0.519117712483985,0.5153813297602785,0.5083727500677186,0.48931740717544003,0.5503140267527775,0.5374448436288344,0.9430056888968902,0.940881529150908,0.944287962321439,0.944005653577808,0.9235183850333553,0.9195031929554505,0.9298674921367059,0.9296424452812458,0.9667145485221739,0.9639075885378507,0.9691223177929226,0.9732964414472822,0.9520325225649381,0.9518833798798283,0.9570613002214021,0.9610231804362346,0.9872462934990559,0.9793880701154584,1.0,0.9912724548506943,0.9685881704542365,0.9638369259180221,0.9813159160034061,0.9742891537054755
TMIN_P95_2D__w15,0.8070413605690964,0.8057749591390719,0.8146117578445566,0.812942564698655,0.8166331900396148,0.8195512068325408,0.8408067689229904,0.837947272061516,0.5508068120433166,0.537088361245204,0.5392538444127297,0.5301478249782364,0.5615176805187602,0.5536847493905767,0.5559746901066244,0.5485814991057573,0.5422429397801505,0.5171650655557847,0.5282014543796504,0.5311216591112964,0.5589340302259672,0.5449636198195685,0.5466338219134316,0.5540349095189251,0.5113856666762565,0.47967698781935425,0.5371381461642853,0.5350652384748793,0.5297259502965592,0.5085034419141076,0.56705466688536,0.5550001373368513,0.9298658092462464,0.9285197607919072,0.9312215403084187,0.9313824677779348,0.9102204655613355,0.9069520070218006,0.9180649761547749,0.9179289294173787,0.9574343940300146,0.9567230244756354,0.9602361823843515,0.9640873853476423,0.9438456854611342,0.9447012783819279,0.9490907480623445,0.953851026669161,0.9894458131935877,0.9823187930345152,0.9912724548506943,1.0,0.9709170994510842,0.965149521485326,0.974807752120652,0.9817422616868405
TMIN_P95_3D__month,0.7766822246578189,0.7733479948251618,0.7841226804432597,0.7812390094566181,0.7935062470240222,0.7946326633722443,0.8192638448973745,0.8156663441230978,0.5222699928711491,0.5070405284416145,0.5117476436877079,0.5023816338553233,0.5456767748314152,0.5377732154610297,0.5394408665945979,0.5337237760476048,0.5186612901863051,0.495124462662908,0.5008549100035746,0.5059993182443158,0.5452127246477727,0.533477811050132,0.5280728116388533,0.5375011168601362,0.495199230633506,0.46725085909179703,0.516059282904218,0.5127501418969657,0.52192309368351,0.5067933101068993,0.5533050268250366,0.5450194145334332,0.9234338643682205,0.9233291123884527,0.9287030127489007,0.9309177587066391,0.9180376193733797,0.91736819552251,0.9271769918993222,0.9297175902087129,0.947968473848431,0.948253857705891,0.949042372862584,0.9546528912635714,0.9493388474920145,0.9509971050076556,0.9538834607713854,0.9629459092743797,0.9832671206774836,0.9720790297157474,0.9685881704542365,0.9709170994510842,1.0,0.9855858617447127,0.9714287859079652,0.975264999559807
TMIN_P95_3D__month_pm7,0.7605674957916867,0.7654522016862582,0.7619759805558429,0.7594844496521578,0.7820003991307455,0.7918294652119893,0.803784712878051,0.8028740801670954,0.5224610054741128,0.5064554180815303,0.5151924866505567,0.5024369926877083,0.5560648056117204,0.547195235520544,0.5544214249933598,0.5455077388940823,0.5230084869761391,0.49776758211935007,0.5087884875292634,0.509750719841473,0.5618307652518224,0.5486583831962347,0.5494666284769523,0.5553457828723521,0.5030256371767337,0.47121468662463944,0.5217774505105662,0.5161626253539233,0.5379047181394376,0.5185039191224109,0.5682284467469657,0.5579439616952762,0.9130692927834019,0.9232881137669245,0.9142749492981458,0.9182104471192849,0.9076317390707876,0.9157736266310398,0.9144315985643529,0.9188637870361941,0.9392529883940767,0.9510243747757942,0.9366118020162894,0.9430520198826339,0.9395514011716142,0.952443932808104,0.9410164255822702,0.9528672524251712,0.9751841543606337,0.9836684514290328,0.9638369259180221,0.965149521485326,0.9855858617447127,1.0,0.9688038097932771,0.9713790810014588
TMIN_P95_3D__w05,0.773401826050816,0.7709478674002681,0.779397384824799,0.7746777608671453,0.7916893462329979,0.7958485415440387,0.8182879400329012,0.8139524324667888,0.5209636158606051,0.503963040450758,0.5077898993579173,0.4974600089968567,0.5474460961677763,0.5387732579962353,0.5395705279046739,0.5317024248689535,0.5121051923871354,0.4887571947682901,0.4986817098125583,0.5018365155444788,0.5435825667655453,0.5346631525019866,0.5318048493216787,0.5408375082871417,0.4854974142188797,0.45298511384009416,0.5091487137673606,0.5029251618479833,0.5179174373179285,0.4998006175407732,0.5543830284639789,0.5392545974782365,0.9272362109148252,0.9297539145769597,0.9265709225871481,0.9281619014991641,0.921614423271258,0.923726950323381,0.9249396288743142,0.9243919994965585,0.948998873593298,0.9504493843316969,0.9491516767459525,0.9532372811717819,0.9500836325322505,0.9536562088149829,0.9537314883174614,0.9600646869693095,0.9697463969771598,0.9648614090802714,0.9813159160034061,0.974807752120652,0.9714287859079652,0.9688038097932771,1.0,0.986351126600995
TMIN_P95_3D__w15,0.7720246745718669,0.7719724027893033,0.776882383519837,0.7734613595145584,0.7917763110810794,0.7966317734246761,0.8181308545148339,0.813916730983913,0.5283892691604859,0.5127635314097271,0.5184088858898706,0.5079194959257564,0.5545357679580144,0.545899020445313,0.5503308583121883,0.5426886393297006,0.5195248256903953,0.4966517649084239,0.5061807957707816,0.5106880772697316,0.5513376171700376,0.5427783177281703,0.5407473399396435,0.5486784607360509,0.4929972901793009,0.46133218013675786,0.5143428104030775,0.5106696912442416,0.5265311286327434,0.505894141656626,0.5569231715681209,0.5445499997442634,0.9186132264181713,0.9225419584583008,0.9190138642958611,0.9211138099944598,0.9130337433104647,0.9159045710231376,0.9189041438976334,0.9200828044527711,0.9436361829870562,0.9476866757342274,0.9436798805617403,0.9469386979719195,0.9462850211817065,0.9522719130380519,0.9484111220788414,0.9545952698603932,0.9727486154112638,0.968615364611548,0.9742891537054755,0.9817422616868405,0.975264999559807,0.9713790810014588,0.986351126600995,1.0
