state,run_id,definition_id,metric,percentile,minimum_duration,window,event_id,county_fips,county_name,climate_division,start_date,end_date,event_duration_days,months_touched,event_crosses_month,event_crosses_year,peak_day_date,peak_metric_value,peak_day_threshold_value,days_in_event,imputed_days_in_event,pct_event_days_imputed,temperature_imputation_pct,fully_imputed_county,data_complete,review_reason,disposition
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_055_2018_008_TMAX_P85_2D,48055,Caldwell,South Central,2018-05-24,2018-06-15,23,2,True,False,2018-06-06,100.94,95.68,23,0,0.0,0.1,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_055_2023_016_TMAX_P85_2D,48055,Caldwell,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.49,102.02,23,0,0.0,0.1,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_091_2023_012_TMAX_P85_2D,48091,Comal,South Central,2023-07-31,2023-08-22,23,2,True,False,2023-08-18,105.08,99.5,23,0,0.0,7.8,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_093_2023_014_TMAX_P85_2D,48093,Comanche,North Central,2023-07-23,2023-08-14,23,2,True,False,2023-08-05,113.0,102.02,23,0,0.0,3.9,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_123_2023_015_TMAX_P85_2D,48123,DeWitt,South Central,2023-08-24,2023-09-15,23,2,True,False,2023-09-07,109.04,98.06,23,0,0.0,1.4,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_145_2023_013_TMAX_P85_2D,48145,Falls,North Central,2023-07-24,2023-08-15,23,2,True,False,2023-08-10,105.82,100.04,23,23,100.0,88.7,False,False,long event AND >=50% imputed days,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_149_2022_011_TMAX_P85_2D,48149,Fayette,South Central,2022-06-05,2022-06-27,23,1,False,False,2022-06-12,103.01,96.02,23,0,0.0,0.6,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_167_2018_009_TMAX_P85_2D,48167,Galveston,Upper Coast,2018-05-25,2018-06-16,23,2,True,False,2018-06-03,93.02,88.52,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_171_2023_011_TMAX_P85_2D,48171,Gillespie,Edwards Plateau,2023-07-31,2023-08-22,23,2,True,False,2023-08-17,103.06,98.74,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_187_2023_012_TMAX_P85_2D,48187,Guadalupe,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-10,107.06,100.95,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_201_2022_010_TMAX_P85_2D,48201,Harris,Upper Coast,2022-06-07,2022-06-29,23,1,False,False,2022-06-20,101.96,95.76,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_209_2023_014_TMAX_P85_2D,48209,Hays,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,106.97,100.94,23,0,0.0,0.7,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_217_2023_016_TMAX_P85_2D,48217,Hill,North Central,2023-07-24,2023-08-15,23,2,True,False,2023-08-11,108.5,100.94,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_239_2022_011_TMAX_P85_2D,48239,Jackson,Upper Coast,2022-06-06,2022-06-28,23,1,False,False,2022-06-12,99.14,94.25,23,23,100.0,100.0,True,False,long event AND >=50% imputed days,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_249_2023_012_TMAX_P85_2D,48249,Jim Wells,South Texas,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,107.51,101.0,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_255_2023_014_TMAX_P85_2D,48255,Karnes,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-18,105.16,100.07,23,23,100.0,100.0,True,False,long event AND >=50% imputed days,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_265_2023_013_TMAX_P85_2D,48265,Kerr,Edwards Plateau,2023-07-31,2023-08-22,23,2,True,False,2023-08-18,104.45,98.06,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_267_2023_014_TMAX_P85_2D,48267,Kimble,Edwards Plateau,2023-07-31,2023-08-22,23,2,True,False,2023-08-10,107.51,100.94,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_273_2023_011_TMAX_P85_2D,48273,Kleberg,South Central,2023-07-31,2023-08-22,23,2,True,False,2023-08-17,106.07,100.04,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_283_2023_011_TMAX_P85_2D,48283,La Salle,South Texas,2023-06-09,2023-07-01,23,2,True,False,2023-06-19,116.06,102.47,23,0,0.0,0.7,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_325_2019_008_TMAX_P85_2D,48325,Medina,South Central,2019-09-14,2019-10-06,23,2,True,False,2019-09-19,101.48,95.0,23,0,0.0,0.5,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_325_2023_013_TMAX_P85_2D,48325,Medina,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-09,107.06,100.94,23,0,0.0,0.5,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_339_2022_007_TMAX_P85_2D,48339,Montgomery,East Texas,2022-06-07,2022-06-29,23,1,False,False,2022-06-26,101.88,96.26,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_395_2022_011_TMAX_P85_2D,48395,Robertson,East Texas,2022-06-05,2022-06-27,23,1,False,False,2022-06-12,100.94,95.0,23,0,0.0,5.3,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_469_2023_013_TMAX_P85_2D,48469,Victoria,Upper Coast,2023-08-24,2023-09-15,23,2,True,False,2023-08-27,106.28,98.06,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_471_2022_007_TMAX_P85_2D,48471,Walker,East Texas,2022-06-07,2022-06-29,23,1,False,False,2022-06-24,101.48,96.08,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_473_2022_009_TMAX_P85_2D,48473,Waller,East Texas,2022-06-06,2022-06-28,23,1,False,False,2022-06-26,100.11,95.86,23,23,100.0,100.0,True,False,long event AND >=50% imputed days,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_2D__w15,TMAX_P85_2D,TMAX,85,2,w15,48_481_2023_012_TMAX_P85_2D,48481,Wharton,Upper Coast,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,103.64,98.36,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_005_2023_007_TMAX_P85_3D,48005,Angelina,East Texas,2023-07-24,2023-08-15,23,2,True,False,2023-08-10,105.98,98.51,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_019_2019_004_TMAX_P85_3D,48019,Bandera,Edwards Plateau,2019-09-15,2019-10-07,23,2,True,False,2019-09-20,100.94,93.06,23,0,0.0,16.4,False,False,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_019_2023_009_TMAX_P85_3D,48019,Bandera,Edwards Plateau,2023-07-31,2023-08-22,23,2,True,False,2023-08-18,107.96,100.04,23,0,0.0,16.4,False,False,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_027_2022_006_TMAX_P85_3D,48027,Bell,North Central,2022-06-05,2022-06-27,23,1,False,False,2022-06-11,102.96,95.36,23,0,0.0,0.1,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_039_2023_010_TMAX_P85_3D,48039,Brazoria,Upper Coast,2023-07-30,2023-08-21,23,2,True,False,2023-08-15,102.81,95.4,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_055_2018_004_TMAX_P85_3D,48055,Caldwell,South Central,2018-05-24,2018-06-15,23,2,True,False,2018-06-06,100.94,95.68,23,0,0.0,0.1,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_055_2023_010_TMAX_P85_3D,48055,Caldwell,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.49,102.02,23,0,0.0,0.1,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_091_2023_009_TMAX_P85_3D,48091,Comal,South Central,2023-07-31,2023-08-22,23,2,True,False,2023-08-18,105.08,99.5,23,0,0.0,7.8,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_093_2023_008_TMAX_P85_3D,48093,Comanche,North Central,2023-07-23,2023-08-14,23,2,True,False,2023-08-05,113.0,102.02,23,0,0.0,3.9,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_123_2023_012_TMAX_P85_3D,48123,DeWitt,South Central,2023-08-24,2023-09-15,23,2,True,False,2023-09-07,109.04,98.06,23,0,0.0,1.4,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_145_2023_008_TMAX_P85_3D,48145,Falls,North Central,2023-07-24,2023-08-15,23,2,True,False,2023-08-10,105.82,100.04,23,23,100.0,88.7,False,False,long event AND >=50% imputed days,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_149_2022_005_TMAX_P85_3D,48149,Fayette,South Central,2022-06-05,2022-06-27,23,1,False,False,2022-06-12,103.01,96.02,23,0,0.0,0.6,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_167_2018_006_TMAX_P85_3D,48167,Galveston,Upper Coast,2018-05-25,2018-06-16,23,2,True,False,2018-06-03,93.02,88.52,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_171_2023_008_TMAX_P85_3D,48171,Gillespie,Edwards Plateau,2023-07-31,2023-08-22,23,2,True,False,2023-08-17,103.06,98.74,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_187_2023_011_TMAX_P85_3D,48187,Guadalupe,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-10,107.06,100.95,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_201_2022_005_TMAX_P85_3D,48201,Harris,Upper Coast,2022-06-07,2022-06-29,23,1,False,False,2022-06-20,101.96,95.76,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_209_2023_008_TMAX_P85_3D,48209,Hays,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,106.97,100.94,23,0,0.0,0.7,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_217_2023_011_TMAX_P85_3D,48217,Hill,North Central,2023-07-24,2023-08-15,23,2,True,False,2023-08-11,108.5,100.94,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_239_2022_005_TMAX_P85_3D,48239,Jackson,Upper Coast,2022-06-06,2022-06-28,23,1,False,False,2022-06-12,99.14,94.25,23,23,100.0,100.0,True,False,long event AND >=50% imputed days,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_249_2023_011_TMAX_P85_3D,48249,Jim Wells,South Texas,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,107.51,101.0,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_255_2023_011_TMAX_P85_3D,48255,Karnes,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-18,105.16,100.07,23,23,100.0,100.0,True,False,long event AND >=50% imputed days,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_265_2023_011_TMAX_P85_3D,48265,Kerr,Edwards Plateau,2023-07-31,2023-08-22,23,2,True,False,2023-08-18,104.45,98.06,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_267_2023_009_TMAX_P85_3D,48267,Kimble,Edwards Plateau,2023-07-31,2023-08-22,23,2,True,False,2023-08-10,107.51,100.94,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_273_2023_008_TMAX_P85_3D,48273,Kleberg,South Central,2023-07-31,2023-08-22,23,2,True,False,2023-08-17,106.07,100.04,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_283_2023_007_TMAX_P85_3D,48283,La Salle,South Texas,2023-06-09,2023-07-01,23,2,True,False,2023-06-19,116.06,102.47,23,0,0.0,0.7,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_325_2019_005_TMAX_P85_3D,48325,Medina,South Central,2019-09-14,2019-10-06,23,2,True,False,2019-09-19,101.48,95.0,23,0,0.0,0.5,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_325_2023_010_TMAX_P85_3D,48325,Medina,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-09,107.06,100.94,23,0,0.0,0.5,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_339_2022_005_TMAX_P85_3D,48339,Montgomery,East Texas,2022-06-07,2022-06-29,23,1,False,False,2022-06-26,101.88,96.26,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_395_2022_007_TMAX_P85_3D,48395,Robertson,East Texas,2022-06-05,2022-06-27,23,1,False,False,2022-06-12,100.94,95.0,23,0,0.0,5.3,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_469_2023_011_TMAX_P85_3D,48469,Victoria,Upper Coast,2023-08-24,2023-09-15,23,2,True,False,2023-08-27,106.28,98.06,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_471_2022_005_TMAX_P85_3D,48471,Walker,East Texas,2022-06-07,2022-06-29,23,1,False,False,2022-06-24,101.48,96.08,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_473_2022_006_TMAX_P85_3D,48473,Waller,East Texas,2022-06-06,2022-06-28,23,1,False,False,2022-06-26,100.11,95.86,23,23,100.0,100.0,True,False,long event AND >=50% imputed days,"RETAINED - flagged for review, not deleted"
TX,TMAX_P85_3D__w15,TMAX_P85_3D,TMAX,85,3,w15,48_481_2023_010_TMAX_P85_3D,48481,Wharton,Upper Coast,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,103.64,98.36,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_031_2023_015_TMAX_P90_2D,48031,Blanco,Edwards Plateau,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.94,100.94,23,0,0.0,19.2,False,False,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_055_2023_014_TMAX_P90_2D,48055,Caldwell,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.49,102.92,23,0,0.0,0.1,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_093_2022_011_TMAX_P90_2D,48093,Comanche,North Central,2022-07-05,2022-07-27,23,1,False,False,2022-07-09,111.02,100.49,23,1,4.3,3.9,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_131_2023_010_TMAX_P90_2D,48131,Duval,South Texas,2023-06-10,2023-07-02,23,2,True,False,2023-06-22,114.98,101.48,23,0,0.0,0.7,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_177_2023_013_TMAX_P90_2D,48177,Gonzales,South Central,2023-08-24,2023-09-15,23,2,True,False,2023-08-28,105.98,100.7,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_187_2023_013_TMAX_P90_2D,48187,Guadalupe,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-10,107.06,102.02,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_273_2023_013_TMAX_P90_2D,48273,Kleberg,South Central,2023-07-31,2023-08-22,23,2,True,False,2023-08-17,106.07,100.49,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_283_2023_011_TMAX_P90_2D,48283,La Salle,South Texas,2023-06-09,2023-07-01,23,2,True,False,2023-06-19,116.06,104.0,23,0,0.0,0.7,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_285_2023_015_TMAX_P90_2D,48285,Lavaca,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.04,100.94,23,0,0.0,0.8,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_321_2023_011_TMAX_P90_2D,48321,Matagorda,Upper Coast,2023-08-23,2023-09-14,23,2,True,False,2023-08-27,103.94,95.0,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_2D__w15,TMAX_P90_2D,TMAX,90,2,w15,48_469_2023_015_TMAX_P90_2D,48469,Victoria,Upper Coast,2023-08-24,2023-09-15,23,2,True,False,2023-08-27,106.28,98.74,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_031_2023_010_TMAX_P90_3D,48031,Blanco,Edwards Plateau,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.94,100.94,23,0,0.0,19.2,False,False,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_055_2023_008_TMAX_P90_3D,48055,Caldwell,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.49,102.92,23,0,0.0,0.1,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_093_2022_008_TMAX_P90_3D,48093,Comanche,North Central,2022-07-05,2022-07-27,23,1,False,False,2022-07-09,111.02,100.49,23,1,4.3,3.9,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_131_2023_006_TMAX_P90_3D,48131,Duval,South Texas,2023-06-10,2023-07-02,23,2,True,False,2023-06-22,114.98,101.48,23,0,0.0,0.7,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_177_2023_011_TMAX_P90_3D,48177,Gonzales,South Central,2023-08-24,2023-09-15,23,2,True,False,2023-08-28,105.98,100.7,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_187_2023_009_TMAX_P90_3D,48187,Guadalupe,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-10,107.06,102.02,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_273_2023_011_TMAX_P90_3D,48273,Kleberg,South Central,2023-07-31,2023-08-22,23,2,True,False,2023-08-17,106.07,100.49,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_283_2023_005_TMAX_P90_3D,48283,La Salle,South Texas,2023-06-09,2023-07-01,23,2,True,False,2023-06-19,116.06,104.0,23,0,0.0,0.7,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_285_2023_010_TMAX_P90_3D,48285,Lavaca,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.04,100.94,23,0,0.0,0.8,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_321_2023_010_TMAX_P90_3D,48321,Matagorda,Upper Coast,2023-08-23,2023-09-14,23,2,True,False,2023-08-27,103.94,95.0,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P90_3D__w15,TMAX_P90_3D,TMAX,90,3,w15,48_469_2023_011_TMAX_P90_3D,48469,Victoria,Upper Coast,2023-08-24,2023-09-15,23,2,True,False,2023-08-27,106.28,98.74,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P95_2D__w15,TMAX_P95_2D,TMAX,95,2,w15,48_031_2023_009_TMAX_P95_2D,48031,Blanco,Edwards Plateau,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.94,102.02,23,0,0.0,19.2,False,False,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P95_2D__w15,TMAX_P95_2D,TMAX,95,2,w15,48_201_2023_011_TMAX_P95_2D,48201,Harris,Upper Coast,2023-07-30,2023-08-21,23,2,True,False,2023-08-20,108.32,99.51,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P95_2D__w15,TMAX_P95_2D,TMAX,95,2,w15,48_239_2023_013_TMAX_P95_2D,48239,Jackson,Upper Coast,2023-07-30,2023-08-21,23,2,True,False,2023-08-20,103.74,99.46,23,23,100.0,100.0,True,False,long event AND >=50% imputed days,"RETAINED - flagged for review, not deleted"
TX,TMAX_P95_2D__w15,TMAX_P95_2D,TMAX,95,2,w15,48_259_2023_009_TMAX_P95_2D,48259,Kendall,Edwards Plateau,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,107.06,100.51,23,0,0.0,0.8,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P95_2D__w15,TMAX_P95_2D,TMAX,95,2,w15,48_261_2023_010_TMAX_P95_2D,48261,Kenedy,South Texas,2023-06-10,2023-07-02,23,2,True,False,2023-06-22,111.02,99.5,23,0,0.0,33.0,False,False,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P95_2D__w15,TMAX_P95_2D,TMAX,95,2,w15,48_285_2023_011_TMAX_P95_2D,48285,Lavaca,South Central,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.04,102.02,23,0,0.0,0.8,False,True,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P95_2D__w15,TMAX_P95_2D,TMAX,95,2,w15,48_473_2023_009_TMAX_P95_2D,48473,Waller,East Texas,2023-07-30,2023-08-21,23,2,True,False,2023-08-20,105.51,100.15,23,23,100.0,100.0,True,False,long event AND >=50% imputed days,"RETAINED - flagged for review, not deleted"
TX,TMAX_P95_3D__w15,TMAX_P95_3D,TMAX,95,3,w15,48_031_2023_006_TMAX_P95_3D,48031,Blanco,Edwards Plateau,2023-07-30,2023-08-21,23,2,True,False,2023-08-17,109.94,102.02,23,0,0.0,19.2,False,False,long event,"RETAINED - flagged for review, not deleted"
TX,TMAX_P95_3D__w15,TMAX_P95_3D,TMAX,95,3,w15,48_201_2023_006_TMAX_P95_3D,48201,Harris,Upper Coast,2023-07-30,2023-08-21,23,2,True,False,2023-08-20,108.32,99.51,23,0,0.0,0.0,False,True,long event,"RETAINED - flagged for review, not deleted"
