county_fips,baseline,analysis_year,t95_c,expected_reference_days,n_reference_days,reference_day_completeness_fraction,n_distinct_reference_years,reference_imputed_day_count,reference_imputation_fraction,threshold_quality_flag
48123,walk_forward,2020.0,30.25,14975,14975,1.0,41,282,0.018831385642737897,ok
48123,walk_forward,2021.0,30.275000000000002,15341,15341,1.0,42,312,0.020337657258327358,ok
48123,walk_forward,2022.0,30.275000000000002,15706,15706,1.0,43,312,0.019865019737679866,ok
48123,walk_forward,2023.0,30.275000000000002,16071,16071,1.0,44,312,0.019413851036027628,ok
48123,walk_forward,2024.0,30.400000000000002,16436,16436,1.0,45,312,0.01898272085665612,ok
48123,walk_forward,2025.0,30.424999999999997,16802,16802,1.0,46,312,0.018569217950244018,ok
48125,fixed_1979_2014,,29.150000000000002,13149,13149,1.0,36,1118,0.08502547722260248,ok
48125,walk_forward,2015.0,29.150000000000002,13149,13149,1.0,36,1118,0.08502547722260248,ok
48125,walk_forward,2016.0,29.076205501989996,13514,13514,1.0,37,1118,0.0827290217552168,ok
48125,walk_forward,2017.0,29.150000000000002,13880,13880,1.0,38,1118,0.08054755043227665,ok
48125,walk_forward,2018.0,29.020171745303895,14245,14245,1.0,39,1118,0.07848367848367849,ok
48125,walk_forward,2019.0,29.11277099533584,14610,14610,1.0,40,1118,0.07652292950034223,ok
48125,walk_forward,2020.0,29.150000000000002,14975,14975,1.0,41,1118,0.07465776293823038,ok
48125,walk_forward,2021.0,29.150000000000002,15341,15341,1.0,42,1118,0.07287660517567303,ok
48125,walk_forward,2022.0,29.150000000000002,15706,15706,1.0,43,1118,0.07118298739335285,ok
48125,walk_forward,2023.0,29.150000000000002,16071,16071,1.0,44,1118,0.06956629954576567,ok
48125,walk_forward,2024.0,29.200000000000003,16436,16436,1.0,45,1118,0.06802141640301776,ok
48125,walk_forward,2025.0,29.200000000000003,16802,16802,1.0,46,1118,0.06653969765504107,ok
48127,fixed_1979_2014,,31.674999999999997,13149,13149,1.0,36,704,0.05354019317058331,ok
48127,walk_forward,2015.0,31.674999999999997,13149,13149,1.0,36,704,0.05354019317058331,ok
48127,walk_forward,2016.0,31.674999999999994,13514,13514,1.0,37,705,0.052168121947609884,ok
48127,walk_forward,2017.0,31.674999999999994,13880,13880,1.0,38,707,0.05093659942363112,ok
48127,walk_forward,2018.0,31.674999999999997,14245,14245,1.0,39,708,0.049701649701649704,ok
48127,walk_forward,2019.0,31.700000000000003,14610,14610,1.0,40,708,0.048459958932238194,ok
48127,walk_forward,2020.0,31.799999999999997,14975,14975,1.0,41,708,0.047278797996661105,ok
48127,walk_forward,2021.0,31.800000000000004,15341,15341,1.0,42,768,0.05006192555895965,ok
48127,walk_forward,2022.0,31.774999999999995,15706,15706,1.0,43,768,0.04889851012351967,ok
48127,walk_forward,2023.0,31.800000000000004,16071,16071,1.0,44,768,0.047787941011760315,ok
48127,walk_forward,2024.0,31.925000000000004,16436,16436,1.0,45,768,0.04672669749330737,ok
48127,walk_forward,2025.0,31.949999999999996,16802,16802,1.0,46,768,0.04570884418521604,ok
48129,fixed_1979_2014,,28.850000000000005,13149,13149,1.0,36,59,0.0044870332344665,ok
48129,walk_forward,2015.0,28.850000000000005,13149,13149,1.0,36,59,0.0044870332344665,ok
48129,walk_forward,2016.0,28.850000000000005,13514,13514,1.0,37,63,0.0046618321740417345,ok
48129,walk_forward,2017.0,28.850000000000005,13880,13880,1.0,38,65,0.004682997118155619,ok
48129,walk_forward,2018.0,28.649999999999995,14245,14245,1.0,39,223,0.015654615654615654,ok
48129,walk_forward,2019.0,28.65958920764993,14610,14610,1.0,40,588,0.040246406570841886,ok
48129,walk_forward,2020.0,28.834891647604735,14975,14975,1.0,41,953,0.06363939899833056,ok
48129,walk_forward,2021.0,28.850000000000005,15341,15341,1.0,42,1319,0.085978749755557,ok
48129,walk_forward,2022.0,28.850000000000005,15706,15706,1.0,43,1684,0.10722017063542595,ok
48129,walk_forward,2023.0,28.899999999999995,16071,16071,1.0,44,2049,0.1274967332462199,ok
48129,walk_forward,2024.0,28.900000000000002,16436,16436,1.0,45,2414,0.14687271842297395,ok
48129,walk_forward,2025.0,28.900000000000002,16802,16802,1.0,46,2780,0.16545649327461018,ok
48131,fixed_1979_2014,,31.125,13149,13149,1.0,36,637,0.04844474865008746,ok
48131,walk_forward,2015.0,31.125,13149,13149,1.0,36,637,0.04844474865008746,ok
48131,walk_forward,2016.0,31.125,13514,13514,1.0,37,639,0.04728429776528045,ok
48131,walk_forward,2017.0,31.125,13880,13880,1.0,38,650,0.0468299711815562,ok
48131,walk_forward,2018.0,31.125,14245,14245,1.0,39,650,0.04563004563004563,ok
48131,walk_forward,2019.0,31.125,14610,14610,1.0,40,650,0.044490075290896644,ok
48131,walk_forward,2020.0,31.224999999999998,14975,14975,1.0,41,650,0.04340567612687813,ok
48131,walk_forward,2021.0,31.224999999999998,15341,15341,1.0,42,650,0.042370119288182,ok
48131,walk_forward,2022.0,31.125,15706,15706,1.0,43,650,0.04138545778683306,ok
48131,walk_forward,2023.0,31.224999999999998,16071,16071,1.0,44,666,0.0414411050961359,ok
48131,walk_forward,2024.0,31.34022623723602,16436,16436,1.0,45,666,0.04052080798247749,ok
48131,walk_forward,2025.0,31.350000000000005,16802,16802,1.0,46,667,0.03969765504106654,ok
48133,fixed_1979_2014,,29.450000000000003,13149,13149,1.0,36,2329,0.1771237356452962,ok
48133,walk_forward,2015.0,29.450000000000003,13149,13149,1.0,36,2329,0.1771237356452962,ok
48133,walk_forward,2016.0,29.475000000000005,13514,13514,1.0,37,2694,0.19934882344235608,ok
48133,walk_forward,2017.0,29.55879881604638,13880,13880,1.0,38,3060,0.22046109510086456,ok
48133,walk_forward,2018.0,29.491112203125983,14245,14245,1.0,39,3425,0.24043524043524042,ok
48133,walk_forward,2019.0,29.57763505140643,14610,14610,1.0,40,3790,0.2594113620807666,ok
48133,walk_forward,2020.0,29.599999999999998,14975,14975,1.0,41,4155,0.27746243739565946,ok
48133,walk_forward,2021.0,29.599999999999998,15341,15341,1.0,42,4521,0.29470047584903203,ok
48133,walk_forward,2022.0,29.599999999999998,15706,15706,1.0,43,4886,0.31109130268687124,ok
48133,walk_forward,2023.0,29.703424281794774,16071,16071,1.0,44,5251,0.326737601891606,ok
48133,walk_forward,2024.0,29.750000000000007,16436,16436,1.0,45,5616,0.3416889754198102,ok
48133,walk_forward,2025.0,29.823566089351203,16802,16802,1.0,46,5982,0.35602904416140935,ok
48135,fixed_1979_2014,,30.0,13149,13149,1.0,36,314,0.023880142976652217,ok
48135,walk_forward,2015.0,30.0,13149,13149,1.0,36,314,0.023880142976652217,ok
48135,walk_forward,2016.0,30.0,13514,13514,1.0,37,314,0.02323516353411277,ok
48135,walk_forward,2017.0,30.0,13880,13880,1.0,38,314,0.02262247838616715,ok
48135,walk_forward,2018.0,30.0,14245,14245,1.0,39,314,0.02204282204282204,ok
48135,walk_forward,2019.0,30.0,14610,14610,1.0,40,314,0.021492128678986994,ok
48135,walk_forward,2020.0,30.0,14975,14975,1.0,41,314,0.020968280467445744,ok
48135,walk_forward,2021.0,30.016666666666666,15341,15341,1.0,42,314,0.020468026856137148,ok
48135,walk_forward,2022.0,30.0,15706,15706,1.0,43,314,0.0199923596077932,ok
48135,walk_forward,2023.0,30.1,16071,16071,1.0,44,314,0.019538298799079087,ok
48135,walk_forward,2024.0,30.222500000000007,16436,16436,1.0,45,314,0.019104404964711608,ok
48135,walk_forward,2025.0,30.26645833333333,16802,16802,1.0,46,316,0.01880728484704202,ok
48137,fixed_1979_2014,,29.299999999999997,13149,13149,1.0,36,944,0.071792531751464,ok
48137,walk_forward,2015.0,29.299999999999997,13149,13149,1.0,36,944,0.071792531751464,ok
48137,walk_forward,2016.0,29.299999999999997,13514,13514,1.0,37,984,0.07281337871836614,ok
48137,walk_forward,2017.0,29.299999999999997,13880,13880,1.0,38,1017,0.07327089337175792,ok
48137,walk_forward,2018.0,29.299999999999997,14245,14245,1.0,39,1201,0.08431028431028431,ok
48137,walk_forward,2019.0,29.299999999999997,14610,14610,1.0,40,1214,0.08309377138945928,ok
48137,walk_forward,2020.0,29.284420109876088,14975,14975,1.0,41,1214,0.08106844741235392,ok
48137,walk_forward,2021.0,29.28798857952908,15341,15341,1.0,42,1215,0.07919953066944789,ok
48137,walk_forward,2022.0,29.200000000000003,15706,15706,1.0,43,1220,0.07767732076913282,ok
48137,walk_forward,2023.0,29.200000000000003,16071,16071,1.0,44,1287,0.08008213552361396,ok
48137,walk_forward,2024.0,29.306250000000002,16436,16436,1.0,45,1287,0.0783037235337065,ok
48137,walk_forward,2025.0,29.324999999999996,16802,16802,1.0,46,1337,0.07957386025473158,ok
48139,fixed_1979_2014,,30.538333333333327,13149,13149,1.0,36,21,0.0015970796258270592,ok
48139,walk_forward,2015.0,30.538333333333327,13149,13149,1.0,36,21,0.0015970796258270592,ok
48139,walk_forward,2016.0,30.53333333333333,13514,13514,1.0,37,21,0.0015539440580139114,ok
48139,walk_forward,2017.0,30.483541666666664,13880,13880,1.0,38,21,0.0015129682997118156,ok
48139,walk_forward,2018.0,30.466666666666672,14245,14245,1.0,39,21,0.0014742014742014742,ok
48139,walk_forward,2019.0,30.49437499999999,14610,14610,1.0,40,21,0.001437371663244353,ok
48139,walk_forward,2020.0,30.533333333333342,14975,14975,1.0,41,21,0.0014023372287145241,ok
48139,walk_forward,2021.0,30.533333333333328,15341,15341,1.0,42,21,0.0013688807770028029,ok
48139,walk_forward,2022.0,30.466666666666672,15706,15706,1.0,43,34,0.0021647777919266524,ok
48139,walk_forward,2023.0,30.550000000000004,16071,16071,1.0,44,34,0.0021156119718748053,ok
48139,walk_forward,2024.0,30.6,16436,16436,1.0,45,34,0.0020686298369432953,ok
48139,walk_forward,2025.0,30.616666666666674,16802,16802,1.0,46,34,0.002023568622783002,ok
48141,fixed_1979_2014,,29.546999999999986,13149,13149,1.0,36,0,0.0,ok
48141,walk_forward,2015.0,29.546999999999986,13149,13149,1.0,36,0,0.0,ok
48141,walk_forward,2016.0,29.5,13514,13514,1.0,37,0,0.0,ok
48141,walk_forward,2017.0,29.449999999999996,13880,13880,1.0,38,0,0.0,ok
48141,walk_forward,2018.0,29.449999999999996,14245,14245,1.0,39,0,0.0,ok
48141,walk_forward,2019.0,29.466666666666658,14610,14610,1.0,40,0,0.0,ok
48141,walk_forward,2020.0,29.52625,14975,14975,1.0,41,0,0.0,ok
48141,walk_forward,2021.0,29.575000000000003,15341,15341,1.0,42,0,0.0,ok
48141,walk_forward,2022.0,29.575000000000003,15706,15706,1.0,43,0,0.0,ok
48141,walk_forward,2023.0,29.575000000000003,16071,16071,1.0,44,0,0.0,ok
48141,walk_forward,2024.0,29.616666666666667,16436,16436,1.0,45,0,0.0,ok
48141,walk_forward,2025.0,29.679874999999996,16802,16802,1.0,46,0,0.0,ok
48143,fixed_1979_2014,,29.599999999999998,13149,13149,1.0,36,55,0.004182827591451822,ok
48143,walk_forward,2015.0,29.599999999999998,13149,13149,1.0,36,55,0.004182827591451822,ok
48143,walk_forward,2016.0,29.66295877624,13514,13514,1.0,37,60,0.0044398401657540325,ok
48143,walk_forward,2017.0,29.699999999999996,13880,13880,1.0,38,66,0.004755043227665706,ok
48143,walk_forward,2018.0,29.599999999999998,14245,14245,1.0,39,71,0.004984204984204984,ok
48143,walk_forward,2019.0,29.700000000000006,14610,14610,1.0,40,79,0.0054072553045859005,ok
48143,walk_forward,2020.0,29.700000000000006,14975,14975,1.0,41,79,0.0052754590984974955,ok
48143,walk_forward,2021.0,29.724999999999998,15341,15341,1.0,42,79,0.005149599113486735,ok
48143,walk_forward,2022.0,29.700000000000006,15706,15706,1.0,43,79,0.005029924869476633,ok
48143,walk_forward,2023.0,29.75,16071,16071,1.0,44,82,0.005102358285109825,ok
48143,walk_forward,2024.0,29.849999999999998,16436,16436,1.0,45,83,0.00504989048430275,ok
48143,walk_forward,2025.0,29.850000000000005,16802,16802,1.0,46,83,0.004939888108558505,ok
48145,fixed_1979_2014,,30.0,13149,13149,1.0,36,1233,0.09377138945927448,ok
48145,walk_forward,2015.0,30.0,13149,13149,1.0,36,1233,0.09377138945927448,ok
48145,walk_forward,2016.0,30.0,13514,13514,1.0,37,1251,0.09257066745597159,ok
48145,walk_forward,2017.0,30.09233393668925,13880,13880,1.0,38,1511,0.10886167146974063,ok
48145,walk_forward,2018.0,30.006576737004043,14245,14245,1.0,39,1876,0.1316953316953317,ok
48145,walk_forward,2019.0,30.163418828931988,14610,14610,1.0,40,2241,0.15338809034907597,ok
48145,walk_forward,2020.0,30.161919551991677,14975,14975,1.0,41,2606,0.17402337228714523,ok
48145,walk_forward,2021.0,30.18841711949306,15341,15341,1.0,42,2972,0.19372922234534906,ok
48145,walk_forward,2022.0,30.086122025945507,15706,15706,1.0,43,3337,0.21246657328409524,ok
48145,walk_forward,2023.0,30.249999999999993,16071,16071,1.0,44,3702,0.2303528094082509,ok
48145,walk_forward,2024.0,30.25,16436,16436,1.0,45,4067,0.24744463373083475,ok
48145,walk_forward,2025.0,30.25,16802,16802,1.0,46,4433,0.26383763837638374,ok
48147,fixed_1979_2014,,30.0,13149,13149,1.0,36,197,0.014982127918472888,ok
48147,walk_forward,2015.0,30.0,13149,13149,1.0,36,197,0.014982127918472888,ok
48147,walk_forward,2016.0,30.0,13514,13514,1.0,37,197,0.014577475210892407,ok
48147,walk_forward,2017.0,30.0,13880,13880,1.0,38,197,0.014193083573487031,ok
48147,walk_forward,2018.0,30.0,14245,14245,1.0,39,197,0.01382941382941383,ok
48147,walk_forward,2019.0,30.0,14610,14610,1.0,40,197,0.0134839151266256,ok
48147,walk_forward,2020.0,30.0,14975,14975,1.0,41,197,0.013155258764607679,ok
48147,walk_forward,2021.0,30.0,15341,15341,1.0,42,197,0.01284140538426439,ok
48147,walk_forward,2022.0,30.0,15706,15706,1.0,43,197,0.01254297720616325,ok
48147,walk_forward,2023.0,30.0,16071,16071,1.0,44,197,0.012258104660568727,ok
48147,walk_forward,2024.0,30.0,16436,16436,1.0,45,198,0.012046726697493307,ok
48147,walk_forward,2025.0,30.125,16802,16802,1.0,46,200,0.011903344839900012,ok
48149,fixed_1979_2014,,30.36666666666666,13149,13149,1.0,36,5,0.0003802570537683474,ok
48149,walk_forward,2015.0,30.36666666666666,13149,13149,1.0,36,5,0.0003802570537683474,ok
48149,walk_forward,2016.0,30.36666666666666,13514,13514,1.0,37,5,0.00036998668047950276,ok
48149,walk_forward,2017.0,30.36666666666666,13880,13880,1.0,38,5,0.00036023054755043225,ok
48149,walk_forward,2018.0,30.383333333333333,14245,14245,1.0,39,5,0.000351000351000351,ok
48149,walk_forward,2019.0,30.375833333333325,14610,14610,1.0,40,5,0.00034223134839151266,ok
48149,walk_forward,2020.0,30.400000000000002,14975,14975,1.0,41,5,0.000333889816360601,ok
48149,walk_forward,2021.0,30.424999999999994,15341,15341,1.0,42,5,0.00032592399452447687,ok
48149,walk_forward,2022.0,30.424999999999994,15706,15706,1.0,43,5,0.0003183496752833312,ok
48149,walk_forward,2023.0,30.4375,16071,16071,1.0,44,5,0.00031111940762864785,ok
48149,walk_forward,2024.0,30.550000000000004,16436,16436,1.0,45,5,0.0003042102701387199,ok
48149,walk_forward,2025.0,30.550000000000004,16802,16802,1.0,46,5,0.0002975836209975003,ok
48151,fixed_1979_2014,,30.300000000000004,13149,13149,1.0,36,1103,0.08388470606129744,ok
48151,walk_forward,2015.0,30.300000000000004,13149,13149,1.0,36,1103,0.08388470606129744,ok
48151,walk_forward,2016.0,30.300000000000004,13514,13514,1.0,37,1134,0.08391297913275123,ok
48151,walk_forward,2017.0,30.549999999999997,13880,13880,1.0,38,1186,0.08544668587896254,ok
48151,walk_forward,2018.0,30.549999999999997,14245,14245,1.0,39,1220,0.08564408564408564,ok
48151,walk_forward,2019.0,30.549999999999997,14610,14610,1.0,40,1257,0.08603696098562628,ok
48151,walk_forward,2020.0,30.550000000000004,14975,14975,1.0,41,1413,0.09435726210350584,ok
48151,walk_forward,2021.0,30.550000000000004,15341,15341,1.0,42,1630,0.10625122221497947,ok
48151,walk_forward,2022.0,30.550000000000004,15706,15706,1.0,43,1995,0.12702152043804915,ok
48151,walk_forward,2023.0,30.550000000000004,16071,16071,1.0,44,2360,0.1468483604007218,ok
48151,walk_forward,2024.0,30.550000000000004,16436,16436,1.0,45,2725,0.16579459722560233,ok
48151,walk_forward,2025.0,30.59663889540618,16802,16802,1.0,46,3091,0.18396619450065468,ok
48153,fixed_1979_2014,,28.299999999999997,13149,13149,1.0,36,380,0.028899536086394402,ok
48153,walk_forward,2015.0,28.299999999999997,13149,13149,1.0,36,380,0.028899536086394402,ok
48153,walk_forward,2016.0,28.099999999999998,13514,13514,1.0,37,380,0.02811898771644221,ok
48153,walk_forward,2017.0,28.099999999999998,13880,13880,1.0,38,380,0.027377521613832854,ok
48153,walk_forward,2018.0,28.099999999999998,14245,14245,1.0,39,380,0.026676026676026678,ok
48153,walk_forward,2019.0,28.099999999999998,14610,14610,1.0,40,380,0.026009582477754964,ok
48153,walk_forward,2020.0,28.099999999999998,14975,14975,1.0,41,381,0.025442404006677796,ok
48153,walk_forward,2021.0,28.295968787983433,15341,15341,1.0,42,381,0.02483540838276514,ok
48153,walk_forward,2022.0,28.099999999999998,15706,15706,1.0,43,381,0.024258245256589837,ok
48153,walk_forward,2023.0,28.299999999999997,16071,16071,1.0,44,381,0.023707298861302968,ok
48153,walk_forward,2024.0,28.35,16436,16436,1.0,45,381,0.023180822584570455,ok
48153,walk_forward,2025.0,28.35,16802,16802,1.0,46,381,0.022675871920009524,ok
48155,fixed_1979_2014,,29.869880189210726,13149,13149,1.0,36,13149,1.0,excessive_reference_imputation
48155,walk_forward,2015.0,29.869880189210726,13149,13149,1.0,36,13149,1.0,excessive_reference_imputation
48155,walk_forward,2016.0,29.86659117145975,13514,13514,1.0,37,13514,1.0,excessive_reference_imputation
48155,walk_forward,2017.0,29.868346421089715,13880,13880,1.0,38,13880,1.0,excessive_reference_imputation
48155,walk_forward,2018.0,29.8557258563425,14245,14245,1.0,39,14245,1.0,excessive_reference_imputation
48155,walk_forward,2019.0,29.868223161352,14610,14610,1.0,40,14610,1.0,excessive_reference_imputation
48155,walk_forward,2020.0,29.872516135855268,14975,14975,1.0,41,14975,1.0,excessive_reference_imputation
48155,walk_forward,2021.0,29.88646119525508,15341,15341,1.0,42,15341,1.0,excessive_reference_imputation
48155,walk_forward,2022.0,29.87000193617772,15706,15706,1.0,43,15706,1.0,excessive_reference_imputation
48155,walk_forward,2023.0,29.931251830356167,16071,16071,1.0,44,16071,1.0,excessive_reference_imputation
48155,walk_forward,2024.0,29.98897569393035,16436,16436,1.0,45,16436,1.0,excessive_reference_imputation
48155,walk_forward,2025.0,30.031507175676815,16802,16802,1.0,46,16802,1.0,excessive_reference_imputation
48157,fixed_1979_2014,,30.100000000000005,13149,13149,1.0,36,79,0.006008061449539889,ok
48157,walk_forward,2015.0,30.100000000000005,13149,13149,1.0,36,79,0.006008061449539889,ok
48157,walk_forward,2016.0,30.100000000000005,13514,13514,1.0,37,79,0.005845789551576143,ok
48157,walk_forward,2017.0,30.100000000000005,13880,13880,1.0,38,79,0.00569164265129683,ok
48157,walk_forward,2018.0,30.100000000000005,14245,14245,1.0,39,79,0.005545805545805546,ok
48157,walk_forward,2019.0,30.125,14610,14610,1.0,40,79,0.0054072553045859005,ok
48157,walk_forward,2020.0,30.125,14975,14975,1.0,41,79,0.0052754590984974955,ok
48157,walk_forward,2021.0,30.125,15341,15341,1.0,42,80,0.00521478391239163,ok
48157,walk_forward,2022.0,30.125,15706,15706,1.0,43,82,0.005220934674646632,ok
48157,walk_forward,2023.0,30.125,16071,16071,1.0,44,82,0.005102358285109825,ok
48157,walk_forward,2024.0,30.150000000000002,16436,16436,1.0,45,84,0.005110732538330494,ok
48157,walk_forward,2025.0,30.25,16802,16802,1.0,46,87,0.005177955005356505,ok
48159,fixed_1979_2014,,30.0,13149,13149,1.0,36,244,0.018556544223895355,ok
48159,walk_forward,2015.0,30.0,13149,13149,1.0,36,244,0.018556544223895355,ok
48159,walk_forward,2016.0,30.0,13514,13514,1.0,37,245,0.018129347343495635,ok
48159,walk_forward,2017.0,30.0,13880,13880,1.0,38,245,0.017651296829971182,ok
48159,walk_forward,2018.0,30.0,14245,14245,1.0,39,245,0.0171990171990172,ok
48159,walk_forward,2019.0,30.0,14610,14610,1.0,40,246,0.016837782340862424,ok
48159,walk_forward,2020.0,30.0,14975,14975,1.0,41,246,0.01642737896494157,ok
48159,walk_forward,2021.0,30.0,15341,15341,1.0,42,246,0.016035460530604263,ok
48159,walk_forward,2022.0,30.0,15706,15706,1.0,43,246,0.015662804023939894,ok
48159,walk_forward,2023.0,30.0,16071,16071,1.0,44,248,0.015431522618380935,ok
48159,walk_forward,2024.0,30.0,16436,16436,1.0,45,418,0.02543197858359698,ok
48159,walk_forward,2025.0,30.0,16802,16802,1.0,46,419,0.024937507439590525,ok
48161,fixed_1979_2014,,30.004165429459942,13149,13149,1.0,36,3468,0.2637462924937258,ok
48161,walk_forward,2015.0,30.004165429459942,13149,13149,1.0,36,3468,0.2637462924937258,ok
48161,walk_forward,2016.0,30.001366748852146,13514,13514,1.0,37,3833,0.2836317892555868,ok
48161,walk_forward,2017.0,30.02503258236846,13880,13880,1.0,38,4199,0.30252161383285303,ok
48161,walk_forward,2018.0,30.0,14245,14245,1.0,39,4564,0.3203931203931204,ok
48161,walk_forward,2019.0,30.039009538473742,14610,14610,1.0,40,4929,0.3373716632443532,ok
48161,walk_forward,2020.0,30.02419945068952,14975,14975,1.0,41,5294,0.3535225375626043,ok
48161,walk_forward,2021.0,30.024075233798417,15341,15341,1.0,42,5660,0.36894596180170786,ok
48161,walk_forward,2022.0,30.0,15706,15706,1.0,43,6025,0.3836113587164141,ok
48161,walk_forward,2023.0,30.08086430209802,16071,16071,1.0,44,6390,0.397610602949412,ok
48161,walk_forward,2024.0,30.16746418153078,16436,16436,1.0,45,6755,0.4109880749574106,ok
48161,walk_forward,2025.0,30.17507402330013,16802,16802,1.0,46,7121,0.4238185930246399,ok
48163,fixed_1979_2014,,30.550000000000004,13149,13149,1.0,36,666,0.05065023956194387,ok
48163,walk_forward,2015.0,30.550000000000004,13149,13149,1.0,36,666,0.05065023956194387,ok
48163,walk_forward,2016.0,30.574999999999996,13514,13514,1.0,37,669,0.049504217848157464,ok
48163,walk_forward,2017.0,30.599999999999998,13880,13880,1.0,38,701,0.0505043227665706,ok
48163,walk_forward,2018.0,30.675000000000004,14245,14245,1.0,39,703,0.04935064935064935,ok
48163,walk_forward,2019.0,30.699999999999996,14610,14610,1.0,40,822,0.05626283367556468,ok
48163,walk_forward,2020.0,30.700000000000003,14975,14975,1.0,41,1156,0.07719532554257096,ok
48163,walk_forward,2021.0,30.700000000000003,15341,15341,1.0,42,1522,0.09921126393325076,ok
48163,walk_forward,2022.0,30.699999999999996,15706,15706,1.0,43,1672,0.10645613141474596,ok
48163,walk_forward,2023.0,30.758308577656653,16071,16071,1.0,44,1970,0.12258104660568726,ok
48163,walk_forward,2024.0,30.825000000000003,16436,16436,1.0,45,2124,0.12922852275492822,ok
48163,walk_forward,2025.0,30.849999999999998,16802,16802,1.0,46,2263,0.13468634686346864,ok
48165,fixed_1979_2014,,28.35,13149,13149,1.0,36,126,0.009582477754962354,ok
48165,walk_forward,2015.0,28.35,13149,13149,1.0,36,126,0.009582477754962354,ok
48165,walk_forward,2016.0,28.35,13514,13514,1.0,37,126,0.009323664348083469,ok
48165,walk_forward,2017.0,28.35,13880,13880,1.0,38,126,0.009077809798270893,ok
48165,walk_forward,2018.0,28.35,14245,14245,1.0,39,126,0.008845208845208846,ok
48165,walk_forward,2019.0,28.35,14610,14610,1.0,40,126,0.00862422997946612,ok
48165,walk_forward,2020.0,28.35,14975,14975,1.0,41,129,0.008614357262103505,ok
48165,walk_forward,2021.0,28.575000000000003,15341,15341,1.0,42,129,0.008408839058731504,ok
48165,walk_forward,2022.0,28.5,15706,15706,1.0,43,129,0.008213421622309945,ok
48165,walk_forward,2023.0,28.599999999999998,16071,16071,1.0,44,129,0.008026880716819115,ok
48165,walk_forward,2024.0,28.600000000000005,16436,16436,1.0,45,129,0.007848624969578973,ok
48165,walk_forward,2025.0,28.649999999999995,16802,16802,1.0,46,130,0.0077371741459350074,ok
48167,fixed_1979_2014,,29.750000000000007,13149,13149,1.0,36,0,0.0,ok
48167,walk_forward,2015.0,29.750000000000007,13149,13149,1.0,36,0,0.0,ok
48167,walk_forward,2016.0,29.799999999999997,13514,13514,1.0,37,0,0.0,ok
48167,walk_forward,2017.0,29.825000000000003,13880,13880,1.0,38,0,0.0,ok
48167,walk_forward,2018.0,29.849999999999998,14245,14245,1.0,39,0,0.0,ok
48167,walk_forward,2019.0,29.850000000000005,14610,14610,1.0,40,0,0.0,ok
48167,walk_forward,2020.0,29.875,14975,14975,1.0,41,0,0.0,ok
48167,walk_forward,2021.0,29.966666666666665,15341,15341,1.0,42,0,0.0,ok
48167,walk_forward,2022.0,29.983333333333334,15706,15706,1.0,43,0,0.0,ok
48167,walk_forward,2023.0,30.0,16071,16071,1.0,44,0,0.0,ok
48167,walk_forward,2024.0,30.0,16436,16436,1.0,45,0,0.0,ok
48167,walk_forward,2025.0,30.0,16802,16802,1.0,46,0,0.0,ok
48169,fixed_1979_2014,,29.750000000000007,13149,13149,1.0,36,409,0.031105026998250816,ok
48169,walk_forward,2015.0,29.750000000000007,13149,13149,1.0,36,409,0.031105026998250816,ok
48169,walk_forward,2016.0,29.750000000000007,13514,13514,1.0,37,409,0.030264910463223323,ok
48169,walk_forward,2017.0,29.76640539708867,13880,13880,1.0,38,409,0.02946685878962536,ok
48169,walk_forward,2018.0,29.750000000000007,14245,14245,1.0,39,409,0.028711828711828712,ok
48169,walk_forward,2019.0,29.863749999999982,14610,14610,1.0,40,409,0.027994524298425735,ok
48169,walk_forward,2020.0,29.875,14975,14975,1.0,41,409,0.02731218697829716,ok
48169,walk_forward,2021.0,30.0,15341,15341,1.0,42,409,0.02666058275210221,ok
48169,walk_forward,2022.0,30.0,15706,15706,1.0,43,409,0.02604100343817649,ok
48169,walk_forward,2023.0,30.0,16071,16071,1.0,44,409,0.025449567544023395,ok
48169,walk_forward,2024.0,30.125,16436,16436,1.0,45,409,0.024884400097347287,ok
48169,walk_forward,2025.0,30.249999999999993,16802,16802,1.0,46,409,0.024342340197595524,ok
48171,fixed_1979_2014,,29.032499999999988,13149,13149,1.0,36,278,0.021142292189520115,ok
48171,walk_forward,2015.0,29.032499999999988,13149,13149,1.0,36,278,0.021142292189520115,ok
48171,walk_forward,2016.0,29.025000000000002,13514,13514,1.0,37,278,0.02057125943466035,ok
48171,walk_forward,2017.0,29.025000000000002,13880,13880,1.0,38,278,0.020028818443804036,ok
48171,walk_forward,2018.0,29.0,14245,14245,1.0,39,278,0.019515619515619517,ok
48171,walk_forward,2019.0,29.031874999999996,14610,14610,1.0,40,278,0.019028062970568103,ok
48171,walk_forward,2020.0,29.03750000000001,14975,14975,1.0,41,278,0.018564273789649414,ok
48171,walk_forward,2021.0,29.049999999999994,15341,15341,1.0,42,278,0.018121374095560916,ok
48171,walk_forward,2022.0,29.025000000000002,15706,15706,1.0,43,278,0.017700241945753214,ok
48171,walk_forward,2023.0,29.050000000000004,16071,16071,1.0,44,278,0.017298239064152822,ok
48171,walk_forward,2024.0,29.150000000000002,16436,16436,1.0,45,278,0.016914091019712824,ok
48171,walk_forward,2025.0,29.150000000000002,16802,16802,1.0,46,278,0.016545649327461016,ok
48173,fixed_1979_2014,,29.449999999999996,13149,13149,1.0,36,2819,0.21438892691459427,ok
