county_fips,county_name,year,heatwave_events_started,heatwave_days,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days_imputed
48265,Kerr,2022,8,22,2022-04-12,2022-12-11,6,0
48265,Kerr,2023,9,33,2023-02-22,2023-11-09,7,0
48265,Kerr,2024,9,26,2024-02-26,2024-12-16,6,0
48265,Kerr,2025,8,23,2025-02-04,2025-12-28,6,0
48267,Kimble,2016,5,18,2016-06-14,2016-12-28,5,0
48267,Kimble,2017,7,19,2017-02-11,2017-12-04,5,0
48267,Kimble,2018,6,16,2018-02-19,2018-11-07,5,0
48267,Kimble,2019,6,15,2019-08-07,2019-10-03,3,0
48267,Kimble,2020,5,14,2020-01-14,2020-09-02,6,0
48267,Kimble,2021,5,15,2021-12-03,2022-01-01,6,0
48267,Kimble,2022,8,26,2022-04-11,2022-12-12,7,0
48267,Kimble,2023,4,18,2023-06-25,2023-09-07,8,0
48267,Kimble,2024,9,24,2024-02-21,2024-12-17,4,0
48267,Kimble,2025,3,7,2025-02-07,2025-12-28,3,0
48269,King,2015,4,13,2015-01-27,2015-12-13,5,0
48269,King,2016,6,16,2016-01-30,2016-11-03,3,0
48269,King,2017,11,28,2017-01-10,2017-12-04,5,0
48269,King,2018,6,14,2018-01-10,2018-10-06,4,0
48269,King,2019,4,11,2019-01-07,2019-10-03,4,0
48269,King,2020,4,9,2020-06-30,2020-12-11,3,0
48269,King,2021,6,18,2021-08-09,2021-12-27,5,0
48269,King,2022,6,14,2022-04-21,2022-11-10,3,0
48269,King,2023,11,27,2023-01-01,2023-11-09,3,0
48269,King,2024,10,21,2024-02-21,2024-10-30,3,0
48269,King,2025,4,15,2025-02-03,2025-12-28,6,0
48271,Kinney,2016,2,5,2016-11-01,2016-12-28,3,0
48271,Kinney,2017,5,13,2017-01-12,2017-12-04,4,0
48271,Kinney,2018,2,4,2018-03-24,2018-06-25,2,0
48271,Kinney,2019,1,3,2019-10-01,2019-10-03,3,0
48271,Kinney,2020,1,2,2020-03-26,2020-03-27,2,0
48271,Kinney,2021,3,10,2021-12-03,2021-12-29,5,6
48271,Kinney,2022,5,14,2022-05-09,2022-12-10,5,14
48271,Kinney,2023,4,16,2023-02-21,2023-09-08,5,16
48271,Kinney,2024,5,17,2024-02-26,2024-12-17,6,17
48271,Kinney,2025,3,13,2025-02-06,2025-12-28,6,13
48273,Kleberg,2015,2,4,2015-11-05,2015-12-26,2,0
48273,Kleberg,2016,7,16,2016-03-15,2016-12-28,3,0
48273,Kleberg,2017,10,30,2017-01-12,2017-11-18,6,0
48273,Kleberg,2018,6,19,2018-02-16,2018-11-08,5,0
48273,Kleberg,2019,6,21,2019-03-13,2019-10-02,6,0
48273,Kleberg,2020,7,31,2020-01-14,2020-09-04,9,0
48273,Kleberg,2021,9,24,2021-02-27,2022-01-01,4,0
48273,Kleberg,2022,7,17,2022-05-20,2022-12-13,3,0
48273,Kleberg,2023,15,87,2023-01-02,2023-10-05,19,0
48273,Kleberg,2024,14,44,2024-02-26,2024-11-04,8,0
48273,Kleberg,2025,8,23,2025-02-04,2025-12-28,6,0
48275,Knox,2015,2,7,2015-01-27,2015-09-09,5,0
48275,Knox,2016,8,21,2016-01-29,2016-12-23,4,0
48275,Knox,2017,3,10,2017-01-11,2017-12-04,5,7
48275,Knox,2018,6,15,2018-02-14,2018-10-06,4,3
48275,Knox,2019,2,5,2019-02-03,2019-10-03,3,0
48275,Knox,2020,1,2,2020-11-09,2020-11-10,2,0
48275,Knox,2021,6,18,2021-04-26,2021-12-28,5,0
48275,Knox,2022,7,16,2022-04-22,2022-11-10,4,1
48275,Knox,2023,10,30,2023-01-01,2023-11-09,5,0
48275,Knox,2024,8,16,2024-02-21,2024-10-13,2,0
48275,Knox,2025,4,15,2025-03-26,2025-12-28,5,0
48277,Lamar,2015,4,9,2015-01-28,2015-12-27,3,0
48277,Lamar,2016,6,15,2016-02-19,2016-12-26,3,0
48277,Lamar,2017,4,10,2017-01-10,2017-12-04,3,0
48277,Lamar,2018,2,9,2018-05-29,2018-10-08,6,0
48277,Lamar,2019,3,9,2019-02-04,2019-10-04,4,0
48277,Lamar,2020,2,4,2020-01-15,2020-03-27,2,0
48277,Lamar,2021,7,23,2021-03-12,2021-12-31,8,0
48277,Lamar,2022,3,9,2022-05-09,2022-12-10,5,0
48277,Lamar,2023,6,16,2023-01-01,2023-11-08,3,0
48277,Lamar,2024,5,18,2024-02-25,2024-11-04,7,0
48277,Lamar,2025,7,20,2025-02-03,2025-12-28,6,1
48279,Lamb,2015,6,14,2015-01-27,2015-12-12,3,0
48279,Lamb,2016,4,11,2016-01-30,2016-11-03,4,0
48279,Lamb,2017,5,13,2017-02-11,2017-12-04,3,0
48279,Lamb,2018,8,25,2018-01-10,2018-10-06,6,0
48279,Lamb,2019,4,13,2019-03-28,2019-10-03,4,0
48279,Lamb,2020,5,16,2020-03-26,2020-11-09,6,0
48279,Lamb,2021,6,16,2021-04-26,2021-12-26,3,0
48279,Lamb,2022,6,16,2022-03-28,2022-12-07,4,0
48279,Lamb,2023,8,23,2023-01-01,2023-11-09,4,0
48279,Lamb,2024,10,26,2024-02-26,2024-10-30,4,0
48279,Lamb,2025,8,23,2025-02-03,2025-12-28,6,0
48281,Lampasas,2016,5,15,2016-02-19,2016-12-28,4,15
48281,Lampasas,2017,6,17,2017-01-11,2017-12-04,4,17
48281,Lampasas,2018,3,10,2018-02-19,2018-10-06,4,10
48281,Lampasas,2019,3,11,2019-02-04,2019-10-06,6,11
48281,Lampasas,2020,2,4,2020-03-26,2020-09-02,2,4
48281,Lampasas,2021,5,17,2021-06-24,2021-12-29,6,17
48281,Lampasas,2022,5,17,2022-04-21,2022-12-10,6,3
48281,Lampasas,2023,10,33,2023-01-01,2023-09-24,6,0
48281,Lampasas,2024,11,33,2024-02-21,2024-12-17,6,24
48281,Lampasas,2025,6,18,2025-02-03,2025-12-28,6,7
48283,La Salle,2015,5,17,2015-05-26,2015-11-05,6,0
48283,La Salle,2016,15,58,2016-02-18,2016-12-28,7,0
48283,La Salle,2017,12,36,2017-01-01,2017-12-04,6,0
48283,La Salle,2018,3,7,2018-02-18,2018-03-18,3,0
48283,La Salle,2019,13,48,2019-04-30,2019-10-03,8,0
48283,La Salle,2020,12,37,2020-01-09,2020-11-14,6,0
48283,La Salle,2021,20,65,2021-01-24,2022-01-01,6,0
48283,La Salle,2022,21,64,2022-02-21,2022-12-13,8,0
48283,La Salle,2023,18,76,2023-01-06,2023-10-04,17,0
48283,La Salle,2024,17,56,2024-02-25,2024-12-24,6,0
48283,La Salle,2025,10,42,2025-02-03,2025-12-28,7,0
48285,Lavaca,2015,5,11,2015-03-30,2015-12-26,3,0
48285,Lavaca,2016,6,20,2016-05-25,2016-12-28,5,0
48285,Lavaca,2017,18,54,2017-01-10,2017-11-17,7,0
48285,Lavaca,2018,11,36,2018-02-15,2018-11-07,7,0
48285,Lavaca,2019,13,54,2019-02-04,2019-10-04,16,0
48285,Lavaca,2020,11,38,2020-01-14,2020-09-02,6,0
48285,Lavaca,2021,11,38,2021-02-27,2021-12-29,9,0
48285,Lavaca,2022,14,51,2022-04-12,2022-12-10,12,0
48285,Lavaca,2023,15,85,2023-01-06,2023-09-25,17,0
48285,Lavaca,2024,16,51,2024-02-26,2024-12-17,8,0
48285,Lavaca,2025,11,38,2025-02-04,2025-12-27,6,1
48287,Lee,2015,2,5,2015-04-24,2015-12-12,3,0
48287,Lee,2016,5,15,2016-02-20,2016-12-28,4,0
48287,Lee,2017,8,22,2017-01-11,2017-11-07,5,0
48287,Lee,2018,3,7,2018-02-19,2018-03-27,3,0
48287,Lee,2019,6,44,2019-02-05,2019-10-06,26,0
48287,Lee,2020,5,14,2020-01-16,2020-11-10,6,0
48287,Lee,2021,4,14,2021-12-03,2022-01-01,7,0
48287,Lee,2022,1,7,2022-12-05,2022-12-10,6,0
48287,Lee,2023,13,38,2023-01-01,2023-11-08,6,0
48287,Lee,2024,7,21,2024-02-26,2024-12-17,7,0
48287,Lee,2025,7,25,2025-02-03,2025-12-27,6,0
48289,Leon,2015,2,4,2015-08-12,2015-12-27,2,0
48289,Leon,2016,5,13,2016-07-07,2016-12-27,3,0
48289,Leon,2017,6,16,2017-01-11,2017-11-07,4,0
48289,Leon,2018,2,7,2018-03-17,2018-10-09,5,0
48289,Leon,2019,2,8,2019-02-06,2019-10-06,6,0
48289,Leon,2020,1,3,2020-09-01,2020-09-03,3,0
48289,Leon,2021,5,13,2021-04-29,2021-12-29,4,1
48289,Leon,2022,2,7,2022-11-08,2022-12-10,5,0
48289,Leon,2023,7,18,2023-02-21,2023-09-09,3,1
48289,Leon,2024,7,18,2024-02-27,2024-11-08,4,0
48289,Leon,2025,8,28,2025-02-03,2025-12-27,6,0
48291,Liberty,2015,4,9,2015-08-11,2015-12-27,3,0
48291,Liberty,2016,10,33,2016-02-20,2016-12-28,7,0
48291,Liberty,2017,6,22,2017-01-11,2017-11-07,7,0
48291,Liberty,2018,4,13,2018-02-19,2018-11-07,6,0
48291,Liberty,2019,4,12,2019-06-22,2019-10-06,6,0
48291,Liberty,2020,6,15,2020-01-15,2020-09-03,4,0
48291,Liberty,2021,5,17,2021-02-26,2022-01-01,8,0
48291,Liberty,2022,4,15,2022-06-12,2022-12-10,6,0
48291,Liberty,2023,9,47,2023-02-21,2023-11-09,10,0
48291,Liberty,2024,8,34,2024-02-26,2024-12-17,10,0
48291,Liberty,2025,9,39,2025-02-04,2025-12-28,8,1
48293,Limestone,2016,8,21,2016-02-20,2016-12-28,4,21
48293,Limestone,2017,4,15,2017-01-11,2017-11-06,6,15
48293,Limestone,2018,3,11,2018-03-25,2018-10-07,5,11
48293,Limestone,2019,4,12,2019-02-05,2019-10-06,6,12
48293,Limestone,2020,5,10,2020-01-15,2020-09-02,2,10
48293,Limestone,2021,5,17,2021-06-24,2021-12-29,6,17
48293,Limestone,2022,6,19,2022-04-21,2022-12-10,6,4
48293,Limestone,2023,17,61,2023-01-01,2023-11-08,10,0
48293,Limestone,2024,15,44,2024-02-21,2024-12-17,11,0
48293,Limestone,2025,6,24,2025-02-03,2025-12-27,6,3
48295,Lipscomb,2015,6,18,2015-01-19,2015-12-12,4,0
48295,Lipscomb,2016,4,8,2016-01-30,2016-11-02,2,0
48295,Lipscomb,2017,5,12,2017-02-11,2017-12-04,3,1
48295,Lipscomb,2018,3,12,2018-05-09,2018-10-03,6,0
48295,Lipscomb,2019,2,4,2019-01-06,2019-12-25,2,0
48295,Lipscomb,2020,2,4,2020-03-26,2020-11-08,2,0
48295,Lipscomb,2021,5,12,2021-06-10,2021-12-26,3,0
48295,Lipscomb,2022,3,7,2022-04-21,2022-06-14,3,0
48295,Lipscomb,2023,7,17,2023-07-19,2023-12-24,4,0
48295,Lipscomb,2024,12,30,2024-01-29,2024-11-03,5,0
48295,Lipscomb,2025,6,24,2025-02-25,2025-12-28,6,0
48297,Live Oak,2015,1,2,2015-11-05,2015-11-06,2,0
48297,Live Oak,2016,3,9,2016-10-18,2016-12-28,4,0
48297,Live Oak,2017,7,22,2017-01-11,2017-12-05,6,0
48297,Live Oak,2018,3,7,2018-02-19,2018-03-27,3,0
48297,Live Oak,2019,3,9,2019-08-10,2019-08-28,4,0
48297,Live Oak,2020,6,19,2020-01-15,2020-09-03,4,0
48297,Live Oak,2021,5,13,2021-09-01,2022-01-01,5,0
48297,Live Oak,2022,3,10,2022-05-30,2022-12-10,5,0
48297,Live Oak,2023,12,39,2023-01-02,2023-09-25,7,0
48297,Live Oak,2024,10,35,2024-02-26,2024-12-17,8,0
48297,Live Oak,2025,15,49,2025-02-04,2025-12-28,6,0
48299,Llano,2016,6,17,2016-02-19,2016-12-28,5,0
48299,Llano,2017,7,19,2017-01-10,2017-12-04,5,0
48299,Llano,2018,4,12,2018-02-19,2018-10-07,5,0
48299,Llano,2019,3,12,2019-02-04,2019-10-06,7,0
48299,Llano,2020,6,15,2020-01-14,2020-09-01,4,0
48299,Llano,2021,5,15,2021-09-01,2021-12-29,5,0
48299,Llano,2022,6,18,2022-02-21,2022-12-10,5,0
48299,Llano,2023,10,31,2023-01-01,2023-09-25,7,0
48299,Llano,2024,5,13,2024-02-26,2024-12-17,4,0
48299,Llano,2025,6,23,2025-02-04,2025-12-28,6,0
48301,Loving,2015,6,14,2015-01-28,2015-12-12,3,14
48301,Loving,2016,3,10,2016-02-18,2016-11-03,4,10
48301,Loving,2017,7,24,2017-01-10,2017-12-04,7,24
48301,Loving,2018,4,17,2018-03-23,2018-10-05,6,17
48301,Loving,2019,5,18,2019-02-04,2019-10-03,7,18
48301,Loving,2020,5,11,2020-03-26,2020-11-09,3,11
48301,Loving,2021,8,26,2021-04-26,2021-12-29,6,26
48301,Loving,2022,12,36,2022-03-28,2022-12-10,6,36
48301,Loving,2023,10,53,2023-01-01,2023-11-08,14,53
48301,Loving,2024,8,31,2024-02-21,2024-11-03,10,31
48301,Loving,2025,8,31,2025-02-03,2025-12-28,6,31
48303,Lubbock,2015,4,9,2015-01-27,2015-12-12,3,0
48303,Lubbock,2016,7,18,2016-01-29,2016-11-02,4,0
48303,Lubbock,2017,9,25,2017-01-09,2017-12-04,6,0
48303,Lubbock,2018,5,15,2018-01-09,2018-10-05,6,0
48303,Lubbock,2019,7,16,2019-01-06,2019-10-02,4,0
48303,Lubbock,2020,6,17,2020-03-26,2020-11-09,6,0
48303,Lubbock,2021,8,18,2021-04-26,2021-12-24,4,0
48303,Lubbock,2022,10,23,2022-03-27,2023-01-02,4,0
48303,Lubbock,2023,9,23,2023-01-10,2023-11-08,3,0
48303,Lubbock,2024,8,22,2024-02-25,2024-10-12,4,0
48303,Lubbock,2025,8,21,2025-02-02,2025-12-27,6,0
48305,Lynn,2015,5,14,2015-01-28,2015-12-12,5,0
48305,Lynn,2016,5,13,2016-02-19,2016-11-03,3,0
48305,Lynn,2017,8,20,2017-01-10,2017-12-04,3,0
48305,Lynn,2018,11,28,2018-01-10,2018-10-06,5,0
48305,Lynn,2019,4,11,2019-03-28,2019-10-03,3,0
48305,Lynn,2020,4,8,2020-04-28,2020-11-06,2,0
48305,Lynn,2021,5,12,2021-06-25,2021-12-25,4,0
48305,Lynn,2022,7,19,2022-03-28,2022-12-09,4,0
48305,Lynn,2023,9,23,2023-01-01,2023-11-09,4,0
48305,Lynn,2024,9,21,2024-02-26,2024-10-13,3,0
48305,Lynn,2025,8,20,2025-03-29,2025-12-28,6,0
48307,McCulloch,2015,4,11,2015-03-24,2015-12-12,4,0
48307,McCulloch,2016,8,18,2016-02-18,2016-12-26,3,0
48307,McCulloch,2017,4,14,2017-01-10,2017-11-06,5,0
48307,McCulloch,2018,1,2,2018-05-29,2018-05-30,2,0
48307,McCulloch,2019,3,8,2019-02-04,2019-10-06,3,0
48307,McCulloch,2020,6,15,2020-01-09,2020-11-09,4,0
48307,McCulloch,2021,5,16,2021-06-10,2021-12-28,6,0
48307,McCulloch,2022,2,7,2022-05-07,2022-12-10,5,0
48307,McCulloch,2023,8,19,2023-01-01,2023-11-08,4,0
48307,McCulloch,2024,7,14,2024-02-27,2024-12-17,2,0
48307,McCulloch,2025,6,21,2025-02-03,2025-12-28,6,6
48309,McLennan,2016,15,40,2016-02-19,2016-12-26,4,0
48309,McLennan,2017,11,30,2017-01-10,2017-12-04,6,0
48309,McLennan,2018,4,16,2018-03-24,2018-10-07,5,0
48309,McLennan,2019,2,10,2019-05-23,2019-10-06,8,0
48309,McLennan,2020,4,11,2020-03-12,2020-09-01,5,0
48309,McLennan,2021,6,23,2021-03-11,2021-12-29,7,0
48309,McLennan,2022,7,20,2022-03-28,2022-12-10,5,0
48309,McLennan,2023,8,26,2023-01-01,2023-11-08,6,0
48309,McLennan,2024,11,34,2024-02-21,2024-12-17,7,0
48309,McLennan,2025,8,26,2025-02-03,2025-12-28,7,0
48311,McMullen,2015,2,4,2015-09-06,2015-12-27,2,0
48311,McMullen,2016,6,19,2016-02-20,2016-12-29,5,0
48311,McMullen,2017,7,25,2017-01-11,2017-12-05,7,0
48311,McMullen,2018,3,9,2018-02-19,2018-03-28,4,0
48311,McMullen,2019,6,15,2019-06-20,2019-10-16,3,0
48311,McMullen,2020,5,13,2020-01-15,2020-09-02,4,0
48311,McMullen,2021,5,14,2021-12-04,2022-01-01,4,0
48311,McMullen,2022,1,6,2022-12-07,2022-12-11,5,0
48311,McMullen,2023,9,23,2023-01-02,2023-09-25,5,0
48311,McMullen,2024,6,18,2024-02-27,2024-12-18,5,0
48311,McMullen,2025,6,20,2025-02-04,2025-12-28,6,0
48313,Madison,2016,1,3,2016-12-25,2016-12-27,3,0
48313,Madison,2017,3,9,2017-01-11,2017-11-07,4,0
48313,Madison,2018,2,7,2018-03-17,2018-10-08,5,0
48313,Madison,2019,2,6,2019-02-05,2019-10-03,3,0
48313,Madison,2020,3,7,2020-03-13,2020-09-02,3,0
48313,Madison,2021,4,11,2021-10-14,2021-12-29,4,2
48313,Madison,2022,2,8,2022-08-18,2022-12-11,6,3
48313,Madison,2023,7,17,2023-01-02,2023-11-09,5,1
48313,Madison,2024,7,21,2024-02-26,2024-12-18,6,4
48313,Madison,2025,7,16,2025-02-06,2025-12-28,4,0
48315,Marion,2015,7,21,2015-07-23,2015-12-27,6,1
48315,Marion,2016,6,18,2016-02-20,2016-12-27,4,0
48315,Marion,2017,5,19,2017-01-11,2017-11-07,7,2
48315,Marion,2018,8,24,2018-02-20,2018-10-09,7,0
48315,Marion,2019,5,13,2019-02-05,2019-10-07,4,2
48315,Marion,2020,3,6,2020-03-12,2020-04-09,2,0
48315,Marion,2021,7,22,2021-03-13,2022-01-01,8,0
48315,Marion,2022,2,8,2022-07-09,2022-12-11,5,0
48315,Marion,2023,8,22,2023-02-21,2023-11-09,4,1
48315,Marion,2024,8,20,2024-02-22,2024-12-18,3,1
48315,Marion,2025,4,15,2025-02-06,2025-12-28,5,1
48317,Martin,2015,6,15,2015-01-28,2015-12-12,5,15
48317,Martin,2016,6,18,2016-02-18,2016-11-03,4,18
48317,Martin,2017,7,21,2017-01-10,2017-12-04,7,21
48317,Martin,2018,6,19,2018-02-19,2018-10-05,6,19
48317,Martin,2019,5,14,2019-02-05,2019-10-03,4,14
48317,Martin,2020,5,12,2020-03-26,2020-11-09,3,12
48317,Martin,2021,9,30,2021-04-26,2021-12-29,6,30
48317,Martin,2022,11,36,2022-03-28,2022-12-10,6,36
48317,Martin,2023,12,44,2023-01-01,2023-11-08,7,44
48317,Martin,2024,10,33,2024-02-21,2024-11-03,6,33
48317,Martin,2025,10,33,2025-02-03,2025-12-28,6,33
48319,Mason,2015,4,10,2015-03-30,2015-12-11,4,0
48319,Mason,2016,6,17,2016-02-19,2016-12-28,4,1
48319,Mason,2017,6,23,2017-01-11,2017-12-04,7,0
48319,Mason,2018,7,18,2018-02-19,2018-10-07,3,0
48319,Mason,2019,4,12,2019-05-23,2019-10-06,6,0
48319,Mason,2020,5,13,2020-01-14,2020-09-02,5,0
48319,Mason,2021,8,27,2021-03-11,2021-12-29,6,0
48319,Mason,2022,13,41,2022-03-28,2022-12-10,5,0
48319,Mason,2023,15,52,2023-01-01,2023-11-08,11,0
48319,Mason,2024,10,26,2024-02-21,2024-12-17,4,0
48319,Mason,2025,7,28,2025-02-04,2025-12-28,6,0
48321,Matagorda,2015,8,18,2015-04-23,2015-12-26,3,0
48321,Matagorda,2016,7,23,2016-03-17,2016-12-28,5,0
48321,Matagorda,2017,6,24,2017-01-11,2017-11-07,7,0
48321,Matagorda,2018,7,20,2018-02-16,2018-11-08,4,0
48321,Matagorda,2019,6,17,2019-03-11,2019-10-04,5,0
48321,Matagorda,2020,8,25,2020-01-14,2020-09-03,6,0
48321,Matagorda,2021,6,15,2021-01-25,2022-01-01,4,0
48321,Matagorda,2022,8,24,2022-04-29,2022-12-10,6,0
48321,Matagorda,2023,15,75,2023-01-02,2023-09-24,14,0
48321,Matagorda,2024,6,20,2024-03-14,2024-11-08,8,0
48321,Matagorda,2025,8,27,2025-02-04,2025-12-28,6,0
48323,Maverick,2016,2,4,2016-02-20,2016-11-03,2,0
48323,Maverick,2017,2,4,2017-01-14,2017-12-05,2,0
48323,Maverick,2018,1,2,2018-02-20,2018-02-21,2,0
48323,Maverick,2021,4,12,2021-12-03,2022-01-01,5,12
48323,Maverick,2022,1,6,2022-12-06,2022-12-10,5,6
48323,Maverick,2023,1,2,2023-09-05,2023-09-06,2,2
48323,Maverick,2024,3,8,2024-02-26,2024-12-17,3,8
48323,Maverick,2025,3,12,2025-02-06,2025-12-28,6,12
48325,Medina,2015,1,2,2015-09-05,2015-09-06,2,0
48325,Medina,2016,4,12,2016-02-19,2016-12-28,4,0
48325,Medina,2017,10,29,2017-01-12,2017-12-04,5,0
48325,Medina,2018,7,14,2018-02-19,2018-08-16,2,0
48325,Medina,2019,3,9,2019-08-25,2019-10-03,3,0
48325,Medina,2020,6,19,2020-01-14,2020-10-20,5,0
48325,Medina,2021,4,14,2021-09-01,2022-01-01,4,0
48325,Medina,2022,14,38,2022-02-21,2022-12-11,5,0
48325,Medina,2023,7,19,2023-02-22,2023-10-27,5,0
48325,Medina,2024,13,38,2024-03-13,2024-12-17,5,0
48325,Medina,2025,7,25,2025-02-04,2025-12-25,7,0
48327,Menard,2015,1,3,2015-09-07,2015-09-09,3,0
48327,Menard,2016,6,14,2016-02-20,2016-12-27,3,0
48327,Menard,2017,6,17,2017-01-11,2017-12-05,5,0
48327,Menard,2018,3,6,2018-02-15,2018-06-25,2,0
48327,Menard,2019,1,2,2019-10-01,2019-10-02,2,0
48327,Menard,2020,3,6,2020-06-30,2020-09-02,2,1
48327,Menard,2021,5,13,2021-09-02,2021-12-27,4,1
48327,Menard,2022,8,18,2022-03-28,2022-12-10,3,0
48327,Menard,2023,8,22,2023-01-10,2023-11-09,7,1
48327,Menard,2024,3,8,2024-08-23,2024-12-18,3,0
48327,Menard,2025,6,14,2025-02-04,2025-12-28,3,0
48329,Midland,2015,5,14,2015-07-26,2015-12-12,3,0
48329,Midland,2016,10,38,2016-02-18,2016-11-03,13,0
48329,Midland,2017,9,29,2017-01-10,2017-12-04,7,0
48329,Midland,2018,5,22,2018-03-22,2018-10-05,7,0
48329,Midland,2019,7,20,2019-08-07,2019-10-06,4,0
48329,Midland,2020,6,14,2020-03-26,2020-11-09,3,0
48329,Midland,2021,7,19,2021-04-26,2021-12-28,6,0
48329,Midland,2022,7,20,2022-03-28,2022-12-10,6,0
48329,Midland,2023,10,44,2023-01-01,2023-11-08,9,0
48329,Midland,2024,4,11,2024-02-26,2024-11-03,5,0
48329,Midland,2025,8,28,2025-02-04,2025-12-28,6,0
48331,Milam,2016,4,8,2016-07-06,2016-12-26,2,8
48331,Milam,2017,2,7,2017-01-11,2017-11-06,5,2
48331,Milam,2018,3,10,2018-03-16,2018-10-07,5,0
48331,Milam,2019,5,19,2019-02-04,2019-10-06,9,0
48331,Milam,2020,5,14,2020-03-12,2020-09-01,5,0
48331,Milam,2021,8,24,2021-03-11,2021-12-29,6,0
48331,Milam,2022,6,17,2022-04-22,2022-12-10,5,0
48331,Milam,2023,11,40,2023-01-10,2023-11-08,10,0
48331,Milam,2024,10,29,2024-02-26,2024-12-17,6,0
48331,Milam,2025,8,23,2025-02-03,2025-12-27,5,0
48333,Mills,2016,3,6,2016-02-20,2016-11-03,2,0
48333,Mills,2017,4,9,2017-01-11,2017-12-04,3,0
48333,Mills,2018,2,5,2018-03-25,2018-05-28,3,0
48333,Mills,2019,2,6,2019-02-05,2019-10-04,4,0
48333,Mills,2020,5,10,2020-01-15,2020-09-02,2,0
48333,Mills,2021,7,17,2021-03-12,2022-01-01,5,0
48333,Mills,2022,5,16,2022-04-21,2022-12-10,5,0
48333,Mills,2023,11,28,2023-01-11,2023-11-09,7,1
48333,Mills,2024,5,12,2024-02-21,2024-12-17,4,0
48333,Mills,2025,3,15,2025-02-06,2025-12-28,6,11
48335,Mitchell,2015,3,7,2015-01-28,2015-12-12,3,7
48335,Mitchell,2016,2,6,2016-02-19,2016-11-03,3,6
48335,Mitchell,2017,5,15,2017-01-11,2017-12-04,6,15
48335,Mitchell,2018,3,9,2018-02-19,2018-10-05,4,9
48335,Mitchell,2019,2,5,2019-08-18,2019-10-03,3,5
48335,Mitchell,2020,1,2,2020-03-26,2020-03-27,2,2
48335,Mitchell,2021,4,18,2021-09-01,2021-12-29,6,18
48335,Mitchell,2022,5,15,2022-03-28,2022-12-09,5,15
48335,Mitchell,2023,10,30,2023-01-01,2023-11-08,6,30
48335,Mitchell,2024,5,10,2024-02-21,2024-11-03,2,10
48335,Mitchell,2025,4,16,2025-03-29,2025-12-28,6,16
48337,Montague,2015,3,7,2015-01-28,2015-09-09,3,0
48337,Montague,2016,5,13,2016-02-19,2016-12-26,3,0
48337,Montague,2017,5,15,2017-01-11,2017-12-04,7,0
48337,Montague,2018,1,4,2018-10-03,2018-10-06,4,0
48337,Montague,2019,2,6,2019-02-04,2019-10-03,3,0
48337,Montague,2020,1,2,2020-03-26,2020-03-27,2,0
48337,Montague,2021,3,11,2021-12-03,2021-12-29,6,0
48337,Montague,2022,4,9,2022-04-21,2022-11-10,3,0
48337,Montague,2023,10,22,2023-01-01,2023-11-08,3,0
48337,Montague,2024,2,8,2024-02-26,2024-06-30,6,0
48337,Montague,2025,3,10,2025-11-14,2025-12-27,5,0
48339,Montgomery,2015,3,6,2015-08-06,2015-12-26,2,0
48339,Montgomery,2016,11,41,2016-02-19,2016-12-28,7,0
48339,Montgomery,2017,7,24,2017-01-11,2017-11-07,6,0
48339,Montgomery,2018,5,15,2018-02-19,2018-11-07,5,0
48339,Montgomery,2019,6,19,2019-02-05,2019-10-05,7,0
48339,Montgomery,2020,6,16,2020-01-15,2020-11-10,4,0
48339,Montgomery,2021,7,22,2021-02-27,2022-01-01,8,0
48339,Montgomery,2022,4,13,2022-05-30,2022-12-10,5,0
48339,Montgomery,2023,9,45,2023-01-16,2023-09-24,8,0
48339,Montgomery,2024,8,25,2024-02-26,2024-12-17,7,0
48339,Montgomery,2025,8,31,2025-02-04,2025-12-28,7,0
48341,Moore,2015,9,31,2015-01-26,2015-12-12,6,0
48341,Moore,2016,10,23,2016-01-30,2016-11-17,3,0
48341,Moore,2017,6,16,2017-02-10,2017-12-04,5,14
48341,Moore,2018,4,14,2018-05-12,2018-10-04,4,0
48341,Moore,2019,9,20,2019-02-04,2019-12-25,3,1
48341,Moore,2020,7,21,2020-03-26,2020-11-20,6,0
48341,Moore,2021,9,23,2021-04-26,2021-12-27,4,4
48341,Moore,2022,10,25,2022-05-09,2022-11-10,4,0
48341,Moore,2023,15,42,2023-01-01,2023-12-08,6,42
48341,Moore,2024,12,34,2024-02-21,2024-10-12,5,34
48341,Moore,2025,7,26,2025-03-26,2025-12-28,6,26
48343,Morris,2015,2,4,2015-12-11,2015-12-27,2,0
48343,Morris,2016,5,13,2016-02-19,2016-12-26,3,0
48343,Morris,2017,2,9,2017-01-11,2017-11-06,5,0
48343,Morris,2018,2,8,2018-05-29,2018-10-08,5,0
48343,Morris,2019,2,6,2019-02-04,2019-10-03,3,0
48343,Morris,2020,1,2,2020-03-26,2020-03-27,2,0
48343,Morris,2021,5,17,2021-04-28,2022-01-01,9,0
48343,Morris,2022,1,6,2022-12-06,2022-12-10,5,1
48343,Morris,2023,6,15,2023-01-01,2023-11-08,4,0
48343,Morris,2024,8,20,2024-02-21,2024-12-17,4,0
48343,Morris,2025,5,16,2025-02-05,2025-12-27,5,0
48345,Motley,2015,5,13,2015-01-27,2015-12-12,4,0
48345,Motley,2016,5,12,2016-01-30,2016-11-02,3,0
48345,Motley,2017,3,7,2017-02-11,2017-12-04,3,0
48345,Motley,2018,4,8,2018-05-12,2018-08-29,2,0
