county_fips,year,month,heatwave_events_started,heatwave_events_active,longest_event_duration_days,heatwave_days,heatwave_days_imputed
48383,2024,11,2,2,2,4,0
48383,2024,12,3,3,4,10,0
48383,2025,2,2,2,7,10,0
48383,2025,3,3,3,3,7,0
48383,2025,8,2,2,3,5,0
48383,2025,10,1,1,2,2,0
48383,2025,11,2,2,4,7,1
48383,2025,12,1,1,9,9,1
48385,2015,1,1,1,2,2,0
48385,2015,10,1,1,3,3,0
48385,2017,2,3,3,3,7,0
48385,2017,3,1,1,2,2,0
48385,2017,6,1,1,4,4,0
48385,2017,11,2,2,2,4,0
48385,2018,7,1,1,2,2,1
48385,2019,10,1,1,2,2,0
48385,2019,12,2,2,2,4,0
48385,2020,3,1,1,3,3,0
48385,2020,7,1,1,4,4,0
48385,2020,10,1,1,2,2,0
48385,2021,4,1,1,2,2,0
48385,2021,12,3,3,3,7,0
48385,2022,3,1,1,3,3,0
48385,2022,4,2,2,2,4,0
48385,2022,5,3,3,3,7,0
48385,2022,6,2,2,4,6,0
48385,2023,1,2,2,2,4,0
48385,2023,2,2,2,3,4,0
48385,2023,3,0,1,3,1,0
48385,2023,6,2,2,5,7,0
48385,2023,8,3,3,3,7,0
48385,2023,9,1,1,9,9,0
48385,2023,11,1,1,2,2,0
48385,2024,2,1,1,3,3,0
48385,2024,5,2,2,4,6,0
48385,2024,6,1,1,4,4,0
48385,2024,8,2,2,6,9,0
48385,2024,9,1,1,11,1,0
48385,2024,10,1,2,11,14,0
48385,2024,11,1,1,2,2,0
48385,2024,12,1,1,2,2,0
48385,2025,3,3,3,3,7,0
48385,2025,5,1,1,5,5,0
48385,2025,9,1,1,2,2,0
48385,2025,10,2,2,3,5,0
48385,2025,11,2,2,5,8,8
48385,2025,12,2,2,2,4,0
48387,2015,1,1,1,2,2,0
48387,2015,8,1,1,2,2,0
48387,2015,10,2,2,2,4,0
48387,2015,12,3,3,2,6,0
48387,2016,1,1,1,3,3,0
48387,2016,3,1,1,2,2,0
48387,2016,7,1,1,2,2,0
48387,2016,10,2,2,3,5,0
48387,2016,11,2,2,3,5,0
48387,2016,12,1,1,2,2,0
48387,2017,1,2,2,3,5,0
48387,2017,2,1,2,3,3,0
48387,2017,3,1,1,3,3,0
48387,2017,10,2,2,2,4,0
48387,2017,11,1,1,4,4,0
48387,2017,12,1,1,3,3,0
48387,2018,5,1,1,9,9,0
48387,2018,7,1,1,4,4,0
48387,2019,2,1,1,3,3,0
48387,2019,4,1,1,2,2,0
48387,2019,9,1,1,2,2,0
48387,2019,10,1,1,3,3,0
48387,2020,3,1,1,4,4,0
48387,2020,12,1,1,2,2,0
48387,2021,2,1,1,2,2,0
48387,2021,10,1,1,3,3,0
48387,2021,12,5,5,5,14,0
48387,2022,5,2,2,3,5,0
48387,2022,6,1,1,5,5,0
48387,2022,7,4,4,5,16,0
48387,2023,1,3,3,2,6,0
48387,2023,2,1,1,2,2,0
48387,2023,8,2,2,3,5,0
48387,2023,9,1,1,3,3,0
48387,2023,11,1,1,3,3,0
48387,2024,2,2,2,3,5,0
48387,2024,5,1,1,2,2,0
48387,2024,10,1,1,2,2,0
48387,2025,2,1,1,2,2,0
48387,2025,3,1,1,2,2,0
48387,2025,10,1,1,2,2,0
48387,2025,11,2,2,3,5,0
48387,2025,12,1,1,6,6,0
48389,2015,8,2,2,6,8,0
48389,2015,12,1,1,2,2,0
48389,2016,2,2,2,3,5,0
48389,2016,3,1,1,2,2,0
48389,2016,7,2,2,4,7,0
48389,2016,11,1,1,2,2,0
48389,2017,1,1,1,4,4,0
48389,2017,2,2,2,2,4,0
48389,2017,3,2,2,5,7,0
48389,2017,6,1,1,2,2,0
48389,2017,9,1,1,2,2,0
48389,2017,11,1,1,5,5,0
48389,2018,5,2,2,6,8,0
48389,2019,8,2,2,2,4,0
48389,2020,3,1,1,2,2,0
48389,2020,7,1,1,7,7,0
48389,2020,8,2,2,4,6,0
48389,2020,10,1,1,2,2,0
48389,2020,11,1,1,3,3,0
48389,2021,6,1,1,3,3,0
48389,2021,10,1,1,3,3,0
48389,2021,11,1,1,2,2,0
48389,2021,12,3,3,6,10,0
48389,2022,3,1,1,4,4,0
48389,2022,4,1,1,4,4,0
48389,2022,5,2,2,3,5,0
48389,2022,6,1,1,2,2,0
48389,2022,7,1,1,2,2,0
48389,2023,1,1,1,2,2,0
48389,2023,6,1,1,11,11,0
48389,2023,7,2,2,7,10,0
48389,2023,8,2,2,9,11,0
48389,2023,9,3,3,8,13,0
48389,2023,11,1,1,3,3,0
48389,2023,12,1,1,2,2,0
48389,2024,2,2,2,3,5,0
48389,2024,4,2,2,2,4,0
48389,2024,5,2,2,3,5,0
48389,2024,6,1,1,2,2,0
48389,2024,7,1,1,2,2,0
48389,2024,8,1,1,5,5,0
48389,2024,10,1,1,4,4,0
48389,2024,11,1,1,2,2,0
48389,2025,2,2,2,6,8,0
48389,2025,8,2,2,3,6,0
48389,2025,10,1,1,2,2,0
48389,2025,11,2,2,4,8,0
48389,2025,12,2,2,3,5,0
48391,2015,8,1,1,2,2,0
48391,2015,10,1,1,2,2,0
48391,2016,11,1,1,2,2,0
48391,2017,1,1,1,2,2,0
48391,2017,2,2,2,3,5,0
48391,2017,12,1,1,2,2,0
48391,2020,4,1,1,2,2,0
48391,2021,12,3,3,2,6,0
48391,2022,1,1,1,2,2,0
48391,2022,12,1,1,2,2,0
48391,2023,9,1,1,2,2,0
48391,2024,11,2,2,2,4,0
48391,2024,12,1,1,3,3,0
48391,2025,5,1,1,3,3,3
48391,2025,11,1,1,2,2,0
48393,2015,1,1,1,2,2,2
48393,2015,2,1,1,4,4,4
48393,2015,10,1,1,2,2,2
48393,2015,12,1,1,4,4,4
48393,2016,1,1,1,3,3,3
48393,2016,2,1,1,4,4,4
48393,2016,10,1,1,3,3,3
48393,2016,11,1,1,2,2,2
48393,2017,1,1,1,2,2,2
48393,2017,2,2,2,3,5,5
48393,2017,3,1,1,3,3,3
48393,2017,6,1,1,2,2,2
48393,2017,12,1,1,3,3,3
48393,2018,1,1,1,2,2,2
48393,2018,3,1,1,2,2,2
48393,2018,5,2,2,3,5,5
48393,2018,7,1,1,4,4,4
48393,2019,8,2,2,3,5,5
48393,2020,3,1,1,2,2,2
48393,2020,7,1,1,5,5,5
48393,2020,10,1,1,6,6,6
48393,2021,9,1,1,3,3,3
48393,2021,10,1,1,2,2,2
48393,2021,11,1,1,2,2,2
48393,2021,12,3,3,3,9,9
48393,2022,4,1,1,2,2,2
48393,2022,5,3,3,4,9,9
48393,2022,6,1,1,4,4,4
48393,2022,7,1,1,6,6,6
48393,2023,1,1,1,2,2,2
48393,2023,6,1,1,2,2,2
48393,2023,7,2,2,2,4,4
48393,2023,8,3,3,5,12,12
48393,2023,9,2,2,5,8,8
48393,2023,11,1,1,3,3,3
48393,2023,12,1,1,2,2,2
48393,2024,2,2,2,3,5,5
48393,2024,7,1,1,2,2,2
48393,2024,8,3,3,9,13,13
48393,2024,10,2,2,5,7,7
48393,2025,2,2,2,2,4,4
48393,2025,3,1,1,5,5,5
48393,2025,8,1,1,3,3,3
48393,2025,10,1,1,3,3,3
48393,2025,11,1,1,3,3,3
48393,2025,12,1,1,6,6,6
48395,2015,1,1,1,2,2,0
48395,2015,8,1,1,2,2,0
48395,2015,10,1,1,6,6,0
48395,2015,12,1,1,2,2,0
48395,2016,3,1,1,2,2,0
48395,2016,11,1,1,2,2,0
48395,2016,12,1,1,2,2,0
48395,2017,1,1,1,4,4,0
48395,2017,2,4,4,2,8,0
48395,2017,4,1,1,2,2,0
48395,2017,11,1,1,5,5,0
48395,2018,5,2,2,6,10,0
48395,2019,9,1,1,7,7,0
48395,2019,10,2,2,6,8,0
48395,2020,3,1,1,4,4,0
48395,2020,7,1,1,4,4,0
48395,2020,8,1,1,2,2,0
48395,2020,12,1,1,2,2,0
48395,2021,2,1,1,2,2,0
48395,2021,12,3,3,9,14,14
48395,2022,1,0,1,9,1,1
48395,2022,3,1,1,3,3,0
48395,2022,5,4,4,5,11,0
48395,2022,6,3,3,5,12,0
48395,2022,7,3,3,6,13,0
48395,2022,8,1,1,2,2,0
48395,2022,11,2,2,4,6,0
48395,2022,12,1,1,6,6,0
48395,2023,1,2,2,2,4,0
48395,2023,2,1,1,3,3,0
48395,2023,3,1,1,2,2,0
48395,2023,7,3,3,4,7,0
48395,2023,8,2,3,11,24,0
48395,2023,9,2,2,9,11,0
48395,2023,10,2,2,4,6,0
48395,2023,11,1,1,2,2,0
48395,2024,2,1,1,2,2,0
48395,2024,3,1,1,2,2,0
48395,2024,9,1,1,2,2,0
48395,2024,10,3,3,7,15,0
48395,2024,11,2,2,3,5,0
48395,2024,12,1,1,3,3,0
48395,2025,2,2,2,3,5,0
48395,2025,3,2,2,4,7,0
48395,2025,4,1,1,2,2,0
48395,2025,5,2,2,4,6,0
48395,2025,10,3,3,5,10,0
48395,2025,11,1,1,7,7,0
48395,2025,12,1,1,7,7,0
48397,2015,1,1,1,3,3,3
48397,2015,8,1,1,3,3,3
48397,2015,10,1,1,4,4,4
48397,2015,12,2,2,4,8,8
48397,2016,1,1,1,3,3,0
48397,2016,3,1,1,2,2,2
48397,2016,11,2,2,3,5,5
48397,2016,12,1,1,2,2,2
48397,2017,1,2,2,3,4,4
48397,2017,2,2,3,3,6,6
48397,2017,3,1,1,5,5,5
48397,2017,11,1,1,2,2,0
48397,2017,12,1,1,3,3,0
48397,2018,5,1,1,6,6,0
48397,2018,6,1,1,2,2,0
48397,2018,7,1,1,5,5,0
48397,2019,2,1,1,3,3,0
48397,2019,9,1,1,2,2,0
48397,2019,10,2,2,3,5,0
48397,2020,3,2,2,4,6,0
48397,2020,4,1,1,2,2,0
48397,2020,12,1,1,2,2,0
48397,2021,12,4,4,5,12,0
48397,2022,1,1,1,2,2,0
48397,2022,3,1,1,3,3,0
48397,2022,6,3,3,4,8,0
48397,2022,7,2,2,4,6,0
48397,2022,11,1,1,2,2,0
48397,2022,12,1,1,3,3,0
48397,2023,1,3,3,2,6,0
48397,2023,2,1,1,2,2,0
48397,2023,7,2,2,7,4,0
48397,2023,8,3,4,7,18,0
48397,2023,9,2,2,7,9,0
48397,2023,10,1,1,2,2,0
48397,2023,11,1,1,2,2,0
48397,2024,1,1,1,2,2,0
48397,2024,2,2,2,3,5,0
48397,2024,5,1,1,2,2,0
48397,2024,10,1,1,2,2,0
48397,2024,11,1,1,2,2,0
48397,2025,3,1,1,2,2,0
48397,2025,11,2,2,5,7,0
48397,2025,12,1,1,6,6,0
48399,2015,3,1,1,2,2,0
48399,2015,10,1,1,2,2,0
48399,2015,12,1,1,2,2,0
48399,2016,8,1,1,2,2,0
48399,2016,10,1,1,2,2,0
48399,2016,11,1,1,3,3,0
48399,2017,2,1,1,2,2,0
48399,2017,3,1,1,3,3,0
48399,2017,5,1,1,3,3,0
48399,2017,11,1,1,3,3,0
48399,2018,5,1,1,2,2,0
48399,2018,6,1,1,2,2,0
48399,2018,7,1,1,6,6,0
48399,2019,8,1,1,2,2,0
48399,2019,10,2,2,3,5,0
48399,2020,3,1,1,2,2,0
48399,2020,5,1,1,3,3,0
48399,2020,7,1,1,3,3,0
48399,2020,8,2,2,4,6,0
48399,2020,9,1,1,2,2,0
48399,2020,10,1,1,2,2,0
48399,2020,12,1,1,2,2,0
48399,2021,10,1,1,2,2,0
48399,2021,11,1,1,2,2,0
48399,2021,12,3,3,6,13,0
48399,2022,3,1,1,4,4,0
48399,2022,5,3,3,4,10,0
48399,2022,6,1,1,2,2,0
48399,2022,7,2,2,5,8,0
48399,2023,1,2,2,2,4,0
48399,2023,2,1,1,2,2,0
48399,2023,6,2,2,5,8,0
48399,2023,7,2,2,4,8,0
48399,2023,8,3,3,13,18,0
48399,2023,9,2,2,10,13,0
48399,2023,11,1,1,3,3,0
48399,2024,2,2,2,3,5,0
48399,2024,6,1,1,2,2,0
48399,2024,8,2,2,5,7,0
48399,2024,10,1,1,5,5,0
48399,2024,12,2,2,3,4,0
48399,2025,1,0,1,2,1,0
48399,2025,2,2,2,3,5,0
48399,2025,3,2,2,2,4,0
48399,2025,4,1,1,3,3,0
48399,2025,9,1,1,2,2,0
48399,2025,10,2,2,3,5,0
48399,2025,11,2,2,6,8,0
48399,2025,12,1,1,7,7,0
48401,2015,1,1,1,2,2,0
48401,2015,8,1,1,2,2,0
48401,2015,10,1,1,4,4,0
48401,2015,12,2,2,5,8,0
48401,2016,3,1,1,2,2,0
48401,2016,11,2,2,4,6,0
48401,2016,12,1,1,2,2,0
48401,2017,1,1,1,3,3,0
48401,2017,2,1,1,2,2,0
48401,2017,3,1,1,2,2,0
48401,2017,10,1,1,2,2,0
48401,2017,11,1,1,4,4,0
48401,2017,12,1,1,3,3,0
48401,2018,5,2,2,6,9,0
48401,2018,6,1,1,3,3,0
48401,2018,7,1,1,2,2,0
48401,2019,9,2,2,5,7,0
48401,2019,10,1,1,6,6,0
48401,2020,3,1,1,4,4,0
48401,2020,11,1,1,3,3,0
48401,2021,12,4,4,8,16,0
48401,2022,1,0,1,8,1,0
48401,2022,3,1,1,2,2,0
48401,2022,6,2,2,4,7,0
48401,2022,7,1,1,2,2,0
48401,2022,12,1,1,3,3,0
48401,2023,1,1,1,2,2,0
48401,2023,2,2,2,2,3,0
48401,2023,3,0,1,2,1,0
48401,2023,7,1,1,6,1,0
48401,2023,8,2,3,10,20,0
48401,2023,9,1,1,3,3,0
48401,2023,10,2,2,2,4,0
48401,2023,11,1,1,2,2,0
48401,2024,2,2,2,4,6,0
48401,2024,10,2,2,7,9,0
48401,2024,12,1,1,2,2,0
48401,2025,2,1,1,4,4,0
48401,2025,3,3,3,3,7,0
48401,2025,4,2,2,2,4,0
48401,2025,5,1,1,2,2,0
48401,2025,11,1,1,7,7,0
48401,2025,12,1,1,6,6,0
48403,2015,1,1,1,3,3,0
48403,2015,3,2,2,3,5,0
48403,2015,8,2,2,2,4,0
48403,2015,10,1,1,4,4,0
48403,2015,11,1,1,2,2,0
48403,2015,12,2,2,3,6,1
48403,2016,1,1,1,3,3,0
48403,2016,2,1,1,2,2,0
48403,2016,3,1,1,2,2,0
48403,2016,4,1,1,2,2,0
48403,2016,10,1,1,3,3,0
48403,2016,11,2,2,4,6,0
48403,2016,12,1,1,3,3,0
48403,2017,1,2,2,3,5,0
48403,2017,2,4,5,3,9,0
48403,2017,3,2,2,3,6,0
48403,2017,10,1,1,2,2,0
48403,2017,11,2,2,6,8,0
48403,2018,2,2,2,2,4,0
48403,2018,3,2,2,2,4,0
48403,2018,5,2,2,4,6,0
48403,2018,6,1,1,2,2,0
48403,2018,7,1,1,2,2,0
48403,2019,9,1,1,5,5,0
48403,2019,10,1,1,6,6,0
48403,2019,12,1,1,2,2,0
48403,2020,3,1,1,4,4,0
48403,2020,12,1,1,2,2,0
48403,2021,2,1,1,2,2,0
48403,2021,12,4,4,9,19,0
48403,2022,1,0,1,9,1,1
48403,2022,2,1,1,2,2,0
48403,2022,3,1,1,4,4,0
48403,2022,4,1,1,2,2,0
48403,2022,5,2,2,5,7,0
48403,2022,6,2,2,6,8,0
48403,2022,7,2,2,6,9,0
48403,2022,11,2,2,4,6,0
48403,2022,12,1,1,6,6,0
48403,2023,1,2,2,2,4,0
48403,2023,2,2,2,4,5,0
48403,2023,3,1,2,4,3,0
48403,2023,6,1,1,8,7,0
48403,2023,7,3,4,9,10,0
48403,2023,8,2,3,11,24,0
48403,2023,9,2,2,3,5,0
48403,2023,10,2,2,2,4,0
48403,2023,11,1,1,3,3,0
48403,2024,2,1,1,3,3,0
48403,2024,3,1,1,2,2,0
48403,2024,5,1,1,2,2,0
48403,2025,2,1,1,5,5,0
48403,2025,3,2,2,2,4,0
48403,2025,4,2,2,3,5,0
48403,2025,10,2,2,2,4,0
48403,2025,11,2,2,2,4,0
48405,2015,1,1,1,2,2,2
48405,2015,8,1,1,8,8,0
48405,2015,11,2,2,2,4,0
48405,2015,12,3,3,5,11,0
48405,2016,2,1,1,2,2,0
48405,2016,11,1,1,2,2,0
48405,2016,12,2,2,4,7,0
48405,2017,1,1,1,3,3,0
48405,2017,2,3,3,3,7,0
48405,2017,3,1,1,3,3,1
48405,2017,10,2,2,3,5,1
48405,2017,11,1,1,6,6,0
48405,2017,12,2,2,3,6,0
48405,2018,2,3,3,3,6,0
48405,2018,3,2,3,3,7,0
48405,2018,5,4,4,8,17,0
48405,2018,6,1,2,7,6,0
48405,2018,7,2,2,5,8,0
48405,2018,11,1,1,3,3,1
48405,2019,10,1,1,7,7,0
48405,2020,3,1,1,3,3,0
48405,2021,12,4,4,7,15,0
48405,2022,1,1,2,7,4,0
48405,2022,2,1,1,2,2,0
48405,2022,3,1,1,4,4,0
48405,2022,6,2,2,6,8,0
48405,2022,7,3,3,6,13,0
48405,2022,11,2,2,3,5,0
48405,2022,12,1,1,6,6,0
48405,2023,2,1,1,2,2,0
48405,2023,3,1,1,2,2,0
48405,2023,6,1,1,3,3,0
48405,2023,7,3,3,19,10,0
48405,2023,8,1,2,19,26,0
48405,2023,9,2,2,3,5,1
48405,2023,10,1,1,3,3,0
48405,2024,2,1,1,3,3,0
48405,2024,3,1,1,2,2,0
48405,2024,10,1,1,2,2,0
48405,2024,12,1,1,4,4,0
48405,2025,2,1,1,6,6,0
48405,2025,3,2,2,4,6,0
48405,2025,5,1,1,2,2,0
48405,2025,10,2,2,6,8,1
48405,2025,11,1,1,5,5,0
48407,2015,1,1,1,2,2,2
48407,2015,10,1,1,4,4,4
48407,2015,12,2,2,2,4,4
48407,2016,3,1,1,3,3,3
48407,2016,11,1,1,3,3,3
48407,2017,1,1,1,3,3,3
48407,2017,2,3,3,2,6,6
48407,2017,3,2,2,5,7,7
48407,2017,11,1,1,5,5,5
48407,2018,5,2,2,6,9,9
48407,2019,9,1,1,4,4,4
48407,2019,10,1,1,6,6,6
48407,2020,3,1,1,4,4,4
48407,2021,12,3,3,8,13,13
48407,2022,1,0,1,8,1,1
48407,2022,3,1,1,4,4,4
48407,2022,5,3,3,6,11,11
48407,2022,6,2,2,9,11,11
48407,2022,7,2,2,6,10,10
48407,2022,11,1,1,3,3,3
48407,2022,12,1,1,4,4,4
48407,2023,2,2,2,3,5,5
48407,2023,3,0,1,3,1,1
48407,2023,6,1,1,3,3,3
48407,2023,7,2,2,17,7,7
48407,2023,8,2,3,17,25,25
48407,2023,9,1,1,9,9,9
48407,2023,10,1,1,2,2,2
48407,2023,11,1,1,2,2,2
48407,2024,2,1,1,3,3,3
48407,2024,5,1,1,3,3,3
48407,2024,10,2,2,4,8,8
48407,2024,12,1,1,2,2,2
48407,2025,2,1,1,6,6,6
48407,2025,3,2,2,4,6,6
48407,2025,5,1,1,3,3,3
48407,2025,10,2,2,3,6,6
48407,2025,11,2,2,5,7,7
48407,2025,12,2,2,3,5,5
48409,2015,10,2,2,2,4,0
48409,2016,11,1,1,2,2,0
48409,2017,1,1,1,2,2,0
48409,2017,2,2,2,4,6,0
48409,2017,5,2,2,2,4,0
48409,2017,6,1,1,3,3,0
48409,2017,11,1,1,4,4,0
48409,2017,12,1,1,2,2,0
48409,2018,5,1,1,4,4,0
48409,2019,4,1,1,2,2,0
48409,2020,4,1,1,3,3,3
48409,2020,5,1,1,2,2,1
48409,2020,10,1,1,2,2,0
48409,2021,1,1,1,2,2,0
48409,2021,9,2,2,2,4,0
48409,2021,12,2,2,2,4,0
48409,2022,3,1,1,2,2,0
48409,2022,5,2,2,3,6,0
48409,2022,6,2,2,3,5,0
48409,2022,7,1,1,3,3,0
48409,2022,10,1,1,2,2,0
48409,2023,1,1,1,2,2,0
48409,2023,2,2,2,2,3,0
48409,2023,3,2,3,2,5,0
48409,2023,6,2,2,2,4,0
48409,2023,7,3,3,4,8,0
48409,2023,8,2,3,22,16,8
48409,2023,9,1,2,22,21,0
48409,2023,10,1,1,2,2,0
48409,2024,2,1,1,2,2,0
48409,2024,3,1,1,2,2,0
48409,2024,5,4,4,4,13,0
48409,2024,8,1,1,4,4,0
48409,2024,10,3,3,3,9,0
48409,2024,12,1,1,3,3,0
48409,2025,3,2,2,3,5,0
48409,2025,7,1,1,2,2,0
48409,2025,8,1,1,2,2,0
48409,2025,9,1,1,3,3,0
48409,2025,10,1,1,2,2,0
48409,2025,11,3,3,4,10,4
48409,2025,12,2,2,4,6,0
48411,2015,8,1,1,3,3,0
48411,2015,10,1,1,5,5,0
48411,2015,12,1,1,2,2,0
48411,2016,1,1,1,2,2,0
48411,2016,11,1,1,2,2,0
48411,2017,2,1,1,2,2,0
48411,2017,11,1,1,5,5,0
48411,2018,5,1,1,6,6,0
48411,2018,6,1,1,2,2,0
48411,2018,7,1,1,7,7,0
48411,2019,8,1,1,2,2,0
48411,2019,10,1,1,6,6,0
48411,2019,12,1,1,2,2,0
48411,2020,3,1,1,2,2,0
48411,2020,5,1,1,2,2,0
48411,2020,7,1,1,2,2,0
48411,2020,8,2,2,4,6,0
48411,2021,12,4,4,9,15,0
48411,2022,1,0,1,9,1,0
48411,2022,3,1,1,3,3,0
48411,2022,5,2,2,8,11,0
48411,2022,6,2,2,3,6,0
48411,2022,7,2,2,6,8,0
48411,2023,1,2,2,2,4,0
48411,2023,2,1,1,2,2,0
48411,2023,6,2,2,6,11,0
48411,2023,7,2,2,12,14,0
48411,2023,8,3,3,14,22,0
48411,2023,9,1,1,10,10,0
48411,2023,11,1,1,2,2,0
48411,2024,2,2,2,3,5,0
48411,2024,8,1,1,4,4,0
48411,2024,10,1,1,6,6,0
48411,2025,2,3,3,3,7,0
48411,2025,3,2,2,4,7,0
48411,2025,5,1,1,2,2,0
48411,2025,11,1,1,4,4,0
48411,2025,12,1,1,6,6,0
48413,2015,1,1,1,2,2,0
48413,2015,8,2,2,3,5,0
48413,2015,10,2,2,3,5,1
48413,2016,10,1,1,3,3,0
48413,2016,11,1,1,3,3,0
48413,2017,1,1,1,2,2,0
48413,2017,2,1,1,2,2,0
48413,2017,9,1,1,2,2,0
48413,2017,11,1,1,6,6,0
48413,2018,3,1,1,2,2,0
48413,2018,5,1,1,2,2,0
48413,2018,6,2,2,2,4,0
48413,2018,7,1,1,5,5,0
48413,2019,4,1,1,2,2,0
48413,2019,8,1,1,2,2,0
48413,2019,10,2,2,3,5,0
48413,2019,12,1,1,2,2,0
48413,2020,3,1,1,3,3,0
48413,2020,7,1,1,2,2,0
48413,2020,8,2,2,3,5,0
48413,2020,9,1,1,2,2,0
48413,2020,10,1,1,2,2,0
48413,2021,12,2,2,5,9,0
48413,2022,1,1,1,2,2,0
48413,2022,3,1,1,3,3,0
48413,2022,4,1,1,2,2,0
48413,2022,5,1,1,4,4,0
48413,2022,7,1,1,2,2,0
48413,2023,1,2,2,2,4,0
48413,2023,6,1,1,16,16,0
48413,2023,7,2,2,4,6,0
48413,2023,8,2,2,11,14,0
48413,2023,9,1,1,7,7,0
48413,2023,11,1,1,2,2,0
48413,2024,2,2,2,3,5,0
48413,2024,5,1,1,4,4,0
48413,2024,6,1,1,2,2,0
48413,2024,8,2,2,4,6,0
48413,2024,10,1,1,2,2,0
48413,2024,12,2,2,2,4,0
48413,2025,2,2,2,3,6,0
48413,2025,3,1,1,2,2,0
48413,2025,11,3,3,4,8,0
48413,2025,12,1,1,5,5,0
48415,2015,8,1,1,2,2,0
48415,2015,12,1,1,2,2,0
48415,2016,1,1,1,2,2,0
48415,2016,2,1,1,2,2,0
48415,2016,10,1,1,3,3,0
48415,2017,2,1,1,2,2,0
48415,2017,3,1,1,3,3,0
48415,2017,5,1,1,2,2,0
48415,2017,6,1,1,2,2,0
48415,2017,9,1,1,2,2,0
48415,2018,5,2,2,3,5,0
48415,2018,6,1,1,2,2,0
48415,2018,7,1,1,4,4,0
48415,2019,2,1,1,2,2,0
48415,2019,6,1,1,2,2,0
48415,2019,7,2,2,2,4,0
48415,2019,8,3,3,8,15,0
48415,2019,10,1,1,2,2,0
48415,2020,3,1,1,3,3,0
48415,2020,5,1,1,2,2,0
48415,2020,7,1,1,9,9,0
48415,2020,8,2,2,5,8,0
48415,2020,10,2,2,2,4,0
48415,2020,12,1,1,2,2,0
48415,2021,4,1,1,2,2,0
48415,2021,9,1,1,2,2,0
48415,2021,10,1,1,3,3,0
48415,2021,12,4,4,5,13,0
48415,2022,3,1,1,4,4,0
48415,2022,5,2,2,7,10,0
48415,2022,6,1,1,3,3,0
48415,2022,7,1,1,3,3,0
48415,2022,8,1,1,3,3,0
48415,2023,6,2,2,6,8,0
48415,2023,7,2,2,3,6,0
48415,2023,8,2,2,12,17,0
48415,2023,9,1,1,10,10,0
48415,2023,11,1,1,3,3,0
48415,2024,2,1,1,3,3,0
48415,2024,4,1,1,2,2,0
48415,2024,7,1,1,3,3,0
48415,2024,8,2,2,9,11,0
48415,2024,10,1,1,4,4,0
48415,2025,2,1,1,3,3,0
48415,2025,3,1,1,2,2,0
48415,2025,5,1,1,2,2,0
48415,2025,11,3,3,3,8,0
48415,2025,12,1,1,4,4,0
48417,2015,1,1,1,2,2,0
48417,2015,3,2,2,2,4,0
48417,2015,10,1,1,2,2,0
48417,2016,1,1,1,2,2,0
48417,2016,2,1,1,2,2,0
48417,2016,10,1,1,2,2,0
48417,2016,11,1,1,3,3,0
48417,2017,2,2,2,2,4,0
48417,2017,3,1,1,3,3,0
48417,2017,5,1,1,2,2,0
48417,2017,11,2,2,2,4,0
48417,2018,2,1,1,2,2,0
48417,2018,5,2,2,5,5,0
48417,2018,6,0,1,5,3,0
48417,2018,7,1,1,4,4,0
48417,2019,10,2,2,4,6,0
48417,2020,3,1,1,2,2,0
48417,2020,5,2,2,3,5,0
48417,2020,7,1,1,2,2,0
48417,2020,8,2,2,5,7,0
48417,2020,10,1,1,2,2,0
48417,2020,12,1,1,2,2,0
48417,2021,10,1,1,4,4,0
48417,2021,11,1,1,2,2,0
48417,2021,12,4,4,4,12,0
48417,2022,3,1,1,3,3,0
48417,2022,4,1,1,2,2,0
48417,2022,5,3,3,4,9,0
48417,2022,6,2,2,2,4,0
48417,2022,7,3,3,5,11,0
48417,2022,8,1,1,3,3,0
48417,2023,1,2,2,3,5,0
48417,2023,2,1,1,2,2,0
48417,2023,6,2,2,6,8,0
48417,2023,7,3,3,4,9,0
48417,2023,8,3,3,14,23,0
48417,2023,9,1,1,10,10,0
48417,2023,10,2,2,3,5,0
48417,2023,11,1,1,3,3,0
48417,2024,2,2,2,3,5,0
48417,2024,5,1,1,2,2,0
48417,2024,6,1,1,3,3,0
48417,2024,8,3,3,9,14,0
48417,2024,10,2,2,5,7,0
48417,2025,2,2,2,2,4,0
48417,2025,9,1,1,2,2,0
48417,2025,10,1,1,3,3,0
48417,2025,11,3,3,3,8,0
48417,2025,12,1,1,7,7,0
48419,2015,8,1,1,2,2,0
48419,2015,10,1,1,2,2,0
48419,2015,12,2,2,5,7,0
48419,2016,3,1,1,2,2,0
48419,2016,11,1,1,4,4,0
48419,2016,12,1,1,3,3,0
48419,2017,1,1,1,2,2,0
48419,2017,2,3,3,2,6,0
48419,2017,3,1,1,2,2,0
48419,2017,10,1,1,2,2,0
48419,2017,11,1,1,5,5,0
48419,2018,3,2,2,2,4,0
48419,2018,5,2,2,3,5,0
48419,2018,7,2,2,3,5,0
48419,2019,4,1,1,2,2,0
48419,2019,10,1,1,7,7,0
48419,2020,3,1,1,4,4,4
48419,2021,12,2,2,8,10,10
48419,2022,1,0,1,8,1,1
48419,2022,3,1,1,2,2,2
48419,2022,5,1,1,4,4,4
48419,2022,6,1,1,5,5,5
48419,2022,7,2,2,5,7,7
48419,2022,12,1,1,3,3,3
48419,2023,2,1,1,2,2,2
48419,2023,6,1,1,2,2,2
48419,2023,8,4,4,5,18,18
48419,2023,9,1,1,3,3,3
48419,2023,10,1,1,2,2,2
