county_fips,year,classified_dates,events_started
48125,2018,47,18
48125,2019,52,19
48125,2020,69,28
48125,2021,46,16
48125,2022,45,15
48125,2023,54,22
48125,2024,64,21
48125,2025,78,25
48127,2015,24,8
48127,2016,64,17
48127,2017,68,24
48127,2018,32,11
48127,2019,52,19
48127,2020,62,23
48127,2021,46,15
48127,2022,47,17
48127,2023,77,19
48127,2024,67,20
48127,2025,90,23
48129,2015,60,19
48129,2016,67,25
48129,2017,60,24
48129,2018,51,16
48129,2019,34,12
48129,2020,58,24
48129,2021,50,16
48129,2022,50,17
48129,2023,79,25
48129,2024,77,25
48129,2025,72,23
48131,2015,37,10
48131,2016,26,7
48131,2017,67,19
48131,2018,30,11
48131,2019,39,14
48131,2020,48,18
48131,2021,57,18
48131,2022,71,24
48131,2023,130,25
48131,2024,102,25
48131,2025,128,31
48133,2015,50,14
48133,2016,74,16
48133,2017,73,23
48133,2018,42,15
48133,2019,49,16
48133,2020,64,22
48133,2021,60,13
48133,2022,64,22
48133,2023,71,22
48133,2024,96,24
48133,2025,76,22
48135,2015,34,12
48135,2016,50,14
48135,2017,61,20
48135,2018,30,13
48135,2019,42,16
48135,2020,33,12
48135,2021,57,16
48135,2022,27,12
48135,2023,40,15
48135,2024,40,16
48135,2025,44,12
48137,2015,25,7
48137,2016,44,13
48137,2017,68,18
48137,2018,18,8
48137,2019,22,10
48137,2020,26,10
48137,2021,33,9
48137,2022,29,10
48137,2023,41,13
48137,2024,66,21
48137,2025,81,22
48139,2015,35,10
48139,2016,56,15
48139,2017,49,17
48139,2018,18,6
48139,2019,45,18
48139,2020,65,24
48139,2021,61,16
48139,2022,63,23
48139,2023,47,17
48139,2024,80,22
48139,2025,68,18
48141,2015,13,5
48141,2016,34,9
48141,2017,97,24
48141,2018,53,18
48141,2019,45,16
48141,2020,46,12
48141,2021,64,20
48141,2022,50,18
48141,2023,73,23
48141,2024,74,23
48141,2025,68,17
48143,2015,49,13
48143,2016,94,26
48143,2017,66,20
48143,2018,46,20
48143,2019,54,18
48143,2020,61,20
48143,2021,64,16
48143,2022,78,27
48143,2023,64,23
48143,2024,86,25
48143,2025,81,27
48145,2015,43,16
48145,2016,72,18
48145,2017,53,18
48145,2018,17,6
48145,2019,30,10
48145,2020,44,18
48145,2021,52,12
48145,2022,49,16
48145,2023,59,19
48145,2024,106,26
48145,2025,65,16
48147,2015,82,19
48147,2016,101,25
48147,2017,44,16
48147,2018,27,9
48147,2019,49,16
48147,2020,52,19
48147,2021,52,13
48147,2022,46,16
48147,2023,51,16
48147,2024,114,31
48147,2025,70,17
48149,2015,26,7
48149,2016,59,14
48149,2017,75,23
48149,2018,11,5
48149,2019,43,11
48149,2020,58,19
48149,2021,65,19
48149,2022,85,27
48149,2023,64,19
48149,2024,77,20
48149,2025,96,25
48151,2015,55,19
48151,2016,64,18
48151,2017,67,26
48151,2018,37,15
48151,2019,40,14
48151,2020,60,23
48151,2021,40,10
48151,2022,26,12
48151,2023,44,17
48151,2024,44,13
48151,2025,42,13
48153,2015,43,16
48153,2016,54,18
48153,2017,64,25
48153,2018,42,18
48153,2019,41,14
48153,2020,58,24
48153,2021,38,12
48153,2022,42,15
48153,2023,49,18
48153,2024,61,21
48153,2025,54,19
48155,2015,66,19
48155,2016,86,21
48155,2017,76,25
48155,2018,46,17
48155,2019,52,18
48155,2020,80,28
48155,2021,55,15
48155,2022,61,20
48155,2023,73,23
48155,2024,86,26
48155,2025,87,24
48157,2015,64,14
48157,2016,54,15
48157,2017,81,23
48157,2018,80,20
48157,2019,32,12
48157,2020,51,17
48157,2021,58,15
48157,2022,73,23
48157,2023,122,22
48157,2024,103,27
48157,2025,93,24
48159,2015,67,20
48159,2016,111,28
48159,2017,64,23
48159,2018,55,17
48159,2019,51,16
48159,2020,52,19
48159,2021,55,16
48159,2022,72,29
48159,2023,78,23
48159,2024,57,18
48159,2025,62,16
48161,2015,31,9
48161,2016,54,15
48161,2017,48,16
48161,2018,17,6
48161,2019,25,6
48161,2020,44,15
48161,2021,41,10
48161,2022,44,15
48161,2023,65,18
48161,2024,83,22
48161,2025,70,17
48163,2015,59,15
48163,2016,58,16
48163,2017,52,15
48163,2018,11,5
48163,2019,2,1
48163,2020,7,3
48163,2021,27,7
48163,2022,12,5
48163,2023,38,9
48163,2024,36,11
48163,2025,30,5
48165,2015,58,19
48165,2016,31,8
48165,2017,53,16
48165,2018,35,12
48165,2019,41,13
48165,2020,37,14
48165,2021,50,13
48165,2022,33,13
48165,2023,38,14
48165,2024,45,16
48165,2025,69,20
48167,2015,87,24
48167,2016,77,23
48167,2017,126,29
48167,2018,122,24
48167,2019,110,26
48167,2020,119,31
48167,2021,95,25
48167,2022,130,30
48167,2023,146,28
48167,2024,118,31
48167,2025,112,30
48169,2015,64,19
48169,2016,75,21
48169,2017,90,34
48169,2018,57,21
48169,2019,60,18
48169,2020,71,30
48169,2021,64,22
48169,2022,42,17
48169,2023,69,26
48169,2024,64,23
48169,2025,76,24
48171,2015,28,8
48171,2016,37,9
48171,2017,47,17
48171,2018,8,4
48171,2019,28,12
48171,2020,44,17
48171,2021,38,10
48171,2022,32,9
48171,2023,45,14
48171,2024,49,15
48171,2025,59,15
48173,2015,60,18
48173,2016,60,14
48173,2017,60,21
48173,2018,35,14
48173,2019,41,14
48173,2020,35,17
48173,2021,51,14
48173,2022,37,14
48173,2023,45,16
48173,2024,69,21
48173,2025,69,19
48175,2015,14,4
48175,2016,34,9
48175,2017,29,9
48175,2018,8,4
48175,2019,11,5
48175,2020,22,10
48175,2021,15,4
48175,2022,18,8
48175,2023,54,14
48175,2024,26,8
48175,2025,47,13
48177,2015,34,12
48177,2016,54,14
48177,2017,77,21
48177,2018,26,10
48177,2019,52,16
48177,2020,71,24
48177,2021,46,11
48177,2022,91,26
48177,2023,102,22
48177,2024,100,25
48177,2025,115,26
48179,2015,71,23
48179,2016,63,21
48179,2017,64,24
48179,2018,53,21
48179,2019,60,20
48179,2020,64,22
48179,2021,47,17
48179,2022,60,23
48179,2023,90,27
48179,2024,104,34
48179,2025,78,25
48181,2015,85,24
48181,2016,96,26
48181,2017,58,21
48181,2018,42,13
48181,2019,37,12
48181,2020,54,20
48181,2021,51,11
48181,2022,58,20
48181,2023,83,28
48181,2024,85,23
48181,2025,67,21
48183,2015,66,21
48183,2016,79,19
48183,2017,74,23
48183,2018,58,14
48183,2019,69,15
48183,2020,51,16
48183,2021,41,10
48183,2022,78,23
48183,2023,87,25
48183,2024,105,28
48183,2025,76,17
48185,2015,51,19
48185,2016,93,20
48185,2017,71,20
48185,2018,41,15
48185,2019,51,16
48185,2020,60,20
48185,2021,53,13
48185,2022,65,22
48185,2023,86,22
48185,2024,112,27
48185,2025,87,22
48187,2015,37,10
48187,2016,65,12
48187,2017,97,21
48187,2018,39,15
48187,2019,53,14
48187,2020,98,30
48187,2021,65,21
48187,2022,120,33
48187,2023,114,21
48187,2024,104,24
48187,2025,87,20
48189,2015,73,23
48189,2016,72,26
48189,2017,79,29
48189,2018,55,22
48189,2019,60,20
48189,2020,61,25
48189,2021,59,21
48189,2022,52,19
48189,2023,58,19
48189,2024,77,25
48189,2025,78,29
48191,2015,71,22
48191,2016,71,21
48191,2017,69,27
48191,2018,49,20
48191,2019,48,18
48191,2020,74,29
48191,2021,57,20
48191,2022,56,20
48191,2023,61,21
48191,2024,66,23
48191,2025,65,22
48193,2015,39,13
48193,2016,70,17
48193,2017,65,23
48193,2018,27,10
48193,2019,42,15
48193,2020,48,19
48193,2021,56,13
48193,2022,72,19
48193,2023,79,21
48193,2024,106,30
48193,2025,73,22
48195,2015,57,21
48195,2016,71,28
48195,2017,59,21
48195,2018,59,23
48195,2019,60,23
48195,2020,70,22
48195,2021,83,31
48195,2022,69,25
48195,2023,80,26
48195,2024,95,27
48195,2025,80,27
48197,2015,48,15
48197,2016,71,18
48197,2017,59,20
48197,2018,34,13
48197,2019,34,11
48197,2020,70,25
48197,2021,52,14
48197,2022,52,19
48197,2023,63,21
48197,2024,58,19
48197,2025,69,19
48199,2015,94,22
48199,2016,99,29
48199,2017,80,22
48199,2018,64,13
48199,2019,36,12
48199,2020,57,20
48199,2021,101,26
48199,2022,130,28
48199,2023,190,28
48199,2024,127,34
48199,2025,116,26
48201,2015,77,18
48201,2016,108,24
48201,2017,100,30
48201,2018,75,22
48201,2019,65,18
48201,2020,74,24
48201,2021,82,22
48201,2022,86,26
48201,2023,126,27
48201,2024,112,29
48201,2025,78,22
48203,2015,70,20
48203,2016,78,23
48203,2017,83,23
48203,2018,74,16
48203,2019,67,15
48203,2020,53,17
48203,2021,62,17
48203,2022,95,22
48203,2023,111,28
48203,2024,114,27
48203,2025,119,30
48205,2015,65,20
48205,2016,110,29
48205,2017,96,31
48205,2018,71,24
48205,2019,120,34
48205,2020,100,26
48205,2021,96,26
48205,2022,71,22
48205,2023,87,23
48205,2024,109,29
48205,2025,103,28
48207,2015,70,21
48207,2016,75,17
48207,2017,63,23
48207,2018,31,12
