county_fips,year,month,classified_dates
48107,2025,8,2
48111,2015,7,5
48111,2015,9,4
48111,2016,7,7
48111,2016,9,3
48111,2017,6,9
48111,2017,7,6
48111,2017,9,2
48111,2018,7,3
48111,2019,8,4
48111,2020,6,2
48111,2020,7,6
48111,2020,8,2
48111,2020,9,2
48111,2021,6,2
48111,2021,8,3
48111,2021,9,2
48111,2022,6,3
48111,2022,7,4
48111,2022,8,2
48111,2022,9,2
48111,2023,6,2
48111,2023,7,7
48111,2023,8,7
48111,2023,9,5
48111,2024,6,7
48111,2024,8,13
48111,2024,9,2
48113,2019,9,3
48113,2023,9,6
48113,2024,6,3
48115,2015,9,2
48115,2016,7,5
48115,2017,6,1
48115,2017,7,3
48115,2017,9,3
48115,2018,6,2
48115,2019,8,2
48115,2022,7,2
48115,2023,7,2
48115,2023,8,4
48115,2023,9,2
48115,2024,9,3
48117,2015,9,5
48117,2016,7,3
48117,2017,6,2
48117,2017,7,2
48117,2017,9,3
48117,2018,7,3
48117,2019,7,4
48117,2019,8,9
48117,2019,9,2
48117,2020,6,2
48117,2020,7,6
48117,2020,8,3
48117,2020,9,2
48117,2022,6,3
48117,2022,7,2
48117,2022,8,2
48117,2023,6,3
48117,2023,7,6
48117,2023,8,4
48117,2023,9,5
48117,2024,7,2
48117,2024,8,7
48117,2025,8,4
48119,2016,8,2
48119,2018,9,3
48119,2019,6,3
48119,2019,9,3
48119,2020,8,2
48119,2023,6,4
48119,2023,7,2
48119,2023,9,5
48119,2024,6,6
48119,2024,7,4
48119,2024,9,2
48121,2016,7,2
48121,2016,9,3
48121,2019,9,3
48121,2020,8,2
48121,2021,6,2
48121,2022,6,2
48121,2022,7,2
48121,2023,6,4
48121,2023,7,3
48121,2023,8,7
48121,2023,9,9
48121,2024,6,5
48121,2024,7,4
48123,2015,6,4
48123,2015,7,6
48123,2015,8,5
48123,2016,7,2
48123,2016,8,8
48123,2016,9,5
48123,2017,6,2
48123,2017,7,2
48123,2017,8,4
48123,2018,6,6
48123,2018,8,2
48123,2018,9,2
48123,2019,8,5
48123,2019,9,2
48123,2020,8,12
48123,2021,6,2
48123,2021,7,2
48123,2022,6,7
48123,2022,7,5
48123,2023,6,8
48123,2023,7,14
48123,2023,8,13
48123,2023,9,12
48123,2024,6,15
48123,2024,7,11
48123,2024,8,4
48123,2024,9,10
48123,2025,6,8
48123,2025,8,13
48123,2025,9,12
48125,2015,8,2
48125,2016,7,5
48125,2017,6,1
48125,2017,7,1
48125,2017,9,3
48125,2018,6,2
48125,2018,8,2
48125,2019,7,2
48125,2019,8,6
48125,2020,8,3
48125,2020,9,2
48125,2022,7,2
48125,2022,8,2
48125,2023,6,2
48125,2023,7,5
48125,2023,8,3
48125,2023,9,2
48125,2024,6,2
48125,2024,8,3
48125,2025,8,2
48127,2016,7,3
48127,2017,6,2
48127,2018,8,4
48127,2019,6,3
48127,2019,8,2
48127,2019,9,3
48127,2020,8,3
48127,2023,7,5
48127,2023,8,7
48127,2023,9,2
48127,2024,8,2
48127,2025,6,4
48127,2025,9,2
48129,2015,8,2
48129,2015,9,2
48129,2022,6,2
48129,2023,6,2
48129,2023,7,3
48129,2023,9,2
48129,2024,9,3
48131,2015,9,4
48131,2019,6,2
48131,2019,8,2
48131,2020,8,3
48131,2020,9,2
48131,2022,7,7
48131,2022,9,2
48131,2023,6,7
48131,2023,7,2
48131,2023,8,12
48131,2023,9,8
48131,2024,6,3
48131,2024,8,7
48131,2024,9,4
48131,2025,6,2
48131,2025,8,2
48131,2025,9,5
48133,2016,6,5
48133,2016,7,6
48133,2016,9,3
48133,2017,6,1
48133,2017,7,1
48133,2017,9,3
48133,2019,6,2
48133,2019,8,2
48133,2019,9,3
48133,2020,9,2
48133,2021,6,2
48133,2022,6,3
48133,2022,7,3
48133,2022,9,2
48133,2023,6,5
48133,2023,7,4
48133,2023,8,11
48133,2023,9,11
48133,2024,6,2
48133,2024,8,2
48133,2024,9,8
48135,2015,9,2
48135,2017,6,2
48135,2019,8,7
48135,2020,7,2
48135,2023,6,6
48135,2023,7,5
48135,2023,8,8
48135,2023,9,4
48135,2024,9,2
48137,2017,6,2
48137,2017,9,5
48137,2023,6,2
48137,2023,9,2
48137,2024,6,2
48137,2025,9,4
48139,2016,9,3
48139,2019,7,2
48139,2019,8,2
48139,2019,9,2
48139,2020,8,3
48139,2020,9,1
48139,2021,6,4
48139,2022,7,13
48139,2023,9,6
48139,2024,6,7
48139,2024,7,4
48139,2024,9,3
48141,2017,6,2
48141,2019,8,3
48141,2020,6,4
48141,2020,8,5
48141,2022,6,3
48141,2022,7,2
48141,2023,7,6
48141,2023,8,6
48141,2023,9,9
48141,2024,6,6
48141,2024,7,3
48141,2024,8,4
48141,2024,9,2
48143,2016,6,6
48143,2016,7,2
48143,2016,9,7
48143,2017,9,2
48143,2018,6,2
48143,2018,7,2
48143,2019,6,2
48143,2019,9,5
48143,2020,8,2
48143,2021,6,5
48143,2022,6,5
48143,2022,7,9
48143,2022,9,4
48143,2023,6,4
48143,2023,7,5
48143,2023,8,16
48143,2023,9,7
48143,2024,6,6
48145,2016,7,12
48145,2019,6,2
48145,2019,9,3
48145,2023,8,11
48145,2023,9,3
48145,2024,6,13
48145,2024,7,4
48145,2024,8,2
48147,2015,6,3
48147,2015,7,2
48147,2015,8,4
48147,2016,6,2
48147,2016,7,6
48147,2016,8,2
48147,2016,9,3
48147,2018,9,2
48147,2019,7,2
48147,2019,9,3
48147,2020,6,3
48147,2020,8,2
48147,2021,6,4
48147,2023,9,4
48147,2024,6,12
48147,2024,7,5
48147,2024,8,2
48147,2024,9,3
48149,2016,9,3
48149,2019,8,2
48149,2019,9,4
48149,2020,8,7
48149,2020,9,1
48149,2021,6,6
48149,2022,6,3
48149,2022,7,3
48149,2023,7,4
48149,2023,8,7
48149,2023,9,10
48151,2015,8,2
48151,2016,7,2
48151,2016,9,2
48151,2017,8,2
48151,2019,8,2
48151,2020,8,3
48151,2022,7,2
48151,2023,7,3
48153,2016,7,2
48153,2020,8,4
48153,2022,6,2
48153,2022,8,2
48153,2023,7,3
48153,2023,8,3
48153,2024,6,2
48153,2024,8,2
48153,2024,9,5
48155,2015,8,2
48155,2015,9,2
48155,2016,7,7
48155,2016,8,2
48155,2016,9,2
48155,2017,6,1
48155,2017,7,1
48155,2018,6,2
48155,2019,7,2
48155,2019,8,4
48155,2019,9,5
48155,2020,8,5
48155,2021,6,2
48155,2022,6,5
48155,2022,7,2
48155,2023,6,5
48155,2023,7,5
48155,2023,8,3
48155,2023,9,6
48155,2024,6,2
48155,2024,8,4
48155,2024,9,6
48157,2020,8,4
48157,2021,6,2
48157,2022,7,5
48157,2023,6,5
48157,2023,7,2
48157,2023,8,18
48157,2023,9,10
48157,2024,6,2
48157,2024,8,7
48157,2024,9,3
48159,2016,7,12
48159,2016,8,7
48159,2016,9,2
48159,2018,7,2
48159,2018,9,4
48159,2019,6,2
48159,2019,9,4
48159,2020,7,2
48159,2020,9,2
48159,2022,8,4
48159,2023,6,2
48159,2023,7,3
48159,2023,8,4
48159,2023,9,2
48159,2024,8,2
48159,2025,8,2
48161,2016,7,2
48161,2019,9,2
48161,2023,9,3
48161,2024,6,4
48161,2024,7,3
48163,2015,8,4
48163,2015,9,8
48163,2016,7,9
48163,2016,8,4
48165,2015,9,4
48165,2019,8,4
48165,2020,7,5
48165,2021,6,3
48165,2023,7,5
48165,2023,8,3
48165,2023,9,2
48165,2025,8,2
48167,2016,9,3
48167,2017,6,2
48167,2018,6,5
48167,2019,6,8
48167,2019,8,2
48167,2019,9,3
48167,2020,8,4
48167,2020,9,6
48167,2021,6,6
48167,2021,7,2
48167,2021,8,2
48167,2021,9,2
48167,2022,6,19
48167,2022,7,9
48167,2022,8,5
48167,2023,7,20
48167,2023,9,4
48167,2024,7,5
48167,2024,8,9
48167,2024,9,2
48169,2015,8,7
48169,2016,7,12
48169,2016,9,2
48169,2017,6,1
48169,2017,7,3
48169,2017,9,2
48169,2018,6,4
48169,2018,7,2
48169,2018,8,2
48169,2019,6,2
48169,2019,7,2
48169,2019,8,7
48169,2019,9,4
48169,2020,7,3
48169,2020,8,2
48169,2021,6,2
48169,2022,7,2
48169,2022,8,2
48169,2023,6,3
48169,2023,7,6
48169,2023,8,6
48169,2023,9,5
48169,2024,8,3
48169,2025,9,3
48171,2019,6,2
48171,2019,8,2
48171,2019,9,4
48171,2020,8,3
48171,2020,9,1
48171,2022,6,3
48171,2022,7,4
48171,2023,7,3
48171,2023,8,7
48171,2023,9,6
48171,2024,6,2
48171,2024,8,2
48173,2015,9,2
48173,2017,9,2
48173,2019,8,5
48173,2020,8,2
48173,2022,7,2
48173,2023,7,2
48173,2023,8,8
48173,2023,9,9
48173,2024,8,2
48173,2024,9,3
48177,2015,8,2
48177,2015,9,2
48177,2016,8,2
48177,2017,8,2
48177,2018,6,3
48177,2019,8,4
48177,2019,9,4
48177,2020,8,4
48177,2022,6,4
48177,2022,7,6
48177,2023,6,2
48177,2023,7,6
48177,2023,8,9
48177,2023,9,15
48177,2024,8,2
48177,2024,9,5
48177,2025,8,2
48177,2025,9,4
48179,2015,8,2
48179,2015,9,2
48179,2019,8,2
48179,2019,9,2
48179,2020,7,2
48179,2020,9,2
48179,2021,6,2
48179,2022,6,2
48179,2023,6,4
48179,2023,7,3
48179,2024,6,2
48179,2024,7,2
48179,2024,8,5
48179,2024,9,8
48179,2025,7,2
48181,2015,6,4
48181,2015,7,2
48181,2015,8,4
48181,2016,6,4
48181,2016,7,6
48181,2016,8,2
48181,2016,9,2
48181,2017,8,2
48181,2019,6,2
48181,2019,7,2
48181,2023,8,4
48181,2023,9,6
48181,2024,6,10
48181,2024,9,3
48183,2015,8,2
48183,2016,7,4
48183,2018,9,3
48183,2019,6,7
48183,2019,8,3
48183,2019,9,8
48183,2023,6,2
48183,2023,8,4
48183,2023,9,2
48183,2024,6,3
48183,2024,7,5
48185,2015,8,2
48185,2016,7,10
48185,2016,8,6
48185,2016,9,4
48185,2017,9,2
48185,2018,6,2
48185,2019,9,2
48185,2020,8,4
48185,2020,9,1
48185,2022,7,4
48185,2023,6,9
48185,2023,7,2
48185,2023,8,16
48185,2023,9,10
48185,2024,6,6
48185,2024,7,3
48185,2024,8,12
48185,2024,9,2
48187,2015,9,5
48187,2016,9,2
48187,2017,8,2
48187,2018,6,2
48187,2019,8,2
48187,2019,9,9
48187,2020,7,1
48187,2020,8,5
48187,2020,9,2
48187,2022,7,13
48187,2022,8,3
48187,2022,9,3
48187,2023,7,9
48187,2023,8,9
48187,2023,9,13
48187,2024,6,3
48187,2024,8,3
48187,2024,9,3
48189,2015,8,4
48189,2015,9,3
48189,2016,7,7
48189,2018,8,2
48189,2019,8,3
48189,2019,9,2
48189,2020,7,2
48189,2020,8,3
48189,2021,8,2
48189,2022,6,2
48189,2022,7,4
48189,2022,8,4
48189,2022,9,2
48189,2023,7,3
48189,2023,8,5
48189,2023,9,2
48189,2024,8,6
48189,2024,9,6
48191,2015,8,2
48191,2015,9,4
48191,2016,7,3
48191,2016,9,2
48191,2017,8,2
48191,2018,7,2
48191,2018,8,2
48191,2019,8,4
48191,2019,9,2
48191,2020,7,2
48191,2020,8,2
48191,2020,9,2
48191,2022,6,2
48191,2022,7,4
48191,2022,8,2
48191,2023,6,2
48191,2023,7,5
48191,2023,8,3
48191,2023,9,2
48191,2024,6,4
48191,2024,8,3
48191,2024,9,5
48193,2016,7,3
48193,2016,9,3
48193,2019,8,2
48193,2019,9,3
48193,2022,7,15
48193,2022,9,2
48193,2023,6,8
48193,2023,7,9
48193,2023,8,11
48193,2023,9,11
48193,2024,6,16
48193,2024,8,2
48193,2025,6,2
48195,2015,7,2
48195,2015,9,2
48195,2016,7,2
48195,2017,6,5
48195,2017,9,2
48195,2018,7,2
48195,2019,8,2
48195,2020,6,2
48195,2020,7,5
48195,2020,9,2
48195,2021,6,5
48195,2021,8,2
48195,2021,9,2
48195,2022,8,2
48195,2022,9,2
48195,2023,6,2
48195,2023,7,5
48195,2024,6,2
48195,2024,7,4
48195,2024,8,4
48197,2016,7,2
48197,2022,6,2
48197,2023,6,3
48197,2023,7,3
48197,2023,8,3
48199,2015,8,3
48199,2015,9,2
48199,2016,9,2
48199,2018,6,4
48199,2018,9,2
48199,2021,6,4
48199,2021,8,3
48199,2022,6,5
48199,2023,6,11
48199,2023,7,4
48199,2023,8,16
48199,2023,9,12
48199,2024,6,3
48199,2024,7,3
48199,2024,8,7
48199,2024,9,5
48199,2025,6,3
48199,2025,7,2
48199,2025,9,2
48201,2015,8,7
48201,2016,6,2
48201,2016,7,12
48201,2016,8,9
