event_id,county_fips,county_name,event_start_date,event_end_date,event_duration_days,peak_hi_proxy_f,mean_hi_proxy_f,peak_exceedance_f,cumulative_exceedance_f,definition_id,construct_label,reference_method
48_201_2016_018_HI85_2D_FIXED7914,48201,Harris (Houston),2016-11-15,2016-11-18,4.0,83.75827139721689,82.89875902154817,2.611508757086355,6.504337141826426,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_019_HI85_2D_FIXED7914,48201,Harris (Houston),2016-11-28,2016-11-29,2.0,83.51947310049374,83.3732252838509,5.165838384243742,9.732573610451794,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2016_020_HI85_2D_FIXED7914,48201,Harris (Houston),2016-12-24,2016-12-28,5.0,84.44499476951839,82.83778839901316,10.352095227018381,43.6929264068158,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_001_HI85_2D_FIXED7914,48201,Harris (Houston),2017-01-11,2017-01-12,2.0,81.65270406460965,81.22259112439187,8.611088159609636,16.370932881533705,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_002_HI85_2D_FIXED7914,48201,Harris (Houston),2017-02-06,2017-02-08,3.0,85.19811422436065,84.07104568265139,10.405737583610659,28.274091666204143,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_003_HI85_2D_FIXED7914,48201,Harris (Houston),2017-02-11,2017-02-12,2.0,85.49068912055458,85.12939177366263,10.082929204804572,19.536195021575267,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_004_HI85_2D_FIXED7914,48201,Harris (Houston),2017-02-18,2017-02-19,2.0,82.7057456998393,82.02966614446825,6.8564921230393026,12.234600118536505,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_005_HI85_2D_FIXED7914,48201,Harris (Houston),2017-02-22,2017-02-24,3.0,82.20582027806147,81.81867250546645,5.027856724461472,14.656347258799386,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_006_HI85_2D_FIXED7914,48201,Harris (Houston),2017-02-27,2017-03-01,3.0,83.53268717198739,83.17592578791442,5.786416238845803,15.959924892743274,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_007_HI85_2D_FIXED7914,48201,Harris (Houston),2017-03-18,2017-03-24,7.0,84.42904688284193,83.85073279464059,3.9458318159029346,20.210240836908085,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_008_HI85_2D_FIXED7914,48201,Harris (Houston),2017-03-26,2017-03-29,4.0,87.49344785321877,85.21095489638464,5.547189052829495,12.906839655436997,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_009_HI85_2D_FIXED7914,48201,Harris (Houston),2017-04-02,2017-04-04,3.0,87.52009326244863,85.85634258296523,3.831229581782736,7.308200855892764,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_010_HI85_2D_FIXED7914,48201,Harris (Houston),2017-04-20,2017-04-21,2.0,89.28285707443047,88.98581187837918,2.127195434907563,3.930022397771438,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_011_HI85_2D_FIXED7914,48201,Harris (Houston),2017-05-27,2017-05-28,2.0,100.6323313491683,100.31080054416609,2.4393181470957046,4.556172494865947,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_012_HI85_2D_FIXED7914,48201,Harris (Houston),2017-06-15,2017-06-16,2.0,104.46251449514638,104.04588864582158,2.1993344200291176,3.4887920176483505,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_013_HI85_2D_FIXED7914,48201,Harris (Houston),2017-06-18,2017-06-20,3.0,105.25660382371368,104.35211996998527,2.4511631628978705,4.646306427032897,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_014_HI85_2D_FIXED7914,48201,Harris (Houston),2017-07-02,2017-07-04,3.0,106.48744170714164,105.51844137842305,2.0525853740108175,3.224493680385791,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_015_HI85_2D_FIXED7914,48201,Harris (Houston),2017-07-06,2017-07-09,4.0,105.19530308921888,104.99743991120498,0.5395227872283783,1.2220808921480568,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_016_HI85_2D_FIXED7914,48201,Harris (Houston),2017-07-20,2017-07-21,2.0,107.35445545721149,107.2884086377501,2.2071604034851475,4.3652704882118485,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_017_HI85_2D_FIXED7914,48201,Harris (Houston),2017-07-26,2017-07-29,4.0,108.39433598076496,107.83674438565517,3.1114763225232736,10.170235275266592,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_018_HI85_2D_FIXED7914,48201,Harris (Houston),2017-08-10,2017-08-20,11.0,111.4094247289875,109.63189873023711,5.557649419337366,43.008918012871035,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_019_HI85_2D_FIXED7914,48201,Harris (Houston),2017-09-16,2017-09-20,5.0,104.17854794298438,101.93297214067128,4.643566842942462,9.986839751606169,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_020_HI85_2D_FIXED7914,48201,Harris (Houston),2017-09-26,2017-09-28,3.0,101.71477631902069,100.66656255807128,3.7985048910916532,7.641106020876123,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_021_HI85_2D_FIXED7914,48201,Harris (Houston),2017-10-07,2017-10-09,3.0,104.69390145097393,101.12675632848591,11.98907145659527,23.873703054873815,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_022_HI85_2D_FIXED7914,48201,Harris (Houston),2017-10-12,2017-10-15,4.0,99.08267863914996,96.53355925941061,7.331573067205866,19.979400540261466,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_023_HI85_2D_FIXED7914,48201,Harris (Houston),2017-11-02,2017-11-07,6.0,93.69611245828231,91.63949733688617,8.391378031040375,41.88740144701643,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2017_024_HI85_2D_FIXED7914,48201,Harris (Houston),2017-11-16,2017-11-18,3.0,87.22123982960403,84.1834358466869,6.074477189473498,9.276020601639615,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_001_HI85_2D_FIXED7914,48201,Harris (Houston),2018-02-14,2018-02-16,3.0,81.6301084735898,80.9553454462811,5.921359247389788,15.779913685843283,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_002_HI85_2D_FIXED7914,48201,Harris (Houston),2018-02-18,2018-02-19,2.0,81.26169740900073,81.15223950401477,5.28621881540073,10.479746837629534,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_003_HI85_2D_FIXED7914,48201,Harris (Houston),2018-02-23,2018-02-24,2.0,82.28208136150226,81.97593594355052,5.10411780790227,9.809709177501063,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_004_HI85_2D_FIXED7914,48201,Harris (Houston),2018-02-27,2018-03-01,3.0,83.91394532880346,82.11827977363252,6.1242663786034655,12.78698684989756,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_005_HI85_2D_FIXED7914,48201,Harris (Houston),2018-03-16,2018-03-19,4.0,85.57183942745897,84.24239465340723,5.451148687329621,16.236762633412482,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_006_HI85_2D_FIXED7914,48201,Harris (Houston),2018-03-24,2018-03-27,4.0,85.03464159821566,83.50663378718339,3.430918556986498,7.286425844710976,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_007_HI85_2D_FIXED7914,48201,Harris (Houston),2018-04-01,2018-04-03,3.0,86.42294876796606,85.12666309310492,3.049157141785514,5.797152189059702,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_008_HI85_2D_FIXED7914,48201,Harris (Houston),2018-05-26,2018-06-03,9.0,101.67296480199444,100.06619611640117,2.517636093362242,11.126134482714278,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_009_HI85_2D_FIXED7914,48201,Harris (Houston),2018-06-05,2018-06-06,2.0,102.22829149838222,101.97807650553662,1.686972414837527,2.570479284540852,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_010_HI85_2D_FIXED7914,48201,Harris (Houston),2018-06-12,2018-06-13,2.0,102.8412853595091,102.50706137726867,0.8800180162386084,1.2111745336422644,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_011_HI85_2D_FIXED7914,48201,Harris (Houston),2018-06-22,2018-06-23,2.0,105.28664156992475,104.71097755071966,1.9310629091439893,2.68433011425158,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_012_HI85_2D_FIXED7914,48201,Harris (Houston),2018-08-16,2018-08-22,7.0,107.93629474860562,106.7094944282949,2.547352706360826,8.314989683817089,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_013_HI85_2D_FIXED7914,48201,Harris (Houston),2018-09-16,2018-09-19,4.0,104.53664398963502,102.88736201225215,4.645047859832459,11.406408197300308,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_014_HI85_2D_FIXED7914,48201,Harris (Houston),2018-10-04,2018-10-09,6.0,99.0361398350125,96.68341236487792,5.003757919966574,16.68673923762651,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_015_HI85_2D_FIXED7914,48201,Harris (Houston),2018-10-13,2018-10-14,2.0,101.37164198847388,98.02966356746674,9.92092277217148,12.857502346686985,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2018_016_HI85_2D_FIXED7914,48201,Harris (Houston),2018-11-05,2018-11-07,3.0,93.57704889096016,91.26606372219787,9.509110099537935,20.800676131881787,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2019_001_HI85_2D_FIXED7914,48201,Harris (Houston),2019-03-08,2019-03-11,4.0,84.17678211873559,83.12193972984231,4.891773886335585,15.927181869337844,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2019_002_HI85_2D_FIXED7914,48201,Harris (Houston),2019-04-04,2019-04-06,3.0,85.77047761029493,85.03254031633229,2.081613929629043,3.432813860162568,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2019_003_HI85_2D_FIXED7914,48201,Harris (Houston),2019-04-09,2019-04-10,2.0,88.10751903891283,87.95112658561811,3.3079881384265235,6.4823492207614635,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2019_004_HI85_2D_FIXED7914,48201,Harris (Houston),2019-06-01,2019-06-03,3.0,101.3319813867784,100.50680212150671,1.5586728409714254,2.0856543907935077,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2019_005_HI85_2D_FIXED7914,48201,Harris (Houston),2019-06-19,2019-06-23,5.0,105.97322960824413,104.93984258714809,2.6176509474633605,8.949523162520293,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2019_006_HI85_2D_FIXED7914,48201,Harris (Houston),2019-07-07,2019-07-09,3.0,105.15810979030826,105.09363356938285,0.39450333356437284,1.0579033120316836,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2019_007_HI85_2D_FIXED7914,48201,Harris (Houston),2019-08-06,2019-08-15,10.0,111.24288453138652,108.9787445168959,5.391109221736386,31.71429112783767,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2019_008_HI85_2D_FIXED7914,48201,Harris (Houston),2019-08-26,2019-08-28,3.0,108.71422911831112,107.25507608595494,3.9623245355719376,7.428620735610664,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2019_009_HI85_2D_FIXED7914,48201,Harris (Houston),2019-09-28,2019-10-06,9.0,103.13968591220492,99.44423975620965,6.2529715211075825,30.78157615415455,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2019_010_HI85_2D_FIXED7914,48201,Harris (Houston),2019-10-19,2019-10-20,2.0,96.5416730306052,94.32573521838995,7.684730812284457,10.552773159141253,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_001_HI85_2D_FIXED7914,48201,Harris (Houston),2020-03-02,2020-03-03,2.0,82.99918357935213,82.33221591832122,4.563647470552127,7.9995506458424614,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_002_HI85_2D_FIXED7914,48201,Harris (Houston),2020-03-10,2020-03-15,6.0,84.7776209582997,83.20389050293299,4.981136555998319,22.756610617296573,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_003_HI85_2D_FIXED7914,48201,Harris (Houston),2020-03-17,2020-03-19,3.0,85.85094335996783,84.8679121693528,5.182250349537071,13.764141894341961,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_004_HI85_2D_FIXED7914,48201,Harris (Houston),2020-03-23,2020-03-27,5.0,89.25500755869477,88.20868770536369,7.604525257362383,32.98473945440614,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_005_HI85_2D_FIXED7914,48201,Harris (Houston),2020-04-07,2020-04-09,3.0,95.85061304353027,92.49827708939375,11.230239993541801,24.145176613182272,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_006_HI85_2D_FIXED7914,48201,Harris (Houston),2020-05-04,2020-05-05,2.0,94.42555942972464,92.96740675143012,3.5315275204342953,4.460367756493156,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_007_HI85_2D_FIXED7914,48201,Harris (Houston),2020-05-22,2020-05-23,2.0,98.69970454470446,98.11758904107167,2.0338315091073724,3.1204477805713395,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_008_HI85_2D_FIXED7914,48201,Harris (Houston),2020-06-04,2020-06-06,3.0,101.1908141965879,100.95754022440248,0.8335847672212111,1.1297175173083502,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_009_HI85_2D_FIXED7914,48201,Harris (Houston),2020-07-09,2020-07-11,3.0,106.33970651336035,105.86752995208771,1.6904352597064332,3.554399727781785,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_010_HI85_2D_FIXED7914,48201,Harris (Houston),2020-08-10,2020-08-16,7.0,111.05741636169094,108.08886050196263,5.205641052040804,15.994458007636084,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_011_HI85_2D_FIXED7914,48201,Harris (Houston),2020-08-27,2020-09-06,11.0,112.7842529083524,107.57505727304924,8.385189818985438,39.9583819486631,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_012_HI85_2D_FIXED7914,48201,Harris (Houston),2020-10-10,2020-10-12,3.0,96.85031568867451,94.02403307377016,4.738912896909326,5.629341849360074,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_013_HI85_2D_FIXED7914,48201,Harris (Houston),2020-10-18,2020-10-23,6.0,95.33912059076508,92.83327234207702,7.541272112380483,24.86231898885029,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_014_HI85_2D_FIXED7914,48201,Harris (Houston),2020-11-09,2020-11-12,4.0,87.89849231533216,85.02759953348051,4.5260909123353485,7.189267589464336,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2020_015_HI85_2D_FIXED7914,48201,Harris (Houston),2020-11-20,2020-11-22,3.0,82.54077495134419,81.8815321468475,2.3253788188442,5.63412558689113,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_001_HI85_2D_FIXED7914,48201,Harris (Houston),2021-03-11,2021-03-13,3.0,84.27174476380415,83.20127422561383,4.92430852340415,11.557735813041518,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_002_HI85_2D_FIXED7914,48201,Harris (Houston),2021-03-15,2021-03-16,2.0,82.70969714470799,81.63488691498907,2.8164757782079874,3.580068061176746,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_003_HI85_2D_FIXED7914,48201,Harris (Houston),2021-03-26,2021-03-27,2.0,85.56216340480964,84.54362199618971,3.615904604420365,5.4533968767063215,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_004_HI85_2D_FIXED7914,48201,Harris (Houston),2021-04-07,2021-04-09,3.0,88.11131308218161,86.7968454433273,3.637984659710341,7.040881674982884,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_005_HI85_2D_FIXED7914,48201,Harris (Houston),2021-04-12,2021-04-13,2.0,89.15430222691481,87.84598839425277,3.727171214617144,4.964156490590796,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_006_HI85_2D_FIXED7914,48201,Harris (Houston),2021-05-02,2021-05-04,3.0,96.70301252377196,93.40271145952765,6.357008020096103,9.10549753631173,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_007_HI85_2D_FIXED7914,48201,Harris (Houston),2021-05-09,2021-05-11,3.0,95.92492065761644,95.57119809397109,3.412355618044245,9.053007130021356,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_008_HI85_2D_FIXED7914,48201,Harris (Houston),2021-06-07,2021-06-20,14.0,110.46717209403208,105.52986063588303,8.430131682357072,49.39928285339026,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_009_HI85_2D_FIXED7914,48201,Harris (Houston),2021-06-23,2021-06-25,3.0,107.27161475695942,106.85930995029791,3.8895684305524583,10.287462529317068,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_010_HI85_2D_FIXED7914,48201,Harris (Houston),2021-07-17,2021-07-19,3.0,106.40313411410308,106.34076601796073,1.4595809201133108,4.250717958068833,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_011_HI85_2D_FIXED7914,48201,Harris (Houston),2021-07-28,2021-08-01,5.0,109.52599781807648,108.07858414042853,4.228036948372349,13.76623507471551,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_012_HI85_2D_FIXED7914,48201,Harris (Houston),2021-08-07,2021-08-12,6.0,112.0836460221123,109.12262318692746,6.231870712462168,19.894525790881914,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_013_HI85_2D_FIXED7914,48201,Harris (Houston),2021-08-14,2021-08-15,2.0,108.89275962031148,108.63681167211641,3.108901043346421,5.676883491602254,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_014_HI85_2D_FIXED7914,48201,Harris (Houston),2021-08-19,2021-08-21,3.0,109.4151570890698,108.13071136113638,4.026215046825001,7.922114376196504,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_015_HI85_2D_FIXED7914,48201,Harris (Houston),2021-08-24,2021-08-26,3.0,107.12026653987158,106.73307257528326,2.0364362870371764,5.280465068279682,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_016_HI85_2D_FIXED7914,48201,Harris (Houston),2021-08-30,2021-09-01,3.0,108.45935272863474,107.75659982767269,4.341853218888403,10.939633927245879,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_017_HI85_2D_FIXED7914,48201,Harris (Houston),2021-09-18,2021-09-21,4.0,104.5999075835994,102.85811428333918,5.257513664539815,12.991820421571475,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_018_HI85_2D_FIXED7914,48201,Harris (Houston),2021-10-12,2021-10-13,2.0,100.56196167638456,99.63692178896814,8.644229291485615,15.605005621093241,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_019_HI85_2D_FIXED7914,48201,Harris (Houston),2021-10-20,2021-10-26,7.0,96.38184934603537,91.0762945511627,8.88341066291592,21.872689257833528,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_020_HI85_2D_FIXED7914,48201,Harris (Houston),2021-11-15,2021-11-17,3.0,85.86384614833317,84.21475750366993,4.717083508202634,8.246456405333532,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_021_HI85_2D_FIXED7914,48201,Harris (Houston),2021-12-03,2021-12-05,3.0,83.17937843914723,82.70047177147342,5.837379025397226,16.18715732092025,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_022_HI85_2D_FIXED7914,48201,Harris (Houston),2021-12-09,2021-12-10,2.0,86.93345271917403,86.59184259670381,11.05358687292403,21.16660658315763,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_023_HI85_2D_FIXED7914,48201,Harris (Houston),2021-12-14,2021-12-17,4.0,85.4806769314677,84.13802694897946,10.571648286467692,36.605504080417816,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2021_024_HI85_2D_FIXED7914,48201,Harris (Houston),2021-12-24,2022-01-01,9.0,85.75061411336037,83.56430269460552,12.645343450110374,88.14814335669969,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_001_HI85_2D_FIXED7914,48201,Harris (Houston),2022-03-05,2022-03-06,2.0,84.41829032943258,83.65419336413606,5.623656152032581,9.78091013167213,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_002_HI85_2D_FIXED7914,48201,Harris (Houston),2022-03-26,2022-03-29,4.0,83.5118960850278,83.20871150662379,1.5540957020695032,4.897866096393571,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_003_HI85_2D_FIXED7914,48201,Harris (Houston),2022-04-30,2022-05-01,2.0,93.632617474245,92.82817988866151,3.908846464657799,6.013016582667859,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_004_HI85_2D_FIXED7914,48201,Harris (Houston),2022-05-03,2022-05-09,7.0,96.40734847143835,93.42184241049232,4.922167473621755,15.542753427208083,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_005_HI85_2D_FIXED7914,48201,Harris (Houston),2022-05-20,2022-05-21,2.0,101.40668798714444,99.00040773623857,5.239780512934857,5.948809309784224,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_006_HI85_2D_FIXED7914,48201,Harris (Houston),2022-06-12,2022-06-13,2.0,102.84935943382656,102.54300099863536,0.8880920905560714,1.2830537763756524,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_007_HI85_2D_FIXED7914,48201,Harris (Houston),2022-06-15,2022-06-16,2.0,102.49240515267309,102.46642217355807,0.17725911932578242,0.3298590731213409,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_008_HI85_2D_FIXED7914,48201,Harris (Houston),2022-06-18,2022-06-23,6.0,107.60459724936248,104.67616530953855,4.597952946714969,9.709333564551514,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_009_HI85_2D_FIXED7914,48201,Harris (Houston),2022-06-26,2022-06-27,2.0,105.65761214886028,104.77506328371103,1.7348801698828282,1.818399425024154,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_010_HI85_2D_FIXED7914,48201,Harris (Houston),2022-07-02,2022-07-14,13.0,112.79438064953004,109.1169678702415,8.164293337239883,58.55839517626531,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_011_HI85_2D_FIXED7914,48201,Harris (Houston),2022-07-18,2022-07-21,4.0,111.21488133568648,109.4482589461121,6.150629602124482,17.723922352258484,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_012_HI85_2D_FIXED7914,48201,Harris (Houston),2022-07-24,2022-07-26,3.0,110.34641160462358,108.26864229293882,5.079291960893173,8.957986707140236,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_013_HI85_2D_FIXED7914,48201,Harris (Houston),2022-07-28,2022-07-29,2.0,111.04628894166352,108.32067579012022,5.748328071959392,6.045429840832185,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_014_HI85_2D_FIXED7914,48201,Harris (Houston),2022-08-02,2022-08-04,3.0,111.22878635637149,109.88630489978146,5.758624505225001,13.188994503048505,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_015_HI85_2D_FIXED7914,48201,Harris (Houston),2022-08-08,2022-08-10,3.0,110.80980664048607,108.8103373800866,4.987063140086988,9.061738710324818,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_016_HI85_2D_FIXED7914,48201,Harris (Houston),2022-08-16,2022-08-18,3.0,108.55271705552327,108.15196085090746,2.918641080302976,7.551422541694549,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_017_HI85_2D_FIXED7914,48201,Harris (Houston),2022-08-25,2022-08-26,2.0,105.49075098868218,105.24088091482162,0.6077894079157602,0.6468394249074976,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_018_HI85_2D_FIXED7914,48201,Harris (Houston),2022-08-31,2022-09-01,2.0,105.7659390111603,105.05362916138,1.6484395014139608,2.0230680136901498,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
48_201_2022_019_HI85_2D_FIXED7914,48201,Harris (Houston),2022-09-17,2022-09-20,4.0,102.58263434071152,101.7324868358494,2.691038210908957,7.647190754897849,HI85_2D_FIXED7914,persistent_apparent_heat_anomaly,fixed_1979_2014
