event_id,county_fips,county_name,climate_division,event_start_date,event_end_date,event_duration_days,peak_hi_proxy_f,mean_hi_proxy_f,peak_exceedance_f,mean_exceedance_f,cumulative_exceedance_f,n_suspicious_days,n_days_hi_ge_95f,n_days_hi_ge_100f,n_days_hi_ge_103f,n_days_tmax_ge_95f,n_days_tmax_ge_100f,event_contains_suspicious_day,peak_day_qc_status,peak_hi_date,peak_exceedance_date,any_day_hi_ge_95f,any_day_hi_ge_100f,any_day_hi_ge_103f,definition_id,construct_label,metric,reference_method,season,floor_variable,floor_value,minimum_duration,comparison_operator
48_061_2017_003_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-06-20,2017-06-24,5,114.25079797603908,107.79251469788755,11.19045466944604,4.791889542328468,23.95944771164234,0,5,5,5,5,1,False,valid,2017-06-23,2017-06-23,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_004_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-06-29,2017-07-01,3,106.94248923019072,105.12617324931436,3.8714009702014778,2.0602848009314605,6.180854402794381,0,3,3,3,0,0,False,valid,2017-06-30,2017-06-30,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_005_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-07-03,2017-07-04,2,106.1337329586044,104.72249907008066,3.0395215814397574,1.6248154412139115,3.249630882427823,0,2,2,2,1,0,False,valid,2017-07-03,2017-07-03,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_006_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-07-20,2017-07-22,3,106.13346447632324,105.95303135819354,2.120035724598722,1.8181718764274517,5.454515629282355,0,3,3,3,3,0,False,valid,2017-07-20,2017-07-20,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_007_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-07-30,2017-07-31,2,106.51702543461997,106.2739545826013,1.4948430088433469,1.2981481906941923,2.5962963813883846,0,2,2,2,2,0,False,valid,2017-07-31,2017-07-31,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_008_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-08-02,2017-08-09,8,113.51264200465992,110.0665024002981,8.181103479331526,4.647932503388867,37.18346002711094,0,8,8,8,8,0,False,valid,2017-08-05,2017-08-03,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_009_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-08-11,2017-08-20,10,111.75875903783654,108.32311491422502,5.767580991196581,2.3743820758262815,23.743820758262814,0,10,10,10,9,0,False,valid,2017-08-18,2017-08-18,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_010_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-08-30,2017-09-01,3,110.87825687870108,108.02913344485593,5.796224011780197,2.9490397805683037,8.84711934170491,0,3,3,3,2,0,False,valid,2017-08-31,2017-08-31,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_011_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-09-14,2017-09-16,3,104.37294262239342,103.78283548756264,1.4057962642991413,0.8468083760184868,2.5404251280554604,0,3,3,3,0,0,False,valid,2017-09-15,2017-09-15,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
48_061_2017_012_HI85_2D_JUNSEP,48061,Cameron (Brownsville),Lower Valley (4110),2017-09-18,2017-09-29,12,107.16868139297492,103.9167910777462,6.3528531869186935,2.7323076723708417,32.7876920684501,0,12,12,9,0,0,False,valid,2017-09-26,2017-09-26,True,True,True,HI85_2D_JUNSEP,warm_season_heatwave,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,jun_sep,floor_hi_ge_80,80,2,>
