county_fips,year,month,classified_assessment_dates
48289,1985,8,19
48289,1985,9,9
48289,1986,7,5
48289,1986,8,5
48289,1987,8,12
48289,1988,7,3
48289,1988,8,9
48289,1990,8,9
48289,1990,9,1
48289,1995,7,7
48289,1996,7,15
48289,1996,8,5
48289,1997,7,1
48289,1997,8,9
48289,1998,6,20
48289,1998,7,31
48289,1998,8,11
48289,1998,9,2
48289,1999,8,17
48289,2000,7,12
48289,2000,8,16
48289,2000,9,7
48289,2001,8,5
48289,2002,8,1
48289,2003,8,12
48289,2004,8,2
48289,2005,7,7
48289,2006,7,3
48289,2006,8,14
48289,2007,8,4
48289,2008,7,8
48289,2008,8,5
48289,2009,6,13
48289,2009,7,14
48289,2009,8,6
48289,2010,8,23
48289,2011,6,10
48289,2011,7,21
48289,2011,8,31
48289,2011,9,5
48289,2012,6,2
48289,2012,8,11
48289,2012,9,7
48289,2013,6,2
48289,2013,7,1
48289,2013,8,13
48289,2013,9,5
48289,2014,8,4
48289,2015,7,5
48289,2015,8,8
48289,2016,7,10
48289,2016,8,7
48289,2017,7,2
48289,2017,8,9
48289,2018,7,10
48289,2018,8,8
48289,2019,8,6
48289,2020,7,6
48289,2020,8,9
48289,2020,9,3
48289,2022,7,6
48289,2022,8,6
48289,2023,6,8
48289,2023,7,18
48289,2023,8,27
48289,2023,9,4
48289,2024,7,5
48289,2024,8,11
48289,2025,7,2
48289,2025,8,1
48291,1980,6,5
48291,1980,7,17
48291,1980,8,4
48291,1981,7,6
48291,1982,7,3
48291,1982,8,7
48291,1983,6,1
48291,1983,7,1
48291,1984,6,2
48291,1984,8,4
48291,1985,6,1
48291,1985,7,3
48291,1985,8,10
48291,1985,9,2
48291,1986,7,5
48291,1986,8,7
48291,1987,8,18
48291,1988,7,2
48291,1988,8,7
48291,1989,7,2
48291,1989,9,3
48291,1990,6,3
48291,1990,7,1
48291,1990,8,9
48291,1990,9,1
48291,1993,7,3
48291,1993,8,21
48291,1994,6,3
48291,1994,7,4
48291,1995,7,9
48291,1995,8,3
48291,1995,9,1
48291,1996,6,2
48291,1996,7,17
48291,1996,8,7
48291,1997,7,6
48291,1997,8,13
48291,1998,6,22
48291,1998,7,28
48291,1998,8,15
48291,1999,7,3
48291,1999,8,27
48291,2000,7,16
48291,2000,8,12
48291,2000,9,7
48291,2001,7,6
48291,2001,8,4
48291,2003,8,8
48291,2004,8,4
48291,2005,7,7
48291,2005,8,4
48291,2005,9,5
48291,2006,7,1
48291,2006,8,5
48291,2007,8,8
48291,2008,8,4
48291,2009,6,7
48291,2009,7,18
48291,2009,8,12
48291,2010,6,3
48291,2010,7,3
48291,2010,8,25
48291,2010,9,1
48291,2011,6,10
48291,2011,7,23
48291,2011,8,31
48291,2011,9,4
48291,2012,6,4
48291,2012,7,2
48291,2012,8,16
48291,2012,9,3
48291,2013,6,3
48291,2013,7,3
48291,2013,8,10
48291,2013,9,2
48291,2014,8,5
48291,2015,7,9
48291,2015,8,11
48291,2016,6,2
48291,2016,7,20
48291,2016,8,13
48291,2017,7,2
48291,2017,8,6
48291,2018,7,11
48291,2018,8,6
48291,2019,6,1
48291,2019,7,2
48291,2019,8,17
48291,2019,9,3
48291,2020,7,12
48291,2020,8,11
48291,2020,9,4
48291,2021,7,1
48291,2021,8,4
48291,2021,9,3
48291,2022,6,19
48291,2022,7,23
48291,2022,8,7
48291,2023,6,15
48291,2023,7,25
48291,2023,8,29
48291,2023,9,6
48291,2024,6,4
48291,2024,7,6
48291,2024,8,23
48291,2025,7,3
48291,2025,8,8
48293,1980,6,5
48293,1980,7,31
48293,1980,8,20
48293,1980,9,3
48293,1982,7,8
48293,1982,8,5
48293,1983,8,2
48293,1984,6,3
48293,1984,7,6
48293,1984,8,7
48293,1985,7,3
48293,1985,8,22
48293,1985,9,6
48293,1986,7,3
48293,1986,8,13
48293,1987,8,21
48293,1988,8,9
48293,1989,9,2
48293,1990,8,2
48293,1990,9,2
48293,1992,7,1
48293,1992,8,2
48293,1993,7,3
48293,1993,8,24
48293,1994,7,2
48293,1995,7,5
48293,1995,8,1
48293,1996,6,2
48293,1996,7,8
48293,1996,8,6
48293,1997,7,6
48293,1997,8,3
48293,1998,6,13
48293,1998,7,28
48293,1998,8,9
48293,1998,9,3
48293,1999,7,1
48293,1999,8,28
48293,1999,9,1
48293,2000,7,9
48293,2000,8,18
48293,2000,9,7
48293,2001,8,13
48293,2002,8,4
48293,2003,8,3
48293,2004,8,1
48293,2006,7,7
48293,2006,8,24
48293,2007,8,2
48293,2008,7,4
48293,2008,8,5
48293,2009,6,7
48293,2009,7,12
48293,2009,8,9
48293,2010,8,23
48293,2011,6,11
48293,2011,7,31
48293,2011,8,31
48293,2011,9,4
48293,2012,6,3
48293,2012,7,4
48293,2012,8,17
48293,2012,9,5
48293,2013,6,4
48293,2013,7,3
48293,2013,8,15
48293,2013,9,4
48293,2014,8,6
48293,2015,7,5
48293,2015,8,11
48293,2016,7,12
48293,2016,8,12
48293,2017,7,7
48293,2018,6,2
48293,2018,7,17
48293,2018,8,9
48293,2019,8,19
48293,2020,7,8
48293,2020,8,12
48293,2020,9,1
48293,2022,6,12
48293,2022,7,26
48293,2022,8,18
48293,2023,6,10
48293,2023,7,23
48293,2023,8,29
48293,2023,9,8
48293,2024,6,4
48293,2024,7,6
48293,2024,8,17
48295,1979,7,3
48295,1980,6,6
48295,1980,7,23
48295,1980,8,11
48295,1981,6,9
48295,1981,7,14
48295,1981,8,6
48295,1982,7,1
48295,1982,8,3
48295,1982,9,2
48295,1983,7,9
48295,1983,8,17
48295,1983,9,3
48295,1984,7,6
48295,1984,8,7
48295,1984,9,1
48295,1985,7,9
48295,1985,8,4
48295,1985,9,9
48295,1986,6,1
48295,1986,7,10
48295,1986,8,2
48295,1987,8,2
48295,1988,7,3
48295,1988,8,4
48295,1990,6,4
48295,1990,7,7
48295,1990,8,5
48295,1990,9,2
48295,1991,7,2
48295,1992,7,2
48295,1992,8,3
48295,1993,7,1
48295,1993,8,11
48295,1994,7,2
48295,1995,9,2
48295,1996,5,2
48295,1996,7,2
48295,1998,6,6
48295,1998,7,9
48295,1999,7,6
48295,1999,8,6
48295,2000,7,1
48295,2000,8,23
48295,2000,9,6
48295,2001,7,23
48295,2001,8,7
48295,2002,7,6
48295,2002,8,3
48295,2003,7,9
48295,2003,8,11
48295,2004,7,1
48295,2004,8,2
48295,2005,7,2
48295,2006,6,3
48295,2006,7,15
48295,2006,8,11
48295,2007,8,11
48295,2008,7,6
48295,2008,8,5
48295,2009,6,3
48295,2009,7,8
48295,2009,8,2
48295,2010,7,5
48295,2010,8,10
48295,2011,6,8
48295,2011,7,30
48295,2011,8,25
48295,2011,9,3
48295,2012,6,6
48295,2012,7,24
48295,2012,8,6
48295,2012,9,1
48295,2013,6,5
48295,2013,7,8
48295,2013,8,3
48295,2013,9,1
48295,2014,7,4
48295,2014,8,5
48295,2015,7,11
48295,2015,8,4
48295,2015,9,2
48295,2016,7,9
48295,2016,8,5
48295,2017,7,13
48295,2018,7,5
48295,2019,7,5
48295,2019,8,11
48295,2020,6,1
48295,2020,7,8
48295,2020,8,2
48295,2021,8,5
48295,2021,9,1
48295,2022,6,6
48295,2022,7,18
48295,2022,8,10
48295,2023,7,9
48295,2023,8,11
48295,2024,6,5
48295,2024,7,7
48295,2024,8,18
48295,2025,7,3
48295,2025,8,7
48297,1979,7,2
48297,1980,6,6
48297,1980,7,7
48297,1980,8,2
48297,1984,6,3
48297,1984,7,1
48297,1985,7,2
48297,1985,8,12
48297,1985,9,5
48297,1986,7,5
48297,1986,8,7
48297,1987,8,9
48297,1987,9,2
48297,1988,7,6
48297,1988,8,3
48297,1989,5,7
48297,1989,6,8
48297,1989,7,21
48297,1989,8,13
48297,1989,9,8
48297,1990,6,16
48297,1990,7,1
48297,1991,7,2
48297,1991,8,10
48297,1992,7,1
48297,1993,7,4
48297,1993,8,5
48297,1994,6,2
48297,1994,7,17
48297,1994,8,6
48297,1995,5,2
48297,1995,7,11
48297,1995,8,2
48297,1996,5,4
48297,1996,6,8
48297,1996,7,20
48297,1996,8,11
48297,1997,7,4
48297,1997,8,19
48297,1998,6,23
48297,1998,7,28
48297,1998,8,11
48297,1999,8,14
48297,2000,7,11
48297,2000,8,5
48297,2000,9,12
48297,2001,6,3
48297,2001,7,19
48297,2001,8,23
48297,2002,8,2
48297,2003,8,2
48297,2005,7,7
48297,2005,9,5
48297,2006,8,14
48297,2009,6,16
48297,2009,7,31
48297,2009,8,16
48297,2010,8,10
48297,2010,9,2
48297,2011,6,6
48297,2011,7,13
48297,2011,8,30
48297,2011,9,1
48297,2012,6,6
48297,2012,8,13
48297,2012,9,6
48297,2013,8,7
48297,2014,7,5
48297,2014,8,17
48297,2015,8,4
48297,2016,7,17
48297,2016,8,7
48297,2017,6,4
48297,2017,7,7
48297,2017,8,11
48297,2018,6,4
48297,2018,7,6
48297,2018,8,11
48297,2019,6,1
48297,2019,7,6
48297,2019,8,26
48297,2020,7,9
48297,2020,8,8
48297,2020,9,3
48297,2022,6,9
48297,2022,7,24
48297,2022,8,5
48297,2023,6,18
48297,2023,7,24
48297,2023,8,26
48297,2023,9,9
48297,2024,5,7
48297,2024,6,10
48297,2024,8,18
48297,2025,5,5
48297,2025,6,6
48297,2025,7,13
48297,2025,8,23
48297,2025,9,7
48299,1979,7,2
48299,1980,6,9
48299,1980,7,18
48299,1980,8,4
48299,1981,7,4
48299,1981,8,1
48299,1982,7,7
48299,1982,8,8
48299,1982,9,2
48299,1984,5,1
48299,1984,6,6
48299,1984,7,9
48299,1984,8,6
48299,1985,7,5
48299,1985,8,18
48299,1985,9,2
48299,1986,7,6
48299,1986,8,7
48299,1987,8,15
48299,1988,8,8
48299,1989,7,4
48299,1989,8,4
48299,1989,9,6
48299,1990,6,9
48299,1990,7,3
48299,1990,8,2
48299,1993,7,6
48299,1993,8,9
48299,1994,6,5
48299,1994,7,5
48299,1994,8,2
48299,1995,7,9
48299,1996,6,2
48299,1996,7,11
48299,1996,8,7
48299,1997,7,3
48299,1997,8,8
48299,1998,6,3
48299,1998,7,9
48299,1999,8,7
48299,2000,7,7
48299,2000,8,2
48299,2000,9,5
48299,2001,7,2
48299,2003,8,2
48299,2005,7,3
48299,2005,8,2
48299,2005,9,3
48299,2006,7,2
48299,2006,8,14
48299,2008,6,1
48299,2008,7,3
48299,2008,8,7
48299,2009,6,12
48299,2009,7,21
48299,2009,8,21
48299,2010,6,1
48299,2010,8,19
48299,2010,9,1
48299,2011,5,2
48299,2011,6,11
48299,2011,7,23
48299,2011,8,29
48299,2011,9,5
48299,2012,6,2
48299,2012,8,10
48299,2012,9,1
48299,2013,6,2
48299,2013,7,2
48299,2013,8,15
48299,2014,8,5
48299,2015,7,5
48299,2015,8,13
48299,2016,7,16
48299,2016,8,9
48299,2017,7,4
48299,2017,8,2
48299,2018,6,6
48299,2018,7,15
48299,2018,8,13
48299,2019,7,1
48299,2019,8,24
48299,2020,7,12
48299,2020,8,12
48299,2020,9,1
48299,2022,6,10
48299,2022,7,25
48299,2022,8,12
48299,2023,6,15
48299,2023,7,23
48299,2023,8,29
48299,2023,9,9
48299,2024,6,2
48299,2024,7,2
48299,2024,8,9
48301,1979,7,4
48301,1980,6,15
48301,1980,7,28
48301,1980,8,5
48301,1981,6,4
48301,1981,7,8
48301,1981,8,1
48301,1982,7,5
48301,1982,8,3
48301,1983,7,11
48301,1983,8,5
48301,1983,9,2
48301,1984,6,1
48301,1985,8,7
48301,1986,8,2
48301,1987,7,3
48301,1987,8,3
48301,1989,7,6
48301,1989,8,2
48301,1990,6,21
48301,1992,7,2
48301,1993,7,7
48301,1993,8,5
48301,1994,6,10
48301,1994,7,11
48301,1994,8,3
48301,1995,7,9
48301,1996,5,1
48301,1996,6,6
48301,1996,7,10
48301,1996,8,6
48301,1997,7,4
48301,1997,8,2
48301,1998,5,1
48301,1998,6,17
48301,1998,7,25
48301,1998,8,6
48301,1999,6,3
48301,1999,7,6
48301,1999,8,12
48301,2000,5,2
48301,2000,7,18
48301,2000,8,2
48301,2000,9,6
48301,2001,6,3
48301,2001,7,24
48301,2001,8,5
48301,2002,6,5
48301,2002,7,4
48301,2002,8,10
48301,2003,6,2
48301,2003,7,5
48301,2003,8,10
48301,2004,7,5
48301,2005,6,2
48301,2005,7,6
48301,2006,6,6
48301,2006,7,13
48301,2006,8,6
48301,2008,6,12
48301,2008,7,1
48301,2009,6,2
48301,2009,7,8
48301,2009,8,4
48301,2010,6,10
48301,2010,8,6
48301,2011,5,2
48301,2011,6,20
48301,2011,7,27
48301,2011,8,28
48301,2011,9,2
48301,2012,6,7
48301,2012,7,5
48301,2012,8,15
48301,2012,9,3
48301,2013,6,8
48301,2013,7,2
48301,2013,8,6
48301,2014,6,5
48301,2014,7,8
48301,2014,8,1
48301,2014,9,2
48301,2015,7,11
48301,2015,8,11
48301,2016,6,2
48301,2016,7,24
48301,2016,8,10
48301,2017,6,9
48301,2017,7,4
48301,2018,5,4
48301,2018,6,16
48301,2018,7,11
48301,2018,8,6
48301,2019,7,6
48301,2019,8,24
48301,2020,6,1
48301,2020,7,20
48301,2020,8,15
48301,2020,9,1
48301,2021,6,7
48301,2021,8,3
48301,2022,6,13
48301,2022,7,30
48301,2022,8,10
48301,2023,6,14
48301,2023,7,26
48301,2023,8,22
48301,2023,9,6
48301,2024,6,15
48301,2024,7,10
48301,2024,8,24
48301,2025,6,2
48301,2025,8,9
48303,1979,6,3
48303,1979,7,9
48303,1980,6,12
48303,1980,7,20
48303,1980,8,1
48303,1980,9,1
48303,1981,6,7
48303,1981,7,7
48303,1982,7,1
48303,1982,8,3
48303,1983,7,5
48303,1985,8,5
48303,1986,6,1
48303,1986,7,7
48303,1986,8,2
48303,1987,7,4
48303,1987,8,6
48303,1988,6,2
48303,1988,8,2
48303,1989,5,1
48303,1989,7,7
48303,1989,8,1
48303,1990,6,20
48303,1990,7,3
48303,1991,7,2
48303,1992,7,4
48303,1993,7,7
48303,1993,8,3
48303,1994,6,8
48303,1994,7,10
48303,1994,8,3
48303,1995,6,1
48303,1995,7,12
48303,1996,5,5
48303,1996,6,3
48303,1996,7,2
48303,1996,8,2
48303,1997,7,4
48303,1998,5,2
48303,1998,6,15
48303,1998,7,15
48303,1999,7,7
48303,1999,8,1
48303,2000,5,2
48303,2000,7,1
48303,2000,9,4
48303,2001,6,3
48303,2001,7,23
48303,2001,8,1
48303,2002,7,3
48303,2002,8,6
48303,2003,6,1
48303,2003,7,11
48303,2003,8,10
48303,2004,7,3
48303,2006,6,9
48303,2006,7,12
48303,2006,8,4
48303,2007,8,2
48303,2008,6,8
48303,2008,7,3
48303,2009,6,3
48303,2009,7,9
48303,2009,8,3
48303,2010,6,4
48303,2010,8,1
48303,2011,5,2
48303,2011,6,18
48303,2011,7,28
48303,2011,8,27
48303,2011,9,1
48303,2012,6,6
48303,2012,7,6
48303,2012,8,12
48303,2012,9,2
48303,2013,6,5
48303,2013,7,4
48303,2013,8,7
48303,2014,6,3
48303,2014,7,4
48303,2014,8,1
48303,2014,9,2
48303,2015,7,5
48303,2015,8,6
48303,2016,6,2
48303,2016,7,19
48303,2016,8,6
48303,2017,6,10
48303,2017,7,4
48303,2018,5,5
48303,2018,6,10
48303,2018,7,8
48303,2018,8,7
48303,2019,6,1
48303,2019,7,8
48303,2019,8,19
48303,2020,6,2
48303,2020,7,17
48303,2020,8,12
48303,2021,6,7
48303,2021,8,3
48303,2022,5,2
48303,2022,6,9
48303,2022,7,30
48303,2022,8,8
48303,2023,6,11
48303,2023,7,17
48303,2023,8,22
48303,2023,9,6
48303,2024,6,8
48303,2024,7,8
48303,2024,8,23
48303,2025,6,3
48303,2025,7,9
48303,2025,8,9
48305,1980,6,8
48305,1980,7,17
48305,1980,9,2
48305,1981,6,5
48305,1981,7,7
48305,1981,8,2
48305,1982,8,2
48305,1983,7,8
48305,1983,8,10
48305,1983,9,1
48305,1984,6,1
48305,1985,7,2
48305,1985,8,6
48305,1986,7,5
48305,1986,8,4
48305,1987,7,4
48305,1987,8,4
48305,1988,8,2
48305,1989,7,5
48305,1990,6,17
48305,1992,7,1
48305,1993,7,5
48305,1993,8,1
48305,1994,6,8
48305,1994,7,9
48305,1994,8,1
48305,1995,7,4
48305,1996,5,4
48305,1996,6,4
48305,1996,7,4
48305,1996,8,3
48305,1997,8,1
48305,1998,5,1
48305,1998,6,16
48305,1998,7,28
48305,1998,8,5
48305,1999,6,2
48305,1999,7,7
48305,1999,8,9
48305,2000,5,2
48305,2000,6,1
48305,2000,7,11
48305,2000,8,6
48305,2000,9,8
48305,2001,6,6
48305,2001,7,25
48305,2001,8,7
48305,2002,6,2
48305,2002,7,3
48305,2002,8,6
48305,2003,6,2
48305,2003,7,8
48305,2003,8,8
48305,2004,6,6
48305,2004,7,10
48305,2005,5,2
48305,2005,6,4
48305,2005,7,8
48305,2006,5,5
48305,2006,6,11
48305,2006,7,15
48305,2006,8,10
48305,2008,6,11
48305,2008,7,3
48305,2008,8,1
48305,2009,6,6
48305,2009,7,8
48305,2010,6,5
48305,2011,5,2
48305,2011,6,21
48305,2011,7,29
48305,2011,8,28
48305,2011,9,2
48305,2012,5,2
48305,2012,6,7
48305,2012,7,7
48305,2012,8,12
48305,2012,9,3
48305,2013,6,5
48305,2013,7,3
48305,2013,8,7
48305,2014,6,2
48305,2014,7,4
48305,2014,8,2
48305,2014,9,3
48305,2015,7,5
48305,2015,8,10
48305,2016,7,21
48305,2016,8,11
48305,2017,6,7
48305,2017,7,10
48305,2018,5,4
48305,2018,6,16
48305,2018,7,11
48305,2018,8,9
48305,2018,9,2
48305,2019,6,2
48305,2019,7,9
48305,2019,8,19
48305,2020,6,1
48305,2020,7,18
48305,2020,8,14
48305,2021,6,7
48305,2021,7,1
48305,2021,8,1
48305,2022,5,3
48305,2022,6,13
48305,2022,7,29
48305,2022,8,12
48305,2023,6,10
48305,2023,7,16
48305,2023,8,23
48305,2023,9,7
48305,2024,6,11
48305,2024,7,9
48305,2024,8,25
48305,2025,7,4
48305,2025,8,10
48307,1980,6,6
48307,1980,7,26
48307,1980,8,9
48307,1981,8,1
48307,1982,7,4
48307,1982,8,6
48307,1982,9,1
48307,1983,7,1
48307,1984,5,1
48307,1984,6,6
48307,1984,7,14
48307,1984,8,6
48307,1984,9,1
48307,1985,5,2
48307,1985,6,1
48307,1985,7,5
48307,1985,8,17
48307,1985,9,3
48307,1986,7,6
48307,1986,8,7
48307,1987,8,9
48307,1988,8,8
48307,1989,7,7
48307,1989,8,1
48307,1989,9,5
48307,1990,6,10
48307,1990,7,1
48307,1993,7,8
48307,1993,8,8
48307,1994,6,5
48307,1994,7,7
48307,1994,8,2
48307,1995,7,6
48307,1996,6,2
48307,1996,7,4
48307,1996,8,5
48307,1997,8,5
48307,1998,6,7
48307,1998,7,27
48307,1998,8,6
48307,1999,7,1
48307,1999,8,15
48307,2000,5,2
48307,2000,7,14
48307,2000,8,10
48307,2000,9,8
48307,2001,6,1
48307,2001,7,18
48307,2001,8,6
48307,2002,8,4
48307,2003,7,1
48307,2003,8,7
48307,2004,8,1
48307,2005,7,4
48307,2005,9,1
48307,2006,7,6
48307,2006,8,19
48307,2008,6,9
48307,2008,7,7
48307,2008,8,9
48307,2009,6,4
48307,2009,7,7
48307,2009,8,6
48307,2010,8,23
48307,2010,9,1
48307,2011,5,2
48307,2011,6,14
48307,2011,7,27
48307,2011,8,29
48307,2011,9,4
48307,2012,6,3
48307,2012,7,10
48307,2012,8,18
48307,2012,9,3
48307,2013,6,4
48307,2013,7,8
48307,2013,8,13
48307,2014,7,2
48307,2014,8,5
48307,2015,7,14
48307,2015,8,19
48307,2015,9,3
48307,2016,6,1
48307,2016,7,16
48307,2016,8,7
48307,2017,6,2
48307,2017,7,5
48307,2018,6,5
48307,2018,7,19
48307,2019,8,17
48307,2020,6,1
48307,2020,7,5
48307,2020,8,13
48307,2020,9,1
48307,2022,5,1
48307,2022,6,9
48307,2022,7,21
48307,2022,8,6
48307,2023,6,12
48307,2023,7,22
48307,2023,8,27
48307,2023,9,6
48307,2024,6,4
48307,2024,7,9
48307,2024,8,16
48307,2025,7,2
48307,2025,8,1
48309,1980,6,6
48309,1980,7,25
48309,1980,8,5
48309,1981,7,1
48309,1981,8,1
48309,1982,7,7
48309,1982,8,18
48309,1983,8,1
48309,1984,6,1
48309,1984,7,11
48309,1984,8,9
48309,1985,7,4
48309,1985,8,20
48309,1985,9,4
48309,1986,7,8
48309,1986,8,8
48309,1987,8,25
48309,1988,7,5
48309,1988,8,18
48309,1989,7,1
48309,1989,9,4
48309,1990,7,4
48309,1990,8,11
48309,1990,9,1
48309,1993,7,2
48309,1993,8,15
48309,1994,6,3
48309,1994,7,5
48309,1995,7,7
48309,1996,7,13
48309,1996,8,8
48309,1998,6,8
48309,1998,7,27
48309,1998,8,10
48309,1998,9,2
48309,1999,8,15
48309,2000,7,9
48309,2000,8,11
48309,2000,9,7
48309,2001,7,15
48309,2001,8,14
48309,2003,8,4
48309,2004,8,1
48309,2005,7,3
48309,2005,9,1
48309,2006,7,11
48309,2006,8,24
48309,2008,7,2
48309,2008,8,7
48309,2009,6,7
48309,2009,7,13
48309,2009,8,14
48309,2010,8,22
48309,2011,6,8
48309,2011,7,29
48309,2011,8,31
48309,2011,9,4
48309,2012,6,3
48309,2012,7,1
48309,2012,8,16
48309,2012,9,3
48309,2013,6,3
48309,2013,7,3
48309,2013,8,11
48309,2013,9,5
48309,2014,7,1
48309,2014,8,10
48309,2015,7,4
48309,2015,8,11
48309,2015,9,1
48309,2016,7,14
48309,2016,8,13
48309,2017,7,9
48309,2017,8,6
48309,2018,6,10
48309,2018,7,23
48309,2018,8,13
48309,2019,8,17
48309,2019,9,1
48309,2020,7,7
48309,2020,8,12
48309,2020,9,1
48309,2021,8,1
48309,2022,6,15
48309,2022,7,28
48309,2022,8,17
48309,2023,6,7
48309,2023,7,22
48309,2023,8,26
48309,2023,9,7
48309,2024,6,4
48309,2024,7,5
48309,2024,8,13
48311,1979,7,2
48311,1980,6,11
48311,1980,7,27
48311,1980,8,4
48311,1982,6,2
48311,1982,7,4
48311,1982,8,8
48311,1983,6,2
48311,1983,7,6
48311,1983,8,2
48311,1984,6,4
48311,1984,7,2
48311,1985,7,1
48311,1985,8,22
48311,1985,9,6
48311,1986,7,5
48311,1986,8,10
48311,1986,10,3
48311,1987,8,5
48311,1987,9,1
48311,1988,8,6
48311,1989,5,5
48311,1989,7,4
48311,1989,9,5
48311,1990,6,9
48311,1991,7,2
48311,1991,8,2
48311,1993,7,3
48311,1993,8,8
48311,1994,7,4
48311,1995,5,3
48311,1995,7,5
48311,1995,8,8
48311,1996,5,1
48311,1996,6,3
48311,1996,7,17
48311,1996,8,8
48311,1997,7,2
48311,1997,8,16
48311,1998,6,25
48311,1998,7,27
48311,1998,8,7
48311,1999,8,10
48311,2000,7,10
48311,2000,9,9
48311,2001,6,4
48311,2001,7,14
48311,2001,8,16
48311,2003,8,1
48311,2005,7,8
48311,2005,9,1
48311,2006,6,1
48311,2006,8,12
48311,2009,5,1
48311,2009,6,15
48311,2009,7,29
48311,2009,8,24
48311,2010,8,2
48311,2011,6,7
48311,2011,7,15
48311,2011,8,29
48311,2012,6,8
48311,2012,7,1
48311,2012,8,13
48311,2012,9,6
48311,2013,6,4
48311,2013,8,8
48311,2014,6,3
48311,2014,7,7
48311,2014,8,21
48311,2014,9,1
48311,2015,7,5
48311,2015,8,8
48311,2015,9,1
48311,2016,7,20
48311,2016,8,10
48311,2017,6,4
48311,2017,7,6
48311,2017,8,10
48311,2017,9,1
48311,2018,6,6
48311,2018,7,5
48311,2018,8,5
48311,2019,6,2
48311,2019,7,6
48311,2019,8,24
48311,2020,7,9
48311,2020,8,3
48311,2020,9,3
48311,2022,6,9
48311,2022,7,23
48311,2022,8,6
48311,2023,6,18
48311,2023,7,24
48311,2023,8,22
48311,2023,9,6
48311,2024,5,7
48311,2024,6,3
48311,2024,8,7
48311,2025,6,2
48311,2025,7,3
48311,2025,8,10
48311,2025,9,2
48313,1980,6,7
48313,1980,7,26
48313,1980,8,22
48313,1980,9,1
48313,1981,8,2
48313,1982,7,5
48313,1982,8,14
48313,1982,9,2
48313,1985,8,11
48313,1985,9,4
48313,1986,7,7
48313,1986,8,9
48313,1987,8,19
48313,1988,7,10
48313,1988,8,15
48313,1989,9,5
48313,1990,8,10
48313,1990,9,1
48313,1991,8,1
48313,1992,7,5
48313,1993,7,3
48313,1993,8,20
48313,1993,9,1
48313,1994,6,1
48313,1994,7,12
48313,1994,8,2
48313,1995,7,12
48313,1995,8,2
48313,1996,7,9
48313,1996,8,7
48313,1997,7,3
48313,1997,8,9
48313,1998,6,19
48313,1998,7,28
48313,1998,8,11
48313,1999,8,14
48313,2000,7,11
48313,2000,8,10
48313,2000,9,7
48313,2001,8,4
48313,2003,8,4
48313,2005,7,6
48313,2005,9,1
48313,2006,7,2
48313,2006,8,8
48313,2007,8,2
48313,2008,7,1
48313,2008,8,4
48313,2009,6,8
48313,2009,7,16
48313,2009,8,9
48313,2010,8,22
48313,2011,6,5
48313,2011,7,17
48313,2011,8,31
48313,2011,9,4
48313,2012,6,1
48313,2012,7,1
48313,2012,8,2
48313,2013,8,6
48313,2015,8,4
48313,2016,8,5
48313,2017,7,1
48313,2018,7,9
48313,2018,8,5
48313,2019,8,11
48313,2020,7,6
48313,2020,8,7
48313,2020,9,2
48313,2022,6,8
48313,2022,7,24
48313,2022,8,10
48313,2023,6,7
48313,2023,7,20
48313,2023,8,26
48313,2023,9,5
48313,2024,6,2
48313,2024,7,4
48313,2024,8,6
48315,1980,6,5
48315,1980,7,23
48315,1980,8,24
48315,1981,7,6
48315,1981,8,2
48315,1982,8,8
48315,1983,8,4
48315,1984,7,1
48315,1984,8,5
48315,1985,8,9
48315,1985,9,3
48315,1986,7,6
48315,1986,8,4
48315,1987,8,21
48315,1988,6,1
48315,1988,7,3
48315,1989,8,1
48315,1990,8,3
48315,1990,9,5
48315,1993,7,2
48315,1993,8,4
48315,1995,7,2
48315,1995,8,9
48315,1996,7,3
48315,1997,7,3
48315,1998,6,12
48315,1998,7,26
48315,1998,8,10
48315,1999,7,1
48315,1999,8,8
48315,2000,7,2
48315,2000,8,10
48315,2000,9,6
48315,2001,7,1
48315,2001,8,3
48315,2002,8,4
48315,2003,7,2
48315,2003,8,6
48315,2004,8,1
48315,2005,7,3
48315,2005,8,10
48315,2005,9,1
48315,2006,7,13
48315,2006,8,25
48315,2007,8,5
48315,2008,7,3
48315,2008,8,5
48315,2009,6,11
48315,2009,7,12
48315,2009,8,3
48315,2010,6,15
48315,2010,7,14
48315,2010,8,26
48315,2010,9,2
48315,2011,5,1
48315,2011,6,15
48315,2011,7,31
48315,2011,8,31
48315,2011,9,4
48315,2012,6,3
48315,2012,7,11
48315,2012,8,12
48315,2012,9,7
48315,2013,6,4
48315,2013,7,6
48315,2013,8,20
48315,2013,9,6
48315,2014,7,1
48315,2015,7,14
48315,2015,8,8
48315,2016,7,14
48315,2016,8,8
48315,2017,7,6
48315,2017,8,1
48315,2018,6,6
48315,2018,7,16
48315,2018,8,7
48315,2019,8,15
48315,2019,9,1
48315,2020,8,1
48315,2021,7,1
48315,2021,8,2
48315,2022,6,3
48315,2022,7,21
48315,2022,8,12
48315,2023,6,2
48315,2023,7,8
48315,2023,8,25
48315,2023,9,4
48315,2024,7,6
48315,2024,8,6
48315,2025,7,2
48315,2025,8,4
48317,1979,7,1
48317,1980,6,10
48317,1980,7,26
48317,1980,8,5
48317,1981,6,2
48317,1981,7,8
48317,1981,8,5
48317,1982,8,3
48317,1983,7,10
48317,1983,8,3
48317,1983,9,1
48317,1984,6,2
48317,1984,8,2
