county_fips,year,classified_dates,events_started
48199,2025,90,23
48201,2015,60,18
48201,2016,116,26
48201,2017,111,31
48201,2018,58,16
48201,2019,51,14
48201,2020,76,21
48201,2021,100,28
48201,2022,89,28
48201,2023,134,22
48201,2024,120,26
48201,2025,63,15
48203,2015,50,16
48203,2016,64,20
48203,2017,66,22
48203,2018,54,14
48203,2019,58,15
48203,2020,34,13
48203,2021,67,21
48203,2022,78,23
48203,2023,95,29
48203,2024,76,21
48203,2025,87,22
48205,2015,46,15
48205,2016,65,18
48205,2017,71,23
48205,2018,58,19
48205,2019,80,29
48205,2020,91,25
48205,2021,71,21
48205,2022,67,21
48205,2023,82,20
48205,2024,93,24
48205,2025,71,21
48207,2015,61,18
48207,2016,73,22
48207,2017,38,15
48207,2018,23,9
48207,2019,29,9
48207,2020,48,20
48207,2021,32,11
48207,2022,50,15
48207,2023,68,26
48207,2024,69,19
48207,2025,59,22
48209,2015,35,13
48209,2016,46,14
48209,2017,71,24
48209,2018,21,10
48209,2019,50,18
48209,2020,51,17
48209,2021,27,9
48209,2022,67,21
48209,2023,85,20
48209,2024,53,17
48209,2025,67,17
48211,2015,35,13
48211,2016,33,9
48211,2017,47,18
48211,2018,35,10
48211,2019,15,6
48211,2020,38,14
48211,2021,36,12
48211,2022,43,11
48211,2023,63,22
48211,2024,60,22
48211,2025,48,14
48213,2015,58,15
48213,2016,79,20
48213,2017,65,24
48213,2018,34,10
48213,2019,37,11
48213,2020,26,9
48213,2021,32,8
48213,2022,38,12
48213,2023,51,20
48213,2024,66,16
48213,2025,61,17
48215,2015,37,12
48215,2016,103,27
48215,2017,98,29
48215,2018,98,24
48215,2019,111,22
48215,2020,111,29
48215,2021,63,22
48215,2022,72,18
48215,2023,145,21
48215,2024,119,19
48215,2025,117,19
48217,2015,27,8
48217,2016,62,16
48217,2017,55,18
48217,2018,31,11
48217,2019,44,11
48217,2020,35,14
48217,2021,58,16
48217,2022,73,23
48217,2023,118,22
48217,2024,136,28
48217,2025,62,16
48219,2015,28,10
48219,2016,32,13
48219,2017,43,16
48219,2018,36,16
48219,2019,27,12
48219,2020,38,16
48219,2021,28,9
48219,2022,25,10
48219,2023,51,20
48219,2024,35,14
48219,2025,38,13
48221,2015,76,19
48221,2016,103,21
48221,2017,72,27
48221,2018,66,18
48221,2019,62,17
48221,2020,64,21
48221,2021,74,21
48221,2022,93,26
48221,2023,88,25
48221,2024,82,22
48221,2025,55,18
48223,2015,40,16
48223,2016,72,22
48223,2017,44,18
48223,2018,29,11
48223,2019,35,11
48223,2020,38,15
48223,2021,27,7
48223,2022,24,9
48223,2023,40,15
48223,2024,55,17
48223,2025,48,13
48225,2015,85,20
48225,2016,116,21
48225,2017,56,19
48225,2018,43,10
48225,2019,51,16
48225,2020,36,12
48225,2021,39,11
48225,2022,29,10
48225,2023,50,19
48225,2024,62,16
48225,2025,50,12
48227,2015,38,12
48227,2016,56,15
48227,2017,48,13
48227,2018,41,13
48227,2019,37,14
48227,2020,51,16
48227,2021,48,14
48227,2022,62,20
48227,2023,77,21
48227,2024,70,19
48227,2025,47,15
48229,2015,89,27
48229,2016,89,18
48229,2017,113,30
48229,2018,106,34
48229,2019,68,23
48229,2020,101,30
48229,2021,94,30
48229,2022,64,20
48229,2023,126,35
48229,2024,138,30
48229,2025,114,28
48231,2015,69,20
48231,2016,88,22
48231,2017,69,21
48231,2018,64,17
48231,2019,67,18
48231,2020,52,20
48231,2021,39,12
48231,2022,39,15
48231,2023,52,16
48231,2024,71,18
48231,2025,52,16
48233,2015,45,16
48233,2016,55,16
48233,2017,72,24
48233,2018,73,22
48233,2019,55,16
48233,2020,80,23
48233,2021,71,20
48233,2022,76,24
48233,2023,87,21
48233,2024,84,21
48233,2025,55,16
48235,2015,44,16
48235,2016,67,19
48235,2017,76,26
48235,2018,44,15
48235,2019,57,18
48235,2020,60,22
48235,2021,62,17
48235,2022,76,23
48235,2023,94,24
48235,2024,61,16
48235,2025,49,13
48237,2015,46,16
48237,2016,56,19
48237,2017,44,18
48237,2018,35,13
48237,2019,29,10
48237,2020,37,15
48237,2021,26,7
48237,2022,47,19
48237,2023,77,24
48237,2024,52,19
48237,2025,41,13
48239,2015,57,14
48239,2016,97,17
48239,2017,92,26
48239,2018,50,15
48239,2019,53,13
48239,2020,68,20
48239,2021,59,17
48239,2022,95,22
48239,2023,137,23
48239,2024,109,26
48239,2025,90,23
48241,2015,58,21
48241,2016,87,22
48241,2017,82,24
48241,2018,49,17
48241,2019,60,23
48241,2020,37,12
48241,2021,47,16
48241,2022,49,18
48241,2023,87,24
48241,2024,66,23
48241,2025,54,12
48243,2015,63,19
48243,2016,89,21
48243,2017,95,26
48243,2018,76,23
48243,2019,52,16
48243,2020,100,22
48243,2021,60,17
48243,2022,43,14
48243,2023,99,20
48243,2024,85,24
48243,2025,75,18
48245,2015,53,19
48245,2016,68,18
