county_fips,year,month,classified_dates
48015,2021,6,2
48015,2021,9,2
48015,2021,10,2
48015,2021,12,14
48015,2022,1,2
48015,2022,2,2
48015,2022,3,2
48015,2022,4,2
48015,2022,5,5
48015,2022,6,2
48015,2022,7,6
48015,2022,8,4
48015,2022,11,4
48015,2022,12,8
48015,2023,1,11
48015,2023,2,8
48015,2023,3,7
48015,2023,4,4
48015,2023,5,3
48015,2023,6,9
48015,2023,7,4
48015,2023,8,14
48015,2023,9,13
48015,2023,10,3
48015,2023,11,2
48015,2023,12,2
48015,2024,2,4
48015,2024,3,5
48015,2024,5,8
48015,2024,6,9
48015,2024,7,3
48015,2024,8,10
48015,2024,9,4
48015,2024,10,6
48015,2024,11,8
48015,2024,12,5
48015,2025,2,8
48015,2025,3,11
48015,2025,4,7
48015,2025,5,10
48015,2025,6,10
48015,2025,8,2
48015,2025,9,2
48015,2025,10,2
48015,2025,11,11
48015,2025,12,10
48017,2015,1,5
48017,2015,2,4
48017,2015,4,2
48017,2015,8,2
48017,2015,9,8
48017,2015,10,2
48017,2015,11,4
48017,2015,12,3
48017,2016,1,3
48017,2016,2,4
48017,2016,7,8
48017,2016,10,10
48017,2016,11,5
48017,2016,12,2
48017,2017,1,5
48017,2017,2,11
48017,2017,3,11
48017,2017,4,2
48017,2017,6,5
48017,2017,9,3
48017,2017,10,2
48017,2017,11,9
48017,2017,12,5
48017,2018,1,5
48017,2018,2,3
48017,2018,3,4
48017,2018,4,2
48017,2018,5,14
48017,2018,6,7
48017,2018,8,2
48017,2018,11,2
48017,2019,1,5
48017,2019,2,6
48017,2019,3,2
48017,2019,4,2
48017,2019,7,3
48017,2019,8,10
48017,2019,11,2
48017,2019,12,5
48017,2020,2,2
48017,2020,3,2
48017,2020,4,2
48017,2020,5,7
48017,2020,6,4
48017,2020,7,8
48017,2020,8,5
48017,2020,9,2
48017,2020,10,11
48017,2020,11,7
48017,2020,12,3
48017,2021,2,2
48017,2021,6,5
48017,2021,9,5
48017,2021,10,7
48017,2021,11,7
48017,2021,12,17
48017,2022,1,2
48017,2022,3,6
48017,2022,4,3
48017,2022,5,13
48017,2022,6,6
48017,2022,7,4
48017,2022,8,2
48017,2023,1,10
48017,2023,2,2
48017,2023,3,2
48017,2023,4,2
48017,2023,6,2
48017,2023,7,9
48017,2023,8,10
48017,2023,9,9
48017,2023,10,3
48017,2023,11,3
48017,2023,12,5
48017,2024,1,1
48017,2024,2,9
48017,2024,3,2
48017,2024,4,2
48017,2024,5,2
48017,2024,6,7
48017,2024,7,1
48017,2024,8,10
48017,2024,9,10
48017,2024,10,14
48017,2024,11,4
48017,2024,12,6
48017,2025,2,9
48017,2025,3,3
48017,2025,4,4
48017,2025,5,2
48017,2025,8,5
48017,2025,10,3
48017,2025,11,8
48017,2025,12,13
48019,2015,1,5
48019,2015,2,3
48019,2015,3,3
48019,2015,4,4
48019,2015,6,2
48019,2015,7,11
48019,2015,8,4
48019,2015,9,7
48019,2015,10,4
48019,2015,12,10
48019,2016,1,1
48019,2016,2,10
48019,2016,3,3
48019,2016,5,7
48019,2016,6,6
48019,2016,7,11
48019,2016,8,10
48019,2016,9,11
48019,2016,10,12
48019,2016,11,6
48019,2016,12,7
48019,2017,1,12
48019,2017,2,13
48019,2017,3,6
48019,2017,4,4
48019,2017,5,4
48019,2017,6,5
48019,2017,7,23
48019,2017,8,11
48019,2017,9,10
48019,2017,10,4
48019,2017,11,12
48019,2017,12,4
48019,2018,2,2
48019,2018,3,3
48019,2018,5,7
48019,2018,6,19
48019,2018,7,4
48019,2018,8,4
48019,2018,9,2
48019,2018,10,4
48019,2018,11,2
48019,2019,1,2
48019,2019,3,2
48019,2019,4,4
48019,2019,6,7
48019,2019,7,2
48019,2019,8,17
48019,2019,9,18
48019,2019,10,10
48019,2019,11,2
48019,2019,12,5
48019,2020,1,4
48019,2020,3,5
48019,2020,4,3
48019,2020,5,11
48019,2020,7,8
48019,2020,8,7
48019,2020,9,1
48019,2020,10,7
48019,2020,11,2
48019,2020,12,5
48019,2021,4,6
48019,2021,5,2
48019,2021,6,2
48019,2021,7,6
48019,2021,8,2
48019,2021,9,7
48019,2021,12,10
48019,2022,1,3
48019,2022,2,2
48019,2022,3,4
48019,2022,4,7
48019,2022,5,13
48019,2022,6,15
48019,2022,7,17
48019,2022,8,4
48019,2022,10,2
48019,2022,11,5
48019,2022,12,3
48019,2023,1,11
48019,2023,2,6
